,2011-03-31,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,100100000.000,103900000.000,96800000.000,96600000.000,113200000.000,109300000.000,103500000.000,100000000.000,101400000.000,94900000.000,107600000.000,91800000.000,93100000.000,122400000.000,120600000.000,142900000.000,170800000.000,151600000.000,140800000.000,149200000.000,146000000.000,141900000.000,144200000.000,137200000.000
AccountsReceivableNetCurrent,171500000.000,187600000.000,179500000.000,191200000.000,193500000.000,172900000.000,162700000.000,174300000.000,166600000.000,182100000.000,157900000.000,157300000.000,159900000.000,229500000.000,198700000.000,190800000.000,204800000.000,198500000.000,155000000.000,168600000.000,174700000.000,171300000.000,136800000.000,166500000.000
AccrualForEnvironmentalLossContingencies,,,,16200000.000,14200000.000,14700000.000,14100000.000,14000000.000,12600000.000,11800000.000,11900000.000,12400000.000,12000000.000,10300000.000,7800000.000,7200000.000,20800000.000,20000000.000,19800000.000,19100000.000,18500000.000,15200000.000,12900000.000,12100000.000
AccrualForEnvironmentalLossContingenciesComponentAmount,,,,,500000.000,700000.000,500000.000,400000.000,500000.000,600000.000,1000000.000,1000000.000,800000.000,800000.000,700000.000,,,,,,,,,
AccruedEnvironmentalLossContingenciesCurrent,,,,6500000.000,4800000.000,8000000.000,8500000.000,8300000.000,7700000.000,7900000.000,8200000.000,8700000.000,8400000.000,6700000.000,3300000.000,2000000.000,7800000.000,7100000.000,7000000.000,8900000.000,10600000.000,8400000.000,5200000.000,4300000.000
AccruedLiabilitiesCurrent,59300000.000,64900000.000,59700000.000,60900000.000,56100000.000,70900000.000,72100000.000,70900000.000,56400000.000,66300000.000,82400000.000,83400000.000,73200000.000,102600000.000,122500000.000,107400000.000,95300000.000,97700000.000,99800000.000,99600000.000,102200000.000,102400000.000,106300000.000,101100000.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,4600000.000,,,,5900000.000,,,,3900000.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,487400000.000,481300000.000,492600000.000,498900000.000,500500000.000,503100000.000,514800000.000,450800000.000,462200000.000,455200000.000,454400000.000,442900000.000,452100000.000,466600000.000,450300000.000,470600000.000,516400000.000,506900000.000,514300000.000,510400000.000,521500000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-4600000.000,2000000.000,-12100000.000,-23500000.000,-31400000.000,-22500000.000,-22000000.000,-23800000.000,-32500000.000,-25800000.000,-10200000.000,-7000000.000,-4600000.000,-20400000.000,-60300000.000,-70500000.000,-67100000.000,-80800000.000,-79800000.000,-70800000.000,-71800000.000,-69600000.000,-68600000.000,-60900000.000
AdditionalPaidInCapitalCommonStock,138200000.000,139700000.000,141200000.000,145100000.000,146900000.000,149100000.000,153300000.000,155200000.000,156700000.000,158800000.000,158900000.000,160100000.000,163000000.000,164500000.000,164500000.000,165100000.000,166300000.000,167500000.000,167800000.000,169000000.000,171200000.000,173800000.000,176500000.000,180700000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1600000.000,900000.000,800000.000,200000.000,3400000.000,3700000.000,3700000.000,3500000.000,3500000.000,3500000.000,3600000.000,3600000.000,3700000.000,6500000.000,5600000.000,5300000.000,5800000.000,6300000.000,6500000.000,6900000.000,7600000.000,4600000.000,3800000.000,3800000.000
AssetRetirementObligation,,,,21400000.000,21400000.000,21500000.000,21500000.000,20700000.000,18800000.000,17700000.000,23200000.000,23300000.000,24500000.000,26900000.000,30500000.000,33200000.000,32200000.000,36700000.000,46500000.000,47000000.000,44800000.000,36200000.000,36000000.000,33600000.000
Assets,722000000.000,761100000.000,729200000.000,754100000.000,765200000.000,766800000.000,780000000.000,774200000.000,762500000.000,761100000.000,784900000.000,801200000.000,806000000.000,1353900000.000,1293900000.000,1243800000.000,1290100000.000,1237400000.000,1125400000.000,1129700000.000,1120800000.000,1100800000.000,1087500000.000,1133100000.000
AssetsCurrent,422900000.000,438200000.000,435400000.000,454700000.000,473800000.000,479800000.000,481200000.000,476700000.000,471500000.000,472200000.000,473100000.000,469600000.000,462900000.000,608000000.000,541300000.000,495300000.000,538200000.000,502300000.000,444300000.000,464700000.000,461300000.000,445000000.000,438100000.000,476800000.000
