,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableCurrent,2618172.000,2735765.000,2972657.000,2621257.000,2711228.000,2277513.000,1976819.000,1652067.000,1712300.000
AccountsReceivableNetCurrent,1894159.000,1702373.000,1374857.000,1450733.000,1579981.000,955807.000,1142057.000,1232483.000,1096543.000
AccumulatedAmortizationOfOtherDeferredCosts,,379647.000,407515.000,426209.000,441373.000,456338.000,465133.000,478224.000,490952.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1038859.000,1227207.000,1368331.000,1483848.000,1586461.000,1780791.000,1864100.000,1963073.000,2059681.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,1353935.000,1340804.000,1426267.000,1590402.000,1662233.000,1718310.000,1622769.000,1636715.000,1639430.000
AdditionalPaidInCapital,3439480.000,4229539.000,5823848.000,5823848.000,5823848.000,5823848.000,5823848.000,5823848.000,5823848.000
AdvancesOnInventoryPurchases,699373.000,563103.000,601650.000,515045.000,631850.000,575701.000,581412.000,554080.000,628455.000
AllowanceForDoubtfulAccountsReceivable,,0.000,,,,0.000,0.000,0.000,0.000
Assets,18004406.000,17984498.000,20487523.000,20608518.000,20713218.000,21615120.000,20502194.000,19871153.000,18442049.000
AssetsCurrent,10696908.000,10745031.000,13263874.000,13306545.000,13472740.000,14599201.000,13703781.000,13223758.000,11950233.000
Cash,2922271.000,3995380.000,4927208.000,5416884.000,5614949.000,6234193.000,5307900.000,5620617.000,4799937.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,168750000.000,168750000.000,168750000.000,168750000.000,168750000.000,168750000.000,168750000.000,168750000.000,168750000.000
CommonStockSharesIssued,43047169.000,44177439.000,52189045.000,52189045.000,52189045.000,52189045.000,52189045.000,52189045.000,52189045.000
