,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsAndNotesReceivableNet,,,,,,,,,,5300.000,,,,,,,,,,
AccountsPayable,302502.000,302642.000,303923.000,,,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,345670.000,352340.000,352858.000,356563.000,349607.000,365107.000,368947.000,372323.000,375840.000,379323.000
AccountsPayableCurrent,,,,304117.000,213133.000,213523.000,177437.000,180972.000,188477.000,180999.000,183018.000,184116.000,177126.000,185633.000,176264.000,177222.000,204059.000,203316.000,211741.000,214241.000
AccountsPayableInterestBearingCurrent,,,,904391.000,914653.000,932123.000,948815.000,964518.000,981340.000,696859.000,699436.000,713061.000,713579.000,724239.000,736662.000,746744.000,757489.000,771645.000,785942.000,788731.000
AccountsPayableRelatedPartiesCurrent,367685.000,,351596.000,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,65693.000,122646.000,23800.000,15082.000,37930.000,47800.000,21520.000,2940.000,,241920.000,195879.000,221511.000,97939.000,97939.000,,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,222655.000,222655.000,222655.000,222655.000,222655.000,222655.000,222655.000,222655.000,222655.000,222655.000,,,,
AccruedLiabilitiesCurrent,4550.000,4550.000,4550.000,4550.000,1953.000,3766.000,6044.000,6208.000,6762.000,13248.000,13833.000,16656.000,16173.000,16800.000,19988.000,21649.000,21649.000,25443.000,25443.000,25443.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,11842.000,11842.000,,,,,,,,
AccruedSalariesCurrent,,,,897858.000,945298.000,961048.000,976798.000,992548.000,1008298.000,1058298.000,780492.000,858331.000,908331.000,962730.000,1012730.000,1061230.000,875932.000,927087.000,977087.000,1027087.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,,-57162.000,-58568.000,,-61378.000,62783.000,64188.000
AdditionalPaidInCapital,2423383.000,2423383.000,2514158.000,2514575.000,2556826.000,2639986.000,2639986.000,2639986.000,2654506.000,2983170.000,3356008.000,3505508.000,3530458.000,3530458.000,3530458.000,3530458.000,3522525.000,3522525.000,3522525.000,3522525.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,97939.000,97939.000,195879.000,195879.000
Assets,190758.000,219343.000,212641.000,212166.000,317561.000,422847.000,351374.000,344790.000,378860.000,410283.000,375081.000,493364.000,427595.000,654915.000,600853.000,637215.000,148330.000,132829.000,31290.000,29866.000
AssetsCurrent,77601.000,99274.000,85314.000,86571.000,67176.000,122646.000,25774.000,15356.000,38448.000,60915.000,22254.000,135424.000,31880.000,243787.000,197110.000,229733.000,114288.000,100192.000,58.000,39.000
BuildingsAndImprovementsGross,,,,,,,,,,,,,,,50000.000,50000.000,,50000.000,50000.000,50000.000
Cash,3539.000,4057.000,3539.000,,,,,,,,,,29531.000,105.000,56.000,7635.000,16349.000,2253.000,58.000,
CashAndCashEquivalentsAtCarryingValue,,,,87.000,1483.000,,1974.000,274.000,518.000,7815.000,734.000,259.000,29531.000,105.000,56.000,7635.000,16349.000,2253.000,58.000,39.000
CommitmentsAndContingencies,,,,,,,,,,,,,,,,,,,0.000,0.000
CommonStockOtherSharesOutstanding,,,11543235.000,11543235.000,11543235.000,12383155.000,12383155.000,12383155.000,12383155.000,15038063.000,17138556.000,17638556.000,17638556.000,17638556.000,17638556.000,17638556.000,17700556.000,17700556.000,17700556.000,17700556.000
CommonStockOtherValueOutstanding,,,11544.000,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000
CommonStockSharesIssued,11385735.000,11385735.000,11543235.000,11543235.000,11543235.000,12383155.000,12383155.000,12383155.000,12383155.000,15038063.000,17138556.000,17638556.000,17638556.000,17638556.000,17638556.000,17638556.000,17700556.000,17700556.000,17700556.000,17700556.000
CommonStockValue,,11385735.000,,11544.000,11543.000,12383.000,12383.000,12383.000,12383.000,15038.000,17138.000,17638.000,17638.000,17638.000,17638.000,17638.000,17700.000,17700.000,17700.000,17700.000
