,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AdvertisingExpense,,133618.000,105448.000,105302.000,103971.000
AllocatedShareBasedCompensationExpense,,,108000.000,85800.000,96000.000
AmortizationOfDebtDiscountPremium,,9097.000,9565.000,6063.000,284.000
AmortizationOfIntangibleAssets,,1291904.000,1201039.000,1173417.000,1009389.000
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,,-73446.000,117245.000,120125.000
CashAndCashEquivalentsPeriodIncreaseDecrease,214142.000,-62033.000,79276.000,-238946.000,48414.000
ComprehensiveIncomeNetOfTax,,53512.000,-88920.000,-2019.000,13199.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,174682.000,,,,
CurrentFederalTaxExpenseBenefit,,239027.000,187766.000,261443.000,235370.000
CurrentStateAndLocalTaxExpenseBenefit,,64785.000,60598.000,72369.000,53550.000
DeferredFederalIncomeTaxExpenseBenefit,,-206419.000,-284429.000,-278928.000,-224620.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-78370.000,-70663.000,-69299.000,-57288.000
Depreciation,,221517.000,203128.000,148548.000,139087.000
DepreciationAndAmortization,1656301.000,1513421.000,1404167.000,1321965.000,1148476.000
DepreciationDepletionAndAmortization,1656301.000,,,,1148476.000
EarningsPerShareBasic,0.020,0.000,-0.190,-0.030,0.050
EarningsPerShareDiluted,0.020,0.000,-0.190,-0.030,0.050
EffectOfExchangeRateOnCashAndCashEquivalents,7951.000,-9507.000,-4948.000,-8044.000,-20988.000
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseMealsAndEntertainment,,,,0.500,0.500
EmployeeBenefitsAndShareBasedCompensation,0.000,,,,
GainLossOnDispositionOfAssets,-3364.000,3072.000,-11159.000,-5080.000,-5150.000
GainLossOnDispositionOfProperty,-3534.000,1384.000,,,
GainLossOnSaleOfEquityInvestments,,24213.000,55721.000,26514.000,2841.000
ImpairmentOfIntangibleAssetsFinitelived,,,,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,280944.000,57829.000,-246421.000,-34904.000,38358.000
IncomeTaxExpenseBenefit,108759.000,19023.000,-106728.000,-14415.000,7012.000
IncomeTaxExpenseBenefitContinuingOperations,,19023.000,,,
IncomeTaxReconciliationDeductionsOther,,-6400.000,-7446.000,-5003.000,-4093.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,22907.000,-98568.000,-13962.000,15343.000
IncomeTaxReconciliationOtherReconcilingItems,,1467.000,655.000,1041.000,-6132.000
IncomeTaxReconciliationTaxCreditsForeign,,7851.000,14311.000,6497.000,3292.000
IncomeTaxReconciliationTaxCreditsOther,,3900.000,1950.000,,3000.000
IncomeTaxesPaid,327506.000,457138.000,173056.000,250462.000,305079.000
