,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,1760897.000,1471280.000,1696747.000
AccountsPayableCurrent,1760897.000,1471280.000,1696747.000
AccountsPayableRelatedPartiesCurrent,636753.000,707181.000,870931.000
AccountsPayableTradeCurrent,1485575.000,1072358.000,1341930.000
AccountsReceivableNetCurrent,250529.000,961038.000,1010963.000
AccruedLiabilitiesCurrent,29590.000,73750.000,98750.000
AccruedPayrollTaxesCurrent,245732.000,325172.000,256067.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,80738.000,91876.000,102720.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1213774.000,-1461875.000,-1400189.000
AdditionalPaidInCapital,6102782.000,27560960.000,28566653.000
Assets,5585765.000,6753842.000,5423740.000
AssetsCurrent,1361408.000,2963974.000,1750056.000
BusinessCombinationContingentConsiderationLiability,2400000.000,1200000.000,1300000.000
Cash,128502.000,1773525.000,531931.000
CashUninsuredAmount,,,87000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,7.370,
ClassOfWarrantOrRightOutstanding,1092800.000,101323.000,2058340.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,6028928.000,9631088.000,
CommonStockSharesOutstanding,6028928.000,9631088.000,9631088.000
CommonStockValue,603.000,963.000,963.000
ConvertibleDebt,9297529.000,0.000,
ConvertibleDebtCurrent,9931861.000,0.000,
ConvertibleNotesPayableCurrent,0.000,0.000,
DebtInstrumentUnamortizedDiscount,-117199.000,0.000,
DeferredTaxAssetsGross,,,9039000.000
DeferredTaxAssetsInProcessResearchAndDevelopment,330657.000,301531.000,298501.000
DeferredTaxAssetsNet,0.000,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,3801000.000,6962000.000,
DeferredTaxAssetsOther,,913000.000,
DeferredTaxAssetsValuationAllowance,3801000.000,7875000.000,9039000.000
DepositsAssets,35584.000,34678.000,34901.000
DerivativeLiabilitiesCurrent,3214973.000,0.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,700923.000,656078.000,500338.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,34059.000,31880.000,32416.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,34059.000,31880.000,32416.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,311916.000,317971.000,323321.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,700923.000,656078.000,667118.000
Goodwill,1888367.000,1767550.000,1797292.000
InterestPayableCurrent,7192.000,7192.000,7192.000
Liabilities,17951676.000,3540840.000,3952725.000
LiabilitiesAndStockholdersEquity,5585765.000,6753842.000,5423740.000
LiabilitiesCurrent,15551676.000,2340840.000,2652725.000
MarketableSecuritiesCurrent,0.000,0.000,
NotesPayableCurrent,,155187.000,77855.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,106450.000,79838.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,0.000,0.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,71468.000,71468.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,71468.000,71468.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,71468.000,71468.000
OperatingLossCarryforwards,,,9139000.000
OtherAssets,4060697.000,3638246.000,3532326.000
OtherReceivables,250529.000,202733.000,239898.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000
PreferredStockSharesOutstanding,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000
PrepaidExpenseCurrent,982377.000,229411.000,207162.000
PropertyPlantAndEquipmentGross,244398.000,243498.000,244078.000
PropertyPlantAndEquipmentNet,163660.000,151622.000,141358.000
RetainedEarningsAccumulatedDeficit,-17255522.000,-22887046.000,-25696412.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,1092800.000,1858340.000,2058340.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,4.480
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,190000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,4.480
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,,,135000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,0.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,0.000
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,5.780,,5.720
StockholdersEquity,-12365911.000,3213002.000,1471015.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-12365911.000,3213002.000,1471015.000
