,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,656627.000,541100.000,875156.000,1218361.000,1295416.000
AccountsReceivableNetCurrent,,65872.000,13661.000,6852.000,10805.000
AdditionalPaidInCapital,8970624.000,11347239.000,11522198.000,12235841.000,12685036.000
Assets,3349746.000,2490998.000,2401454.000,40507.000,30456.000
AssetsCurrent,912241.000,96993.000,50947.000,36934.000,27463.000
Cash,879946.000,14322.000,22554.000,29432.000,15057.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,-1814000.000,,-195000.000,,-20914.000
CommonStockSharesAuthorized,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000
CommonStockSharesOutstanding,146927692.000,149641692.000,150179742.000,150179742.000,154429742.000
CommonStockSharesSubscriptions,88700.000,15500.000,18700.000,195000.000,0.000
CommonStockValue,146927.000,149641.000,150179.000,150179.000,154429.000
ConvertibleDebtCurrent,,,,336586.000,482800.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,8327132.000,9562482.000,10372688.000,14127070.000,14620969.000
IntangibleAssetsNetExcludingGoodwill,1477263.000,1458077.000,1438892.000,0.000,
Liabilities,656627.000,541100.000,1083065.000,1567857.000,1791046.000
LiabilitiesAndStockholdersEquity,3349746.000,2490998.000,2401454.000,40507.000,30456.000
LoansPayableCurrent,,,12909.000,12910.000,12830.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,0.000,0.000,0.000
PreferredStockValue,,0.000,0.000,,0.000
PrepaidExpenseCurrent,32295.000,16799.000,14732.000,650.000,1601.000
PropertyPlantAndEquipmentNet,960242.000,935928.000,911615.000,3573.000,2993.000
StockholdersEquity,2693119.000,1949898.000,1318389.000,-1527350.000,-1760590.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2693119.000,1949898.000,1318389.000,-1527350.000,-1760590.000
