,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,3869905.000,3958516.000,4461250.000,2913307.000,6236353.000,3779961.000,4569307.000,4650000.000,4513000.000,4543000.000,3904000.000,5314000.000,39120000.000,32164000.000,48061000.000,34626000.000,56441000.000,31961000.000,30007000.000,28481000.000,52318000.000,22493000.000,22177000.000,24142000.000
AccountsReceivableNetCurrent,78637803.000,80605100.000,87163323.000,95764549.000,93607816.000,93242787.000,98628302.000,89147000.000,95412000.000,91245000.000,88315000.000,100275000.000,134973000.000,126916000.000,151344000.000,198644000.000,211741000.000,186038000.000,178049000.000,153940000.000,178295000.000,170723000.000,162311000.000,161342000.000
AccountsReceivableRelatedParties,,,,,,,231000.000,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,35551657.000,35964505.000,30654217.000,32822991.000,29850441.000,34401581.000,32975951.000,44303000.000,48777000.000,48766000.000,52484000.000,59916000.000,81376000.000,98904000.000,121857000.000,137682000.000,127722000.000,105681000.000,130552000.000,100327000.000,107769000.000,103468000.000,100872000.000,111829000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,28888561.000,,,,33341000.000,,36692000.000,39719000.000,42280000.000,,,,44391000.000,,,,46735000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-574424.000,-1257955.000,-1127559.000,-848518.000,-1183603.000,-787969.000,-892737.000,-1053000.000,-1308000.000,-1155000.000,-1419000.000,-1683000.000,959000.000,-6601000.000,-8756000.000,-14051000.000,-8045000.000,-14335000.000,-16831000.000,-18323000.000,-25163000.000,-27971000.000,-33449000.000,-32248000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,,,93616530.000,,,,,,,,,,,,,,,,,,
AcquiredFiniteLivedIntangibleAssetResidualValue,,,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000,
AdditionalPaidInCapitalCommonStock,174277834.000,175201009.000,176172365.000,177333365.000,178690064.000,179792690.000,180778391.000,183057000.000,188979000.000,192547000.000,194363000.000,195581000.000,214195000.000,220388000.000,261155000.000,268438000.000,270027000.000,273862000.000,293012000.000,293841000.000,295813000.000,299950000.000,302010000.000,305521000.000
AggregateIndebtedness,,,,,,,7500000.000,,,,,,,,,,,,,,,,,
