,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,4000.000,18933.000,18700.000,35568.000,42699.000,117095.000,148592.000,173196.000,206761.000,235718.000,,,,,,,,,,,,
AccountsPayableCurrent,7603.000,1900.000,1953.000,5745.000,3306.000,3555.000,3555.000,1118.000,,,39895.000,1800000.000,2005000.000,2445000.000,1948000.000,1706000.000,1538000.000,1995000.000,1295000.000,1845000.000,2463000.000,2283000.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,228000.000,,,,,,,,,,,
AccountsReceivableNetCurrent,12200.000,15869.000,13240.000,6135.000,22441.000,40656.000,1325.000,,350.000,700.000,2550.000,477000.000,473000.000,222000.000,527000.000,566000.000,878000.000,1271000.000,131000.000,531000.000,384000.000,396000.000
AccruedLiabilitiesCurrent,,,,,,,,,,,9194.000,1778000.000,1137000.000,1202000.000,1167000.000,1216000.000,1199000.000,2080000.000,1612000.000,1580000.000,1794000.000,2046000.000
AccruedProfessionalFeesCurrent,,,,,,,,,,,,,496000.000,,,,444000.000,,,,368000.000,
AccruedSalesCommissionCurrent,,,,,,,,,,,,,85000.000,,,,187000.000,,,,433000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,2167000.000,,,,2835000.000,,,,3273000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,,-7000.000,-14000.000,4000.000,9000.000,,0.000,0.000
AdditionalPaidInCapital,109040.000,111640.000,114240.000,116840.000,119440.000,122040.000,124640.000,127240.000,129840.000,132440.000,135040.000,103952000.000,104648000.000,104746000.000,149248000.000,149372000.000,149489000.000,149432000.000,149329000.000,150056000.000,150776000.000,196172000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,,0.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,6000.000,0.000,,,,,,,,,
Assets,95358.000,85809.000,42156.000,25075.000,37993.000,53324.000,11435.000,11206.000,5968.000,4159.000,252552.000,34324000.000,32836000.000,26198000.000,63203000.000,55170000.000,47148000.000,39905000.000,29774000.000,21822000.000,13013000.000,49580000.000
AssetsCurrent,72097.000,64469.000,23062.000,8227.000,23391.000,40968.000,1325.000,3342.000,350.000,787.000,251751.000,32626000.000,31092000.000,24534000.000,61566000.000,53445000.000,45464000.000,38529000.000,28467000.000,20534000.000,11810000.000,48406000.000
AvailableForSaleSecurities,,,,,,,,,,,,,,,,20590000.000,20524000.000,11677000.000,4988000.000,,20524000.000,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,9000.000,1000.000,4000.000,9000.000,,1000.000,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,16000.000,15000.000,,,,15000.000,
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,,,,,,20597000.000,20538000.000,11673000.000,4979000.000,,20538000.000,
BankOverdrafts,,,,,4022.000,3636.000,81.000,,534.000,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,,,,,,,1100000.000,,,,,,,,,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,,,,,,,,0.800,,,,,,,,,
Cash,,,,,,,,,,,369.000,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,59897.000,48600.000,9822.000,1155.000,,0.000,,3342.000,,87.000,249201.000,29520000.000,28526000.000,22015000.000,58948000.000,29735000.000,22142000.000,23639000.000,21375000.000,18079000.000,9183000.000,45229000.000
CashCashEquivalentsAndShortTermInvestments,,,,,,,,,,,,,,,,,4266600000.000,35316000.000,26363000.000,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,,,,1.080,1.080,1.080,1.080,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,,,5030.000,,,,,5207379.000,,,,,
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,,,5207379.000,,,,5207379.000,,,,5083219.000,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,,,,,,14242395.000,,,,23569951.000,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,52000000.000,52000000.000,52000000.000,52000000.000,52000000.000,52000000.000,52000000.000,52000000.000,52000000.000,52000000.000,52000000.000,105883000.000,105883157.000,105883157.000,118533157.000,118559200.000,118832441.000,119682994.000,118939016.000,119025221.000,119025221.000,187080921.000
CommonStockSharesOutstanding,52000000.000,52000000.000,52000000.000,52000000.000,52000000.000,52000000.000,52000000.000,52000000.000,52000000.000,52000000.000,52000000.000,105883000.000,105883157.000,105883157.000,118533157.000,118559200.000,118832441.000,119682994.000,118939016.000,119025221.000,119025221.000,
CommonStockValue,5200.000,5200.000,5200.000,5200.000,5200.000,5200.000,5200.000,5200.000,5200.000,5200.000,5200.000,11000.000,11000.000,11000.000,12000.000,12000.000,12000.000,12000.000,12000.000,12000.000,12000.000,19000.000
ContractualObligationDueInNextTwelveMonths,,,,,,,,,,,,,2000000.000,3089000.000,,,,,,,,
