,2011-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,7319279.000
AccountsReceivableNetCurrent,15242328.000
AccruedIncomeTaxesCurrent,1652607.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-67337.000
AdditionalPaidInCapital,207330825.000
AllowanceForDoubtfulAccountsReceivableCurrent,30000.000
Assets,224854163.000
AssetsCurrent,19563101.000
Cash,2568623.000
CashAndCashEquivalentsAtCarryingValue,2568623.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,500000000.000
CommonStockSharesIssued,99278730.000
CommonStockSharesOutstanding,87294801.000
CommonStockValue,99278.000
ConvertibleNotesPayableCurrent,74690.000
CustomerAdvancesCurrent,543127.000
Goodwill,9109253.000
InventoryNet,528567.000
Investments,9542400.000
Liabilities,10512506.000
LiabilitiesAndStockholdersEquity,224854163.000
LiabilitiesCurrent,10029250.000
LiabilitiesNoncurrent,483256.000
LongTermDebtCurrent,12582.000
LongTermDebtNoncurrent,483256.000
NotesReceivableRelatedPartiesCurrent,13660.000
OtherAssetsCurrent,1209923.000
OtherAssetsNoncurrent,175692.000
PropertyPlantAndEquipmentNet,186463717.000
RetainedEarningsAccumulatedDeficit,6734991.000
StockholdersEquity,214341657.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,214341657.000
