,2017-01-31,2017-04-30
AccountsPayableAndAccruedLiabilitiesCurrent,,13761.000
AccountsPayableCurrent,625.000,
AccruedLiabilitiesCurrent,78320.000,83161.000
AccumulatedAmortizationOfOtherDeferredCosts,-5500.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,5500.000
AdditionalPaidInCapital,1360673.000,1360673.000
Assets,36614.000,34381.000
AssetsCurrent,36614.000,33400.000
AssetsNoncurrent,,981.000
CapitalizedComputerSoftwareGross,,5500.000
CapitalizedComputerSoftwareNet,5500.000,
Cash,29231.000,
CashAndCashEquivalentsAtCarryingValue,29231.000,23992.000
CommonStockNoParValue,0.001,
CommonStockParOrStatedValuePerShare,,0.001
CommonStockSharesAuthorized,400000000.000,400000000.000
CommonStockSharesIssued,217317000.000,217317000.000
CommonStockSharesOutstanding,217317000.000,217317000.000
CommonStockValue,217317.000,217317.000
ConvertibleDebtCurrent,,125000.000
ConvertibleNotesPayable,62500.000,
DueToRelatedPartiesCurrent,30691.000,
InventoryNet,7383.000,9408.000
Liabilities,644506.000,740404.000
LiabilitiesAndStockholdersEquity,36614.000,34381.000
LiabilitiesCurrent,644506.000,740404.000
NotesPayableRelatedPartiesClassifiedCurrent,472370.000,
OtherAssets,0.000,
OtherAssetsNoncurrent,,0.000
OtherShortTermBorrowings,,46112.000
PropertyPlantAndEquipmentNet,,981.000
RetainedEarningsAccumulatedDeficit,-2185882.000,-2284013.000
StockholdersEquity,-607892.000,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-607892.000,-706023.000
UnsecuredDebtCurrent,,472370.000
