,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-09-30,2015-12-31
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,4012500.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,1400.000,,,,,,,,,-31475.000,
CashPeriodIncreaseDecrease,,,,,397352.000,,,,,,
ComprehensiveIncomeNetOfTax,,,,,,,,-85136.000,-40344.000,,-373073.000
EarningsPerShareBasic,0.000,0.000,0.000,,,,,-0.000,-0.000,-0.000,0.000
EarningsPerShareBasicAndDiluted,,,,,-0.000,,-0.000,,,,
ExplorationExpense,,,,,,,,,,,16685.000
ExplorationExpenseMining,,,,,,,,25648.000,,,
FairValueAdjustmentOfWarrants,,,,,,,-32898.000,4435.000,5909.000,22498.000,6116.000
FairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInEarnings,,,,,,,,,,-22498.000,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,1.643,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,0.014,
GeneralAndAdministrativeExpense,1040.000,1140.000,2799.000,4100.000,17920.000,17913.000,39072.000,14774.000,7951.000,5067.000,3014.000
IncomeTaxesPaid,,,,,,,,,,0.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,1500.000,,,,49976.000,,,,,-473.000,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,-2695.000,,,,,6000.000,
IncreaseDecreaseInInterestPayableNet,,,,,-110.000,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,-2561.000,,,,,,
InterestExpenseShortTermBorrowings,,,,,876.000,,,,,,
InterestPaid,,,,,-876.000,,,,,0.000,
InterestRevenueExpenseNet,,,,,-766.000,,,,,,
ManagementFeeExpense,,,,,,,,26250.000,15000.000,15000.000,15000.000
NetCashProvidedByUsedInFinancingActivities,5190.000,,,,460000.000,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,5190.000,,,,460000.000,,,,,,
NetCashProvidedByUsedInOperatingActivities,3790.000,,,,-62648.000,,,,,-31475.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,3790.000,,,,-62648.000,,,,,-31475.000,
NetIncomeLoss,-5290.000,-4640.000,-20365.000,-15757.000,-138458.000,-115683.000,-124512.000,-85170.000,-40251.000,-14504.000,-373073.000
OperatingExpenses,7040.000,4640.000,20365.000,,,,,,,,
OperatingIncomeLoss,,,,,-137692.000,-115683.000,-157410.000,-80735.000,-34342.000,-37002.000,-379189.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,34.000,-93.000,,0.000
ProceedsFromIssuanceOfCommonStock,5190.000,,,,,,,,,,
ProceedsFromIssuanceOrSaleOfEquity,,,,,500000.000,,,,,,
ProfessionalFees,4250.000,3500.000,17566.000,6547.000,81072.000,38470.000,15788.000,6541.000,6159.000,10937.000,4259.000
ProfitLoss,,,,,,,,,,-14504.000,
RepaymentsOfNotesPayable,,,,,40000.000,,,,,,
RepaymentsOfShortTermDebt,,,,,40876.000,,,,,,
ResearchAndDevelopmentExpense,,,,,,,44832.000,,,,
Revenues,,,,,,0.000,,,,0.000,0.000
RoyaltyExpense,,,,,,,,,,,335000.000
SalesRevenueNet,,,,,,0.000,,,,0.000,0.000
ShareBasedCompensation,,,,,31200.000,46800.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendPayments,,,,,,,,,,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,0.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,1.110,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,0.002,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,,,,,,,,,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,,0.000,,,,,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,300000.000,,,,,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,0.850,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,0.250,,,,,,
StockGrantedDuringPeriodValueSharebasedCompensationGross,,,,,187200.000,,,,,,
StockIssuedDuringPeriodValueNewIssues,5190.000,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,78218750.000,78218750.000,82918374.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,96083348.000,96083348.000
WeightedAverageNumberOfSharesOutstandingBasic,12187417.000,12259500.000,12259500.000,,,,,96083348.000,96083348.000,,
