,2012-04-30,2012-10-31,2013-01-31,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AffiliateCosts,,,,,,,,,,,,,,,,,-15171.000,-32721.000
AllocatedShareBasedCompensationExpense,,,,,1053755.000,,,,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,,,,-50000.000,
CashAcquiredFromAcquisition,,,,,,,,,,,,,,,,,201676.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,2432.000,3086.000,,,-423715.000,,,,-98957.000,,,,-60426.000,,,,176095.000,
CostOfGoodsAndServicesSold,,,,,,,,,,,,,-29065.000,-30276.000,72545.000,394946.000,416868.000,325592.000
CostOfRevenue,,,,44901.000,,188.000,55828.000,,35517.000,5438.000,23005.000,8112.000,,,,,,
CostsAndExpenses,7698.000,20815.000,13134.000,299684.000,1402880.000,656135.000,618605.000,468568.000,306980.000,416349.000,369957.000,417524.000,,,,,,
DebtConversionConvertedInstrumentSharesIssued1,,,,,,,,,,,,,-2833333.000,,,,,
DebtInstrumentIncreaseAccruedInterest,,,,,,,,,,,,,,,,,1512.000,
DepreciationAndAmortization,,,,,468.000,,,,1618.000,,,,10488.000,,,,18646.000,
DirectCostsOfLeasedAndRentedPropertyOrEquipment,,,,,,,,,,,,,,,,,13262.000,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,-0.010,-0.050,-0.020,-0.020,-0.010,-0.010,-0.020,-0.010,-0.010,-0.010,-0.010,-0.010,-0.010,-0.010,-0.010
EquipmentExpense,,,,,,,,,,,,,,,,,-135731.000,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,0.025,,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,,,,,,,,,-53966.000,
GeneralAndAdministrativeExpense,153.000,1828.000,234.000,,,,,,,,,,,,,,,
GrossProfit,,,,3307.000,,124.000,3331.000,,5499.000,10148.000,6806.000,20497.000,-15395.000,-20678.000,63723.000,19691.000,160639.000,50735.000
IncomeLossFromContinuingOperations,-7698.000,,,-296377.000,-1402880.000,-656011.000,-615274.000,-459266.000,-301481.000,-406201.000,-363151.000,-397027.000,306178.000,338787.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,-334665.000,,,
IncomeTaxesPaid,0.000,0.000,,,0.000,,,,,,,,,,,,0.000,
IncomeTaxesPaidNet,,,,,,,,,,,,,800.000,,,,,
IncreaseDecreaseInAccountsPayable,,,,,4538.000,,,,-5004.000,,,,12098.000,,,,-77156.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,3150.000,-9124.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsReceivable,,,,,13195.000,,,,,,,,,,,,-82692.000,
