,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AdvertisingExpense,58000.000,49000.000,59000.000,64000.000,63000.000,50000.000,57000.000,48000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,68000.000,78000.000
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,,935000.000,2158000.000,,940000.000,,
AllowanceForLoanAndLeaseLossesProvisionForLossNet,,,1054000.000,1636000.000,,843000.000,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,121000.000,133000.000,,88000.000,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,1175000.000,1769000.000,,931000.000,291000.000,1651000.000
AllowanceForLoanAndLeaseLossesWriteoffsNet,,,,,,,223000.000,1573000.000
AmortizationOfDebtDiscountPremium,,353000.000,,,,166000.000,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,,,,,-2949000.000,-907000.000
AverageBalanceDuringPeriodOfLoansHeldForSaleOrSecuritization,,,397889000.000,389807000.000,,383007000.000,368798000.000,357803000.000
AverageBalanceDuringPeriodOfLoansHeldInPortfolio,,,393617000.000,385341000.000,,374634000.000,363355000.000,347414000.000
BankOwnedLifeInsuranceIncome,,-99000.000,,,,-88000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,8694000.000,,,,2420000.000,,
ComprehensiveIncomeNetOfTax,,,804000.000,-632000.000,,36000.000,-727000.000,-175000.000
Depreciation,,225000.000,,,,202000.000,,
DividendsPreferredStock,205000.000,204000.000,205000.000,205000.000,204000.000,204000.000,205000.000,205000.000
EarningsPerShareBasic,-1.120,0.060,0.020,-0.180,0.150,0.040,0.270,0.090
EarningsPerShareBasicAndDiluted,,,,,,0.040,,
EarningsPerShareDiluted,-1.120,0.060,0.020,-0.180,0.150,0.040,0.270,0.090
EquipmentExpense,229000.000,202000.000,212000.000,238000.000,246000.000,192000.000,200000.000,183000.000
FederalDepositInsuranceCorporationPremiumExpense,622000.000,616000.000,604000.000,631000.000,626000.000,606000.000,596000.000,599000.000
FeesAndCommissionsDepositorAccounts,617000.000,357000.000,370000.000,346000.000,346000.000,312000.000,317000.000,319000.000
FeesAndCommissionsMortgageBanking,441000.000,623000.000,618000.000,579000.000,718000.000,663000.000,493000.000,288000.000
FeesAndCommissionsOther,157000.000,407000.000,430000.000,425000.000,-688000.000,393000.000,435000.000,436000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,,,,,88000.000,,
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,,,-931000.000,,
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment1,,,,,,,85000.000,63000.000
ForeclosedRealEstateExpense,2279000.000,1345000.000,1016000.000,1230000.000,411000.000,475000.000,21000.000,883000.000
GainLossOnSaleOfProperties,,201000.000,,,,,,
GainLossOnSaleOfSecuritiesNet,2415000.000,679000.000,605000.000,934000.000,747000.000,44000.000,168000.000,
GainLossOnSalesOfLoansNet,,-535000.000,,,,-615000.000,,
GainOnSaleOfInvestments,,-679000.000,,,,-44000.000,,
GainsLossesOnExtinguishmentOfDebt,0.000,,,,,,,
GainsLossesOnSalesOfAssets,,,,,,44000.000,,
GeneralInsuranceExpense,47000.000,48000.000,76000.000,131000.000,132000.000,132000.000,125000.000,109000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-4173000.000,584000.000,347000.000,-663000.000,1002000.000,475000.000,1685000.000,732000.000
IncomeTaxExpenseBenefit,1353000.000,,0.000,0.000,,0.000,,
IncreaseDecreaseInAccruedInterestReceivableNet,,29000.000,,,,-9000.000,,
IncreaseDecreaseInDeposits,,4398000.000,,,,-12540000.000,,
IncreaseDecreaseInFederalFundsSold,,-34000.000,,,,-28000.000,,
IncreaseDecreaseInInsuranceAssets,110000.000,99000.000,96000.000,89000.000,90000.000,87000.000,84000.000,79000.000
IncreaseDecreaseInInterestPayableNet,,-207000.000,,,,-295000.000,,
IncreaseDecreaseInOtherCurrentAssets,,-113000.000,,,,233000.000,,
IncreaseDecreaseInOtherCurrentLiabilities,,864000.000,,,,130000.000,,
IncreaseDecreaseInOtherLoans,,-13450000.000,,,,-5190000.000,,
InformationTechnologyAndDataProcessing,609000.000,469000.000,464000.000,482000.000,495000.000,512000.000,491000.000,511000.000
InterestAndDividendIncomeOperating,7015000.000,6544000.000,6430000.000,6540000.000,6196000.000,5983000.000,5757000.000,6016000.000
InterestAndFeeIncomeLoansAndLeases,5703000.000,5364000.000,5120000.000,5113000.000,4735000.000,4599000.000,4472000.000,4383000.000
InterestExpense,1856000.000,1598000.000,1506000.000,1412000.000,1189000.000,1027000.000,999000.000,945000.000
InterestExpenseDeposits,1858000.000,1597000.000,1506000.000,1412000.000,1189000.000,1027000.000,998000.000,945000.000
InterestExpenseFederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchase,2000.000,1000.000,0.000,0.000,0.000,0.000,1000.000,
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesLongTerm,-4000.000,,0.000,0.000,,,,
InterestExpenseTimeDeposits100000OrMore,,,,,,394000000.000,,
InterestIncomeDepositsWithFinancialInstitutions,18000.000,15000.000,14000.000,7000.000,5000.000,4000.000,3000.000,
InterestIncomeExpenseAfterProvisionForLoanLoss,-800000.000,3841000.000,3989000.000,2970000.000,3929000.000,4016000.000,4758000.000,5071000.000
InterestIncomeExpenseNet,5159000.000,4946000.000,4924000.000,5128000.000,5007000.000,4956000.000,4758000.000,5071000.000
InterestIncomeSecuritiesTaxable,1270000.000,1151000.000,1275000.000,1399000.000,1435000.000,1364000.000,1263000.000,1612000.000
LaborAndRelatedExpense,2252000.000,2395000.000,2467000.000,2624000.000,2472000.000,2425000.000,2349000.000,2247000.000
LoanProcessingFee,146000.000,,,,,,,
LoansAndLeasesReceivableImpairedInterestLostOnNonaccrualLoans,,,,,,21600000.000,,
NetCashProvidedByUsedInFinancingActivities,,412000.000,,,,-12568000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,412000.000,,,,-12568000.000,,
NetCashProvidedByUsedInInvestingActivities,,1899000.000,,,,10383000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,1899000.000,,,,10383000.000,,
NetCashProvidedByUsedInOperatingActivities,,6383000.000,,,,4605000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,6383000.000,,,,4605000.000,,
NetIncomeLoss,-5526000.000,584000.000,347000.000,-663000.000,1002000.000,475000.000,1685000.000,732000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-5782000.000,330000.000,91000.000,-919000.000,747000.000,221000.000,1429000.000,476000.000
NoninterestExpense,7476000.000,6043000.000,5876000.000,6255000.000,5367000.000,5134000.000,4689000.000,5585000.000
NoninterestIncome,4103000.000,2786000.000,2234000.000,2622000.000,2440000.000,1593000.000,1616000.000,1246000.000
OccupancyCosts,351000.000,343000.000,343000.000,347000.000,337000.000,335000.000,331000.000,327000.000
OtherComprehensiveIncomeLossBeforeTax,,,744000.000,50000.000,,-714000.000,-2537000.000,-907000.000
OtherComprehensiveIncomeLossBeforeTaxPeriodIncreaseDecrease,,-803000.000,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,,,605000.000,934000.000,,-44000.000,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,,,,,,,168000.000,
OtherComprehensiveIncomeLossTax,,-493000.000,457000.000,31000.000,-124000.000,-439000.000,2412000.000,907000.000
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,,,-287000.000,-19000.000,,275000.000,-125000.000,
OtherComprehensiveIncomeReclassificationAdjustmentForHeldToMaturityTransferredToAvailableForSaleSecuritiesBeforeTax,,,,,,,-412000.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,,139000.000,-884000.000,,-670000.000,-2369000.000,-907000.000
OtherNoninterestExpense,449000.000,122000.000,179000.000,186000.000,288000.000,127000.000,203000.000,171000.000
OtherOperatingIncome,-3000.000,57000.000,87000.000,118000.000,1225000.000,92000.000,117000.000,122000.000
OtherRealEstateAdditions,,,,,,6990000.000,,
OtherRealEstateDisposals,,,,,,-299000.000,,
PaymentsForOriginationOfMortgageLoansHeldForSale,,21295000.000,,,,23538000.000,,
