,2012-04-30,2013-04-30,2014-04-30,2015-04-30,2016-04-30
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,,132918.000
AmortizationOfFinancingCostsAndDiscounts,,12040.000,,,264000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,-56799.000
CashPeriodIncreaseDecrease,198.000,11285.000,13748.000,52326.000,
CostOfGoodsSold,162377.000,211457.000,184225.000,241316.000,213710.000
DebtConversionConvertedInstrumentAmount1,,,,,248000.000
DebtConversionOriginalDebtAmount1,,,70000.000,,81160.000
DebtInstrumentConvertibleBeneficialConversionFeature,,-408000.000,,,
Depreciation,17536.000,14464.000,20031.000,16527.000,14872.000
DerivativeInstrumentsGainLossReclassificationFromAccumulatedOCIToIncomeEstimatedNetAmountToBeTransferred,,,,,132198.000
EarningsPerShareBasicAndDiluted,-5445.000,-0.070,-0.090,-0.120,-0.040
EffectOfExchangeRateOnCashAndCashEquivalents,6820.000,1758.000,-2456.000,4985.000,-5735.000
ExtinguishmentOfDebtGainLossIncomeTax,,408000.000,,,
ForeignCurrencyTransactionGainLossUnrealized,,,-2534.000,-1113.000,13419.000
GainLossOnDispositionOfAssets,,,-17566.000,1015.000,47.000
GainLossOnSaleOfOtherAssets,,,,,47.000
GainLossOnSaleOfPropertyPlantEquipment,,,-17566.000,1015.000,
GeneralAndAdministrativeExpense,103774.000,,,,
GoodwillAndIntangibleAssetImpairment,,,1391979.000,3010758.000,
GoodwillForeignCurrencyTranslationGainLoss,,,,,13419.000
GoodwillImpairmentLoss,,,1391979.000,3010758.000,
GoodwillTranslationAdjustments,,-2313.000,-2534.000,-1113.000,
GrossProfit,58044.000,,125778.000,127661.000,101592.000
IncomeLossFromContinuingOperations,,-615871.000,-2308163.000,-3739040.000,-1132728.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-1115911.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-45730.000,,,,
IncomeLossFromEquityMethodInvestments,,,,55000.000,
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,,,55000.000,
IncreaseDecreaseDueFromOtherRelatedParties,64800.000,,,,
IncreaseDecreaseInAccountsPayable,5305.000,132446.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,114532.000,134474.000,-140752.000
IncreaseDecreaseInAccountsReceivable,-24542.000,-6277.000,-15724.000,-8477.000,29145.000
IncreaseDecreaseInCustomerAdvancesAndDeposits,,-25000.000,,,
IncreaseDecreaseInDerivativeAssetsAndLiabilities,,,,,254000.000
IncreaseDecreaseInDerivativeLiabilities,,,,,171804.000
