,2011-06-30,2011-09-30
AccountsPayableCurrent,4433537.000,4421181.000
AccountsReceivableNetCurrent,685958.000,674407.000
AccruedLiabilitiesCurrent,147072.000,110129.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,4884.000,-1087835.000
AdditionalPaidInCapitalCommonStock,57759482.000,58617891.000
AssetRetirementObligationsNoncurrent,1939230.000,1824547.000
Assets,34460337.000,32190700.000
AssetsCurrent,914250.000,877242.000
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,5470981.000,5280857.000
CapitalizedCostsOilAndGasProducingActivitiesNet,8217590.000,7441423.000
CapitalizedCostsProvedProperties,13688571.000,12722280.000
CapitalizedCostsUnprovedProperties,24951970.000,23529272.000
CashAndCashEquivalentsAtCarryingValue,32059.000,32023.000
CashCashEquivalentsAndShortTermInvestments,32059.000,32023.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,300000000.000,300000000.000
CommonStockSharesIssued,129683294.000,129683294.000
CommonStockSharesOutstanding,129683294.000,129683294.000
CommonStockValue,129683.000,129683.000
DepositsAssetsNoncurrent,323283.000,297580.000
Liabilities,13869252.000,13071042.000
LiabilitiesAndStockholdersEquity,34460337.000,32190700.000
LiabilitiesCurrent,7870325.000,8416845.000
LinesOfCreditCurrent,2306895.000,2170387.000
LongTermDebtCurrent,982821.000,1715148.000
LongTermDebtNoncurrent,4059697.000,2829650.000
MinorityInterest,118963.000,-50044.000
PreferredStockParOrStatedValuePerShare,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000
PrepaidExpenseAndOtherAssetsCurrent,196233.000,170812.000
PropertyPlantAndEquipmentNet,33222804.000,31015878.000
RetainedEarningsAccumulatedDeficit,-37421927.000,-38490037.000
StockholdersEquity,20472122.000,19169702.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,20591085.000,19119658.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,128688819.000,
