,2013-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,455.000
EarningsPerShareBasicAndDiluted,-0.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-38400.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-5600.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,15599.000
IncreaseDecreaseInAccruedInterestReceivableNet,-6462.000
IncreaseDecreaseInEmployeeRelatedLiabilities,50983.000
IncreaseDecreaseInNotesReceivables,36391.000
InterestExpense,6743.000
InterestIncomeExpenseNet,6463.000
NetCashProvidedByUsedInFinancingActivities,94900.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,94900.000
NetCashProvidedByUsedInInvestingActivities,-36391.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-36391.000
NetCashProvidedByUsedInOperatingActivities,-58054.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-58054.000
NetIncomeLoss,-118174.000
OperatingExpenses,117894.000
OperatingIncomeLoss,-117894.000
OtherExpenses,280.000
ProceedsFromNotesPayable,94900.000
SellingGeneralAndAdministrativeExpense,117894.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,44000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,24570000.000
