,2011-06-30
CostsAndExpenses,94762000.000
Depreciation,3745000.000
EarningsPerShareBasic,0.610
EarningsPerShareDiluted,0.610
GainLossOnDispositionOfAssets,212000.000
HealthCareOrganizationMedicalSuppliesAndDrugsExpense,24219000.000
HealthCareOrganizationRevenue,91839000.000
ImpairmentOfLongLivedAssetsHeldForUse,810000.000
IncomeLossFromContinuingOperations,-3088000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-3100000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-1238000.000
IncomeLossFromContinuingOperationsPerBasicShare,-0.150
IncomeLossFromContinuingOperationsPerDilutedShare,-0.150
IncomeLossFromDiscontinuedOperationsNetOfTax,15260000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,15419000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.760
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.760
IncomeLossFromEquityMethodInvestments,303000.000
IncomeTaxExpenseBenefit,-1862000.000
InterestAndOtherIncome,76000.000
InterestExpense,556000.000
LaborAndRelatedExpense,31514000.000
NetIncomeLoss,12331000.000
NetIncomeLossAttributableToNoncontrollingInterest,1691000.000
NonoperatingIncomeExpense,-177000.000
OperatingIncomeLoss,-2923000.000
OtherCostAndExpenseOperating,23919000.000
ProfitLoss,14022000.000
ProvisionForDoubtfulAccounts,10767000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,7.000
WeightedAverageNumberOfDilutedSharesOutstanding,20252.000
WeightedAverageNumberOfSharesOutstandingBasic,20245.000
