,2012-08-31,2013-08-31,2014-08-31,2015-08-31,2016-08-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,68068.000,22643.000,22876.000,1700.000
AdjustmentsToAdditionalPaidInCapitalOther,,1170.000,1319.000,2139.000,670.000
AmortizationOfDebtDiscountPremium,,68068.000,22643.000,22876.000,268965.000
CashAndCashEquivalentsPeriodIncreaseDecrease,1.000,-38.000,0.000,0.000,10197.000
ConversionOfStockAmountConverted1,0.000,0.000,0.000,,
CostOfGoodsSold,,,,,5.000
DebtConversionOriginalDebtAmount1,,,,,40243.000
DebtInstrumentConvertibleBeneficialConversionFeature,,68068.000,22643.000,22876.000,1700.000
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,0.000,0.000,0.000,,
Depreciation,4192.000,4192.000,4192.000,2190.000,2190.000
DepreciationDepletionAndAmortization,4192.000,4192.000,4192.000,2190.000,2190.000
DerivativeGainLossOnDerivativeNet,,,,,-62111.000
EarningsPerShareBasic,-0.260,-1.560,0.000,0.000,-0.010
EarningsPerShareDiluted,-0.260,-1.560,0.000,0.000,-0.010
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350,0.350
FairValueAssumptionsExpectedDividendRate,,,,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,,2.444
FairValueAssumptionsRiskFreeInterestRate,,,,,0.003
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,,,,,-62111.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,,,,,-192841.000
GeneralAndAdministrativeExpense,2143.000,6038.000,7438.000,7168.000,130058.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,,248951.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-15909.000,-94170.000,-51237.000,-49669.000,-933761.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaid,0.000,0.000,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayable,37.000,700.000,462.000,-411.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,47424.000
IncreaseDecreaseInAccountsReceivable,,,,,45.000
IncreaseDecreaseInAccruedLiabilities,-8749.000,0.000,,,
IncreaseDecreaseInInterestPayableNet,2692.000,2852.000,0.000,,
IncreaseDecreaseInInventories,,,,,5349.000
InterestExpense,2692.000,72090.000,23962.000,25015.000,411968.000
InterestPaid,0.000,0.000,0.000,0.000,0.000
IssuanceOfStockAndWarrantsForServicesOrClaims,0.000,0.000,0.000,,
NetCashProvidedByUsedInFinancingActivities,17738.000,17150.000,22621.000,22875.000,440800.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,17738.000,17150.000,22621.000,22875.000,440800.000
NetCashProvidedByUsedInInvestingActivities,0.000,0.000,0.000,,-250000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,0.000,0.000,,-250000.000
NetCashProvidedByUsedInOperatingActivities,-17737.000,-17188.000,-22621.000,-22875.000,-180603.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-17737.000,-17188.000,-22621.000,-22875.000,-180603.000
NetIncomeLoss,-15909.000,-94170.000,-51237.000,-49669.000,-933761.000
OperatingExpenses,13217.000,22080.000,27275.000,24654.000,459725.000
OperatingIncomeLoss,-13217.000,-22080.000,-27275.000,-24654.000,-459682.000
OtherNoncashExpense,,,,,128241.000
OtherNonoperatingIncomeExpense,-2692.000,-72090.000,-23962.000,-25015.000,-474079.000
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,,,,,5372.000
OtherSignificantNoncashTransactionValueOfConsiderationReceived1,,,0.000,,
PaymentsToAcquireProductiveAssets,,,,,250000.000
ProceedsFromConvertibleDebt,,17128.000,22643.000,22875.000,424600.000
ProceedsFromIssuanceOfCommonStock,,,,,14500.000
ProceedsFromIssuanceOrSaleOfEquity,0.000,0.000,0.000,,
ProceedsFromRelatedPartyDebt,17738.000,0.000,0.000,,12626.000
ProceedsFromRepaymentsOfBankOverdrafts,,22.000,-22.000,0.000,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,1700.000
ProfessionalFees,6882.000,11850.000,15645.000,15296.000,78526.000
RepaymentsOfRelatedPartyDebt,,,,,12626.000
Revenues,0.000,0.000,0.000,0.000,48.000
SalesRevenueNet,0.000,0.000,0.000,0.000,43.000
StockIssued1,0.000,0.000,0.000,,231760.000
StockIssuedDuringPeriodSharesOther,,203.000,,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,,40243.000
StockIssuedDuringPeriodValueNewIssues,,,,,14500.000
StockIssuedDuringPeriodValueOther,,,,,360000.000
WeightedAverageNumberOfDilutedSharesOutstanding,60200.000,60403.000,27771967.000,37581903.000,70463282.000
WeightedAverageNumberOfSharesOutstandingBasic,60200.000,60403.000,27771967.000,37581903.000,70463282.000
