,2017-03-31
CashPeriodIncreaseDecrease,5004.000
CostsIncurredExplorationCosts,1954.000
EarningsPerShareBasicAndDiluted,0.000
GainLossOnSaleOfPropertyPlantEquipment,-32503.000
GeneralAndAdministrativeExpense,27750.000
IncomeTaxesPaidNet,0.000
IncreaseDecreaseInAccountsPayable,-7851.000
IncreaseDecreaseInAccountsPayableRelatedParties,-8966.000
IncreaseDecreaseInPrepaidExpense,650.000
InterestPaidNet,0.000
NetCashProvidedByUsedInFinancingActivities,5000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,5000.000
NetCashProvidedByUsedInInvestingActivities,47175.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,47175.000
NetCashProvidedByUsedInOperatingActivities,-47171.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-47171.000
NetIncomeLoss,-62207.000
OperatingExpenses,62207.000
OperatingIncomeLoss,-62207.000
ProceedsFromIssuanceOfCommonStock,5000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,47175.000
Revenues,0.000
SalesCommissionsAndFees,2825.000
SalesRevenueNet,0.000
ShareBasedCompensation,0.000
StockIssued1,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,37982500.000
