,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-12-31,2015-03-31,2015-06-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdditionsToOtherAssetsAmount,,,,,,,,,,,,,,102769000.000,101013000.000,105915000.000,141666000.000,181791000.000,155758000.000,110787000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,,316000.000,,,,445000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,0.000,,,,,0.000,0.000,,0.000,0.000,,76000.000,0.000,0.000,10500.000,0.000,0.000
AssetImpairmentCharges,,,,,,,,,,,,,,,0.000,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,,39140000.000,,,,55602000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,,,,,,,9045000.000,,,,7311000.000,
CommonStockDividendsPerShareDeclared,,,,,,,,,,,,,,0.463,0.463,0.487,0.487,0.488,0.487,0.510
ComprehensiveIncomeNetOfTax,,,,,,,,,,,,,,-15115000.000,69259000.000,95838000.000,-7467000.000,-14339000.000,85180000.000,118207000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,,,87385000.000,123316000.000
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,78038000.000,,,,34852000.000,
DividendsCommonStockStock,,,,,,,,,,,,,,,23048000.000,,,,,
DividendsPreferredStock,,,,,,,,,,,,,,330000.000,330000.000,330000.000,330000.000,330000.000,330000.000,330000.000
DividendsPreferredStockStock,,,,,,,,,,,,,,,330000.000,,,,,
EarningsPerShareBasic,0.060,0.980,1.440,0.140,0.150,1.010,1.730,-0.190,0.360,1.180,-0.230,1.280,,-0.320,1.370,2.130,0.040,-0.210,1.130,2.400
EarningsPerShareDiluted,0.060,0.980,1.440,0.140,0.150,1.010,1.730,-0.190,0.360,1.180,-0.230,1.280,,-0.320,1.360,2.110,0.040,-0.200,1.130,2.390
EquityMethodInvestmentDividendsOrDistributions,,,,,,,,,,,,,,,,,,,265000.000,
FairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInEarnings,,,,,,,,,,,,,,-38400000.000,500000.000,6300000.000,13600000.000,-23500000.000,6700000.000,41700000.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,,,,,,,,,,,,,,-38400000.000,500000.000,6300000.000,13600000.000,-23500000.000,6700000.000,41700000.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPurchases,,,,,,,,,,,,,,3900000.000,6400000.000,-100000.000,-10700000.000,2000000.000,-2800000.000,-200000.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSettlements,,,,,,,,,,,,,,-8600000.000,-13200000.000,-13100000.000,-8400000.000,80400000.000,-10600000.000,-7500000.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationTransfersIntoLevel3,,,,,,,,,,,,,,,-900000.000,,100000.000,,-200000.000,-600000.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationTransfersOutOfLevel3,,,,,,,,,,,,,,-3900000.000,-8900000.000,,200000.000,,,-500000.000
GuarantyFeeIncome,,,200000.000,100000.000,,100000.000,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,-27116000.000,106991000.000,166975000.000,7127000.000,,89221000.000,188733000.000
IncomeLossFromEquityMethodInvestments,,,,,,,,,,,,,,1262000.000,1263000.000,4768000.000,4527000.000,3248000.000,265000.000,7344000.000
IncomeTaxExpenseBenefit,,,,,,,,,,,,,,-11756000.000,38490000.000,60357000.000,4772000.000,-5545000.000,33454000.000,70778000.000
IncomeTaxesPaidNet,,,,,,,,,,,,,,,1615000.000,,,,-4678000.000,
IncreaseDecreaseInAccountsAndOtherReceivables,,,,,,,,,,,,,,,77780000.000,,,,203098000.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,,,-11416000.000,,,,72584000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,,,,,,,,,,,6641000.000,,,,11149000.000,
IncreaseDecreaseInCustomerAdvancesAndDeposits,,,,,,,,,,,,,,,,,,,-12611000.000,
