,2011-12-31,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccumulatedDepreciationDepletionAndAmortizationExpensePropertyPlantAndEquipmentCurrentCharge,4864.000,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,,,463.000,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebtSubsequentAdjustments,,,,,,,341237.000,,,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,,,23275.000,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,89320.000,,,,98904.000,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,53000.000,,,,,,,
BusinessDevelopment,,,,,,,,,,,4124.000,30000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,19908.000,,,,48589.000,,,,,,,
CashPeriodIncreaseDecrease,-18694.000,,,,,,,,,,29150.000,,,
ClosedBlockOperationsResultsBeforeIncomeTaxes,,,-253518.000,-543377.000,,,,,,,-430954.000,,,
CostOfGoodsSold,25392.000,48775.000,17730.000,38157.000,32616.000,28780.000,32864.000,32957.000,40966.000,,,,,
CostOfRevenue,,,,,,,,,,,42955.000,,,
DebtConversionConvertedInstrumentSharesIssued1,,,,,,,3502411.000,,,,,,,
DebtConversionOriginalDebtAmount1,,,,,,,325219.000,,,,,,,
DebtorReorganizationItemsGainLossOnSettlementOfOtherClaimsNet,,10800.000,,,,,,,,,,,,
Depreciation,,,,453.000,510.000,,1128.000,1104.000,1116.000,1128.000,1128.000,728.000,1352.000,43947.000
DepreciationExpense,4865.000,4573.000,,,,,,,,,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,673835.000,,,,,,,
EarningsPerShareBasic,,,,,,,0.000,,,,,,,
EarningsPerShareBasicAndDiluted,-0.010,-0.020,,,,,,-0.000,-0.010,,-0.370,-0.040,,
EarningsPerShareDiluted,,,,,,,0.000,,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,673835.000,-9650.000,-342979.000,,,,,
GainLossOnRepurchaseOfDebtInstrument,,,,,,,5719.000,,0.000,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,-21300.000,,
GeneralAndAdministrativeExpense,34376.000,161755.000,300602.000,146191.000,145559.000,-150068.000,26829.000,200893.000,114695.000,-228803.000,56412.000,172436.000,292554.000,369883.000
GrossProfit,23684.000,8094.000,51024.000,21366.000,43764.000,48572.000,52232.000,35283.000,49863.000,47705.000,74330.000,,,
IncomeLossFromContinuingOperations,,,-249578.000,-313585.000,-131388.000,,,,,,-88603.000,-2805506.000,-1897590.000,-1604083.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-39949.000,-221136.000,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,208132.000,-300258.000,-1287812.000,,,-2824765.000,-1897590.000,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,-0.000,-0.010,-0.000,-0.020,,,,,,-0.040,-0.010,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,,-19259.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,,-0.000,,
IncomeTaxExpenseBenefit,,0.000,,,,,,,0.000,,,,,
IncomeTaxesPaid,,,,,,,,,,,0.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,120111.000,,,,2208.000,,,,14756.000,,,
IncreaseDecreaseInInventories,,,,,,,,,,,1497.000,,,
