,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdvertisingRevenue,810.000,2839000.000,4410000.000,-7236704.000,3482000.000,4668000.000,2604000.000,2592000.000,1379000.000
AllowanceForDoubtfulAccountsReceivableRecoveries,,,,,,,,,0.000
AmortizationOfFinancingCostsAndDiscounts,,,,,33000.000,,,,109000.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,4358000.000,,,,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,4063.000,,,,558000.000,,,,6594000.000
CashDivestedFromDeconsolidation,166.000,,,,0.000,,,,
ComprehensiveIncomeNetOfTax,-1200.000,-1544000.000,10946000.000,,,,,,
CostOfRevenue,61.000,910000.000,284000.000,,,,,,
DeferredIncomeTaxExpenseBenefit,,,,,-2158000.000,,,,-1831000.000
Depreciation,663.000,,,,2583000.000,,,,2421000.000
EarningsPerShareBasic,-0.020,-0.020,0.150,0.650,-0.070,0.060,-0.040,0.130,-0.030
EarningsPerShareDiluted,-0.020,-0.020,0.140,0.580,-0.070,0.060,-0.040,0.130,-0.030
EquityMethodInvestmentDividendsOrDistributions,,,,,471000.000,,,,0.000
FairValueAdjustmentOfWarrants,,,-6381000.000,,-42000.000,-1657000.000,133000.000,-1014000.000,-375000.000
FairValueAssumptionsExpectedDividendRate,,,,,,,,,0.000
ForeignCurrencyTransactionGainLossUnrealized,-13.000,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,265000.000,,,,0.000
GrossProfit,37055.000,47957000.000,52199000.000,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,3429.000,2604000.000,13574000.000,-16140692.000,-8682000.000,2184000.000,-1780000.000,19867000.000,-3757000.000
IncomeLossFromEquityMethodInvestments,,,,,689000.000,,,,-61000.000
IncomeTaxExpenseBenefit,152.000,454000.000,256000.000,,,,483000.000,,-1551000.000
IncomeTaxesPaid,,,,,,,,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-4183.000,,,,-7775000.000,,,,-5170000.000
IncreaseDecreaseInAccountsReceivable,-2380.000,,,,-18341000.000,,,,-22966000.000
IncreaseDecreaseInMaterialsAndSupplies,32.000,,,,-596000.000,,,,-802000.000
IncreaseDecreaseInOtherCurrentLiabilities,-51.000,,,,300000.000,,,,1194000.000
IncreaseDecreaseInOtherNoncurrentAssets,-47.000,,,,-4000.000,,,,0.000
IncreaseDecreaseInOtherNoncurrentLiabilities,58.000,,,,102000.000,,,,-189000.000
IncreaseDecreaseInPrepaidExpensesOther,1254.000,,,,2111000.000,,,,2514000.000
IncrementalCommonSharesAttributableToContingentlyIssuableShares,,,,,,,0.000,,
InterestExpense,490.000,294000.000,322000.000,-614893.000,684000.000,687000.000,744000.000,1884000.000,1255000.000
InterestPaid,600.000,,,,,,,,707000.000
NetCashProvidedByUsedInFinancingActivities,1036.000,,,,-1920000.000,,,,1451000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1036.000,,,,-1920000.000,,,,1451000.000
NetCashProvidedByUsedInInvestingActivities,-680.000,,,,-1984000.000,,,,-11389000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-680.000,,,,-1984000.000,,,,-11389000.000
NetCashProvidedByUsedInOperatingActivities,3707.000,,,,4462000.000,,,,16532000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,3707.000,,,,4462000.000,,,,16532000.000
NetIncomeLoss,-1213.000,-1588000.000,10943000.000,-9302947.000,-4965000.000,4806000.000,-2759000.000,9367000.000,-2398000.000
NetIncomeLossAttributableToNoncontrollingInterest,4490.000,3738000.000,2375000.000,-6104397.000,-1799000.000,-2291000.000,496000.000,4247000.000,192000.000
