,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfIntangibleAssets,2742.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,7807.000,,,
CostOfServices,2503.000,4756.000,21236.000,56744.000
CurrentFederalStateAndLocalTaxExpenseBenefit,177.000,,,
DeferredForeignIncomeTaxExpenseBenefit,545.000,,,
DeferredIncomeTaxExpenseBenefit,-564.000,,,
Depreciation,674.000,,,
DepreciationAndAmortization,3416.000,3325.000,1827.000,0.000
EarningsPerShareBasicAndDiluted,0.000,,,
GeneralAndAdministrativeExpense,4827.000,8548.000,18789.000,24481.000
ImpairmentOfLongLivedAssetsHeldForUse,0.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-3114.000,-14319.000,-17091.000,
IncomeTaxExpenseBenefit,-387.000,-725.000,-302.000,0.000
IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,-387.000,,,
IncomeTaxReconciliationDeductionsExtraterritorialIncomeExclusion,532.000,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-1059.000,,,
IncomeTaxReconciliationNondeductibleExpense,659.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,178.000,,,
IncreaseDecreaseInAccountsReceivable,5161.000,,,
IncreaseDecreaseInPrepaidExpense,-4921.000,,,
NetCashProvidedByUsedInFinancingActivities,7744.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,7744.000,,,
NetCashProvidedByUsedInOperatingActivities,63.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,63.000,,,
OperatingExpenses,20308.000,26190.000,51413.000,114309.000
ProceedsFromRelatedPartyDebt,7744.000,,,
ProfitLoss,-2727.000,-13594.000,-16789.000,-29761.000
Revenues,17194.000,11871.000,34322.000,84548.000
SalariesWagesAndOfficersCompensation,9562.000,9561.000,9561.000,33084.000
SalesRevenueNet,17194.000,11871.000,34322.000,84548.000
StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,300000.000,,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,0.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,10201099.000,10294153.000,10339600.000,-20472962.000
