,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AmortizationOfFinancingCosts,,,1100000.000,1100000.000,1100000.000,1200000.000,,
AmortizationOfIntangibleAssets,,,,3000000.000,3000000.000,,2800000.000,2500000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,800000.000,800000.000,800000.000,-1600000.000,1100000.000,800000.000
AssetRetirementObligationPeriodIncreaseDecrease,,,,,10353000.000,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,20200000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-42347000.000,,,,7709000.000,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,-6400000.000,,,,-200000.000,
CommonStockDividendsPerShareCashPaid,,,0.480,,,,,
ComprehensiveIncomeNetOfTax,,,22415000.000,14998000.000,8106000.000,27289000.000,1397000.000,-2046000.000
CostOfGoodsSold,485001000.000,483885000.000,502299000.000,507343000.000,502848000.000,491554000.000,496269000.000,495689000.000
CostsAndExpenses,568766000.000,569110000.000,595151000.000,600096000.000,623839000.000,588742000.000,593946000.000,609297000.000
DeferredIncomeTaxExpenseBenefit,,,8838000.000,,,,-1003000.000,
DefinedBenefitPlanAmortizationOfGainsLosses,,,-2641000.000,-2576000.000,-2445000.000,-2445000.000,-2141000.000,-2194000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,3000.000,2000.000,3000.000,-3000.000,0.000,0.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,6776000.000,6803000.000,6856000.000,6851000.000,7345000.000,7308000.000
DefinedBenefitPlanInterestCost,,,6168000.000,6157000.000,6135000.000,6136000.000,5979000.000,5957000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,2771000.000,2703000.000,3432000.000,2373000.000,1348000.000,1672000.000
DefinedBenefitPlanRecognizedNetGainLossDueToCurtailments,,,,-66000.000,-1059000.000,,,-271000.000
DefinedBenefitPlanServiceCost,,,735000.000,705000.000,646000.000,646000.000,573000.000,558000.000
Depreciation,,,32700000.000,32800000.000,32900000.000,35600000.000,38700000.000,39500000.000
DepreciationDepletionAndAmortization,36090000.000,36374000.000,37556000.000,37303000.000,37540000.000,39907000.000,43428000.000,43891000.000
EarningsPerShareBasic,0.110,0.250,0.220,0.140,0.040,0.120,-0.010,-0.020
EarningsPerShareDiluted,0.110,0.240,0.210,0.140,0.040,0.130,-0.010,-0.020
EffectiveIncomeTaxRateContinuingOperations,,,0.382,0.392,0.418,-0.797,0.540,0.369
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.350,0.350,0.350,-0.700,0.350,0.350
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedPeriodForRecognition,,,2.100,,,,,
FiniteLivedIntangibleAssetsAmortizationExpense,,,3300000.000,,,,,
ForeignCurrencyTransactionGainLossRealized,55000.000,-482000.000,157000.000,102000.000,296000.000,-376000.000,-341000.000,-415000.000
GainsLossesOnExtinguishmentOfDebt,,0.000,,,,,,
GeneralAndAdministrativeExpense,14622000.000,14396000.000,20008000.000,20035000.000,19213000.000,20492000.000,18923000.000,19693000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,11193000.000,,,2016000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,34531000.000,22467000.000,6187000.000,22949000.000,-2661000.000,-3497000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,18426000.000,46483000.000,,,,,,
IncomeTaxExpenseBenefit,6529000.000,18119000.000,13193000.000,8805000.000,2584000.000,9402000.000,-1436000.000,-1289000.000
IncomeTaxesPaidNet,,,-2000000.000,,,,400000.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-7585000.000,,,,13965000.000,
IncreaseDecreaseInInventories,,,12467000.000,,,,12316000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,,,-1190000.000,,,,-346000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,21000.000,,,,-746000.000,
IncreaseDecreaseInReceivables,,,12313000.000,,,,7070000.000,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,0.000,0.000,0.000,0.000,,
InterestExpense,16072000.000,15725000.000,15365000.000,15433000.000,15458000.000,15484000.000,15419000.000,15456000.000
InterestPaidNet,,,1600000.000,,,,1000000.000,
InventoryWriteDown,,,,,1982000.000,,,
InvestmentIncomeInterest,74000.000,58000.000,44000.000,54000.000,3000.000,59000.000,27000.000,7000.000
LineOfCreditFacilityAverageOutstandingAmount,,,,,,,1500000.000,
LineOfCreditFacilityInterestRateDuringPeriod,,,,,,,0.022,
LineOfCreditFacilityMaximumAmountOutstandingDuringPeriod,,,,,,,5000000.000,
NetCashProvidedByUsedInFinancingActivities,,,-51283000.000,,,,-5956000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-51283000.000,,,,-5956000.000,
NetCashProvidedByUsedInInvestingActivities,,,-22543000.000,,,,-26198000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-22543000.000,,,,-26198000.000,
NetCashProvidedByUsedInOperatingActivities,,,31479000.000,,,,39863000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,31479000.000,,,,39863000.000,
NetIncomeLoss,11897000.000,28364000.000,21338000.000,13662000.000,3603000.000,13547000.000,-1225000.000,-2208000.000
NonoperatingIncomeExpense,-15943000.000,-16149000.000,-15164000.000,-15277000.000,-15159000.000,-15801000.000,-15733000.000,-15864000.000
OperatingIncomeLoss,34369000.000,62632000.000,49695000.000,37744000.000,21346000.000,38750000.000,13072000.000,12367000.000
OperatingLeasesRentExpenseNet,,,7000000.000,7700000.000,7300000.000,7367000.000,6900000.000,7300000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,855000.000,-2307000.000,970000.000,532000.000,-228000.000,-195000.000
OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,,,,,,,-40000.000,69000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,-1264000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,1077000.000,1336000.000,4503000.000,13742000.000,2622000.000,162000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,,,,-101000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,,,,,,,,-64000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,,-604000.000,-239000.000,,-98000.000,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,,,,-380000.000,-150000.000,,62000.000,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,-817000.000,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,,,-512000.000,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,-2215000.000,1459000.000,1794000.000,-188000.000,1656000.000,-1069000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,,-1388000.000,913000.000,1125000.000,-116000.000,-1038000.000,-671000.000
OtherNoncashIncomeExpense,,,429000.000,,,,92000.000,
OtherOperatingIncomeExpenseNet,,,,-381000.000,-1509000.000,,-331000.000,-1930000.000
OtherRestructuringCosts,,,,,2565000.000,,,
PaymentsForProceedsFromOtherInvestingActivities,,,-590000.000,,,,-412000.000,
PaymentsOfDividendsCommonStock,,,47483000.000,,,,0.000,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,0.000,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,23133000.000,,,,26610000.000,
PaymentsToAcquireShortTermInvestments,,,0.000,,,,,
PensionContributions,,,9094000.000,,,,49000.000,
ProceedsFromIssuanceOfLongTermDebt,,,0.000,,,,,
ProceedsFromPaymentsForOtherFinancingActivities,,,-1300000.000,,,,-956000.000,
ProceedsFromSaleMaturityAndCollectionsOfInvestments,,,0.000,,,,,
RepaymentsOfLongTermDebt,,,2500000.000,,,,5000000.000,
RestructuringAndRelatedCostNumberOfPositionsEliminated,,,,,,,300.000,
RestructuringReserveAcceleratedDepreciation,,,,,,,5300000.000,5500000.000
RestructuringSettlementAndImpairmentProvisions,,,,,31288000.000,,,9011000.000
RevenueFromRelatedParties,10351000.000,12346000.000,11318000.000,19255000.000,14131000.000,15567000.000,15697000.000,16843000.000
Revenues,603135000.000,631742000.000,644846000.000,637840000.000,645185000.000,627492000.000,607018000.000,621664000.000
RevenuesFromTransactionsWithOtherOperatingSegmentsOfSameEntity,,,0.000,0.000,0.000,0.000,0.000,
SalesRevenueGoodsNet,592784000.000,619396000.000,633528000.000,618585000.000,631054000.000,611925000.000,591321000.000,604821000.000
SalesRevenueNet,603135000.000,631742000.000,644846000.000,637840000.000,645185000.000,627492000.000,607018000.000,621664000.000
SellingExpense,29483000.000,29799000.000,30642000.000,30568000.000,30015000.000,30602000.000,28849000.000,33764000.000
SeveranceCosts,,,,,4136000.000,,,
ShareBasedCompensation,,,1233000.000,1495000.000,1627000.000,1628000.000,1324000.000,1752000.000
WeightedAverageNumberOfDilutedSharesOutstanding,111772000.000,117955000.000,101414000.000,101008000.000,101030000.000,-202309000.000,100242000.000,100531000.000
WeightedAverageNumberOfSharesOutstandingBasic,106754000.000,115657000.000,99052000.000,100116000.000,100144000.000,-199440000.000,100242000.000,100531000.000
