,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,7000000.000,,,,-9800000.000,,,,-8100000.000,,,,-5400000.000,,,,-8300000.000,,,,-6100000.000,
AdjustmentForAmortization,,,,,,,,,,,,,4700000.000,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,34400000.000,33300000.000,47300000.000,38300000.000,38200000.000,38700000.000,50400000.000,41600000.000,40800000.000,41900000.000,45200000.000,41200000.000,41200000.000,41200000.000,44200000.000,41500000.000,42800000.000,42700000.000,46900000.000,45600000.000,47600000.000,50600000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,,,23400000.000,23200000.000,32400000.000,26800000.000,26000000.000,26300000.000,33900000.000,24200000.000,27800000.000,28700000.000,30300000.000,28800000.000,27700000.000,28100000.000,29300000.000,31200000.000,29600000.000,29200000.000,32100000.000,31000000.000,32100000.000,34200000.000
AmortizationOfIntangibleAssets,4400000.000,,,,5800000.000,,,,5600000.000,,,,4700000.000,,,,6200000.000,,,,5100000.000,,,,3700000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2100000.000,2500000.000,2200000.000,-4700000.000,400000.000,700000.000,1100000.000,-1300000.000,1700000.000,2100000.000,2600000.000,-4100000.000,2900000.000,3200000.000,2500000.000,-6200000.000,1900000.000,2300000.000,1500000.000,-4000000.000,1000000.000,200000.000,100000.000,-1100000.000,200000.000,100000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,,,,,600000.000,,100000.000,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,170000000.000,,,,-139900000.000,,,,-126200000.000,,,,31900000.000,,,,100800000.000,,,,265900000.000,,,,-328000000.000,
ComprehensiveIncomeNetOfTax,,,,,,,,,,,,,46000000.000,100800000.000,124500000.000,140300000.000,100900000.000,129300000.000,171000000.000,183200000.000,147200000.000,192500000.000,205700000.000,191100000.000,180700000.000,219700000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,101800000.000,120700000.000,121300000.000,150600000.000,144100000.000,157000000.000,185500000.000,,190400000.000,148900000.000,159300000.000,,,,,,,,,,,,,,,
CostOfGoodsSold,84800000.000,93500000.000,96200000.000,107800000.000,111700000.000,122900000.000,119300000.000,141400000.000,146300000.000,140900000.000,112000000.000,144200000.000,113800000.000,133500000.000,150300000.000,172300000.000,153500000.000,160100000.000,155300000.000,178300000.000,151600000.000,165800000.000,158400000.000,187500000.000,163800000.000,184300000.000
CostOfRevenue,109300000.000,119100000.000,121200000.000,133900000.000,139300000.000,150100000.000,147700000.000,171400000.000,177100000.000,173300000.000,142300000.000,178200000.000,149300000.000,167800000.000,189500000.000,211300000.000,195300000.000,199600000.000,193900000.000,217700000.000,189500000.000,199200000.000,195900000.000,229700000.000,208100000.000,228300000.000
CostOfServices,24500000.000,25600000.000,25000000.000,26100000.000,27600000.000,27200000.000,28400000.000,30000000.000,30800000.000,32400000.000,30300000.000,34000000.000,35500000.000,34300000.000,39200000.000,39000000.000,41800000.000,39500000.000,38600000.000,39400000.000,37900000.000,33400000.000,37500000.000,42200000.000,44300000.000,44000000.000
DeferredIncomeTaxExpenseBenefit,8200000.000,,,,-1400000.000,,,,-9500000.000,,,,-33200000.000,,,,2100000.000,,,,28900000.000,,,,29700000.000,
DeferredTaxExpenseFromStockOptionsExercised,,,,,,,,,,,,,2100000.000,,,,8200000.000,,,,10800000.000,,,,0.000,
