,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,6705000.000,8082000.000,8839000.000,11208000.000,12278000.000,12978000.000,13360000.000,14232000.000,15116000.000,16324000.000,16439000.000
AmortizationOfDebtDiscountPremium,,,0.000,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,981000.000,,,,958000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,35155000.000,,,,23337000.000,,,,178644000.000
ComprehensiveIncomeNetOfTax,21630000.000,21803000.000,24475000.000,24205000.000,28402000.000,43679000.000,35267000.000,38851000.000,50979000.000,58292000.000,82806000.000
CostOfGoodsAndServicesSold,,,61291000.000,67662000.000,75800000.000,,87106000.000,97290000.000,103841000.000,,121265000.000
CostOfGoodsSold,,,54439000.000,60014000.000,67990000.000,81142000.000,78913000.000,88021000.000,94777000.000,108057000.000,109836000.000
CostOfRevenue,44567000.000,54506000.000,,,,,,,,,
CostOfServices,,,6852000.000,7648000.000,7810000.000,8136000.000,8193000.000,9269000.000,9064000.000,9757000.000,11429000.000
CostmethodInvestmentsOtherThanTemporaryImpairment,,,0.000,0.000,0.000,0.000,0.000,,,,0.000
DeferredIncomeTaxExpenseBenefit,,,1670000.000,,,,-1597000.000,,,,2521000.000
Depreciation,2400000.000,2700000.000,2900000.000,3300000.000,3400000.000,3800000.000,4800000.000,4800000.000,5100000.000,4700000.000,4800000.000
DepreciationDepletionAndAmortization,,,2893000.000,,,,4779000.000,,,,4939000.000
EarningsPerShareBasic,0.370,0.340,0.370,0.360,0.420,0.660,0.520,0.570,0.740,0.830,1.160
EarningsPerShareDiluted,0.340,0.300,0.340,0.330,0.390,0.610,0.480,0.530,0.690,0.800,1.070
EffectOfExchangeRateOnCashAndCashEquivalents,,,-40000.000,,,,43000.000,,,,184000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,10569000.000,,,,6012000.000,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,10569000.000,,,,6012000.000,,,,
GeneralAndAdministrativeExpense,7126000.000,9896000.000,14072000.000,18403000.000,25195000.000,18050000.000,15234000.000,17529000.000,19535000.000,22941000.000,22155000.000
GrossProfit,93380000.000,100957000.000,117754000.000,127890000.000,141748000.000,156168000.000,155090000.000,171451000.000,186420000.000,210155000.000,214210000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,31692000.000,32286000.000,34466000.000,32444000.000,30557000.000,48542000.000,49321000.000,52842000.000,62925000.000,77137000.000,73728000.000
IncomeTaxExpenseBenefit,10074000.000,10420000.000,9974000.000,8448000.000,1867000.000,4618000.000,,,,,
IncomeTaxesPaid,,,521000.000,,,,597000.000,,,,
IncreaseDecreaseInAccountsPayable,,,-1936000.000,,,,-16123000.000,,,,-18648000.000
IncreaseDecreaseInAccountsReceivable,,,16276000.000,,,,-9144000.000,,,,-44057000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,8985000.000,,,,6802000.000,,,,2923000.000
IncreaseDecreaseInAccruedLiabilities,,,-12358000.000,,,,-14868000.000,,,,-15143000.000
IncreaseDecreaseInDeferredRevenue,,,26356000.000,,,,22412000.000,,,,124236000.000
IncreaseDecreaseInInterestPayableNet,,,0.000,,,,,,,,
IncreaseDecreaseInInventories,,,10706000.000,,,,-8099000.000,,,,50296000.000
IncreaseDecreaseInOtherNoncurrentAssets,,,3502000.000,,,,-533000.000,,,,-69000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,-422000.000,,,,464000.000,,,,-2475000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-2613000.000,,,,-8878000.000,,,,29051000.000
IncreaseDecreaseInRestrictedCash,,,,,,,,,,,1252000.000
IncrementalCommonSharesAttributableToEquityUnitPurchaseAgreements,0.000,0.000,,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,5537000.000,7161000.000,5928000.000,5497000.000,5163000.000,-11225000.000,4443000.000,4488000.000,4357000.000,-8880000.000,6321000.000
InterestExpenseRelatedParty,350000.000,0.000,0.000,0.000,0.000,0.000,,,,,
InvestmentIncomeAmortizationOfPremium,,,,,,,0.000,,,,330000.000
LeaseAndRentalExpense,700000.000,800000.000,800000.000,1200000.000,2000000.000,2700000.000,2300000.000,2400000.000,2300000.000,1100000.000,2400000.000
NetCashProvidedByUsedInFinancingActivities,,,20231000.000,,,,12448000.000,,,,18518000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,20231000.000,,,,12448000.000,,,,18518000.000
NetCashProvidedByUsedInInvestingActivities,,,-5803000.000,,,,-60270000.000,,,,-2920000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-5803000.000,,,,-60270000.000,,,,-2920000.000
NetCashProvidedByUsedInOperatingActivities,,,20767000.000,,,,71116000.000,,,,162862000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,20767000.000,,,,71116000.000,,,,162862000.000
NetIncomeLoss,21618000.000,21866000.000,24492000.000,23996000.000,28690000.000,43924000.000,35245000.000,38904000.000,51257000.000,58783000.000,82961000.000
NetIncomeLossAvailableToCommonStockholdersBasic,14212000.000,21185000.000,24032000.000,23607000.000,28301000.000,43175000.000,34921000.000,38617000.000,50962000.000,58465000.000,82694000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,14851000.000,21255000.000,24071000.000,23638000.000,28329000.000,43226000.000,34941000.000,38635000.000,50980000.000,58483000.000,82716000.000
NonoperatingIncomeExpense,1037000.000,-1588000.000,-1289000.000,-415000.000,-740000.000,-855000.000,-414000.000,-316000.000,-96000.000,-358000.000,310000.000
OperatingExpenses,62725000.000,67083000.000,81999000.000,95031000.000,110451000.000,106771000.000,105355000.000,118293000.000,123399000.000,132660000.000,140792000.000
OperatingIncomeLoss,30655000.000,33874000.000,35755000.000,32859000.000,31297000.000,49397000.000,49735000.000,53158000.000,63021000.000,77495000.000,73418000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,12000.000,-63000.000,-183000.000,113000.000,-249000.000,-175000.000,71000.000,-308000.000,-165000.000,54000.000,-227000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,12000.000,-63000.000,-17000.000,209000.000,-288000.000,-245000.000,22000.000,-53000.000,-278000.000,-491000.000,-155000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,166000.000,96000.000,-39000.000,-70000.000,-49000.000,255000.000,-113000.000,-545000.000,72000.000
OtherNoncashIncomeExpense,,,-487000.000,,,,,,,,
OtherNonoperatingIncomeExpense,2472000.000,-824000.000,-468000.000,417000.000,13000.000,-109000.000,337000.000,416000.000,639000.000,560000.000,1025000.000
OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,,,,,,,,,,,0.000
PaymentsForProceedsFromOtherInvestingActivities,,,667000.000,,,,,,,,
PaymentsOfStockIssuanceCosts,,,261000.000,,,,,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,580000.000
PaymentsToAcquireIntangibleAssets,,,,,,,670000.000,,,,
PaymentsToAcquireMarketableSecurities,,,,,,,51638000.000,,,,61511000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,5136000.000,,,,7962000.000,,,,4645000.000
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,,,4856000.000,,,,4888000.000,,,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,,,,,,,,,64488000.000
ProceedsFromStockOptionsExercised,,,5322000.000,,,,1862000.000,,,,19481000.000
ProductWarrantyAccrualPayments,,,301000.000,,,,528000.000,,,,945000.000
ProductWarrantyAccrualWarrantiesIssued,,,783000.000,,,,693000.000,,,,1859000.000
ProvisionForDoubtfulAccounts,,,201000.000,,,,,,,,
ResearchAndDevelopmentExpense,34888000.000,36231000.000,43340000.000,49947000.000,58748000.000,57413000.000,62515000.000,69020000.000,70648000.000,71398000.000,81610000.000
Revenues,137947000.000,155463000.000,179045000.000,195552000.000,217548000.000,245446000.000,242196000.000,268741000.000,290261000.000,327969000.000,335475000.000
SalesRevenueGoodsNet,,,160141000.000,174072000.000,193339000.000,217325000.000,212475000.000,235616000.000,254238000.000,289008000.000,291367000.000
SalesRevenueNet,137947000.000,155463000.000,179045000.000,195552000.000,217548000.000,245446000.000,242196000.000,268741000.000,290261000.000,327969000.000,335475000.000
SalesRevenueServicesNet,,,18904000.000,21480000.000,24209000.000,28121000.000,29721000.000,33125000.000,36023000.000,38961000.000,44108000.000
SellingAndMarketingExpense,20711000.000,20956000.000,24587000.000,26681000.000,26508000.000,31308000.000,27606000.000,31744000.000,33216000.000,38321000.000,37027000.000
ShareBasedCompensation,,,8839000.000,,,,13360000.000,,,,16439000.000
