,2011-09-30,2012-03-31,2012-09-30
AmortizationOfFinancingCosts,,3615.000,
CashPeriodIncreaseDecrease,,294915.000,
ComprehensiveIncomeNetOfTax,,-195753.000,-631422.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,1701.000,-47041.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-194052.000,-678463.000
CostOfGoodsAndServicesSold,,,23119444.000
CostOfGoodsSold,14823183.000,19737414.000,23119444.000
DeferredIncomeTaxExpenseBenefit,,-783.000,
DepreciationDepletionAndAmortization,,81110.000,113659.000
EarningsPerShareBasicAndDiluted,,-0.010,-0.030
EffectOfExchangeRateOnCashAndCashEquivalents,,352218.000,
GeneralAndAdministrativeExpense,935676.000,888429.000,1079894.000
GrossProfit,1021461.000,777865.000,585230.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,27180.000,-239446.000,-706156.000
IncomeTaxExpenseBenefit,69213.000,50774.000,9056.000
IncomeTaxesPaid,,31432.000,
IncreaseDecreaseInAccountsPayableTrade,,5205511.000,
IncreaseDecreaseInAccountsReceivable,,-327417.000,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,34665.000,
IncreaseDecreaseInAccruedTaxesPayable,,69285.000,
IncreaseDecreaseInCustomerAdvances,,-244239.000,
IncreaseDecreaseInDepositsOutstanding,,-505496.000,
IncreaseDecreaseInInventories,,-2368500.000,
IncreaseDecreaseInPrepaidExpense,,-41954.000,
IncreaseDecreaseInRestrictedCashForOperatingActivities,,4131561.000,
InterestExpense,,125403.000,145637.000
InterestPaid,,125403.000,
InvestmentIncomeNet,-45114.000,6806.000,2413.000
NetCashProvidedByUsedInFinancingActivities,,-5297908.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-5297908.000,
NetCashProvidedByUsedInInvestingActivities,,-104330.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-104330.000,
NetCashProvidedByUsedInOperatingActivities,,5344935.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,5344935.000,
NetIncomeLoss,-57438.000,-288482.000,-667317.000
NetIncomeLossAttributableToNoncontrollingInterest,15405.000,-1738.000,-47895.000
NonoperatingIncomeExpense,-45114.000,-177766.000,-169752.000
OperatingExpenses,1004251.000,965603.000,1239574.000
OperatingIncomeLoss,72294.000,-61680.000,-536404.000
OperatingLeasesRentExpenseNet,,,119433.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,,3439.000,-854.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,92729.000,35895.000
OtherNonoperatingIncomeExpense,,-59169.000,-26528.000
PaymentsToAcquireIntangibleAssets,,41853.000,
PaymentsToAcquirePropertyPlantAndEquipment,,62477.000,
ProceedsFromIssuanceOfOtherLongTermDebt,,4052802.000,
ProfitLoss,-42033.000,-290220.000,-715212.000
RepaymentsOfRelatedPartyDebt,,2697483.000,
Revenues,15844644.000,20515279.000,23704674.000
SalesRevenueNet,15844644.000,20515279.000,23704674.000
SellingExpense,68575.000,77174.000,159680.000
WeightedAverageNumberOfDilutedSharesOutstanding,24856267.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,23811794.000,25854320.000
WeightedAverageNumberOfSharesOutstandingBasic,24856267.000,,
