,2011-01-29,2012-01-28,2013-02-02,2014-02-01,2015-01-31,2016-01-30,2017-01-28
AdvertisingExpense,1172000000.000,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,11000000.000,24100000.000,25000000.000,24300000.000,26800000.000,34100000.000,17800000.000
AssetImpairmentCharges,3000000.000,58000000.000,26000000.000,18000000.000,30000000.000,20000000.000,0.000
AvailableForSaleSecuritiesGrossRealizedGains,,,15000000.000,0.000,0.000,,
CapitalExpendituresIncurredButNotYetPaid,,,12000000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-389000000.000,-1115000000.000,-577000000.000,585000000.000,-197000000.000,-418000000.000,-13000000.000
CommonStockDividendsPerShareCashPaid,,,0.200,0.000,0.000,,
CommonStockDividendsPerShareDeclared,0.800,0.800,,,,,
ComprehensiveIncomeNetOfTax,,-556000000.000,-894000000.000,-898000000.000,-1208000000.000,-654000000.000,19000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,814000000.000,,,,,,
ContributionOfProperty,,,,,30000000.000,0.000,0.000
CooperativeAdvertisingAmount,,118000000.000,2000000.000,4000000.000,1000000.000,32000000.000,26000000.000
CostOfGoodsSold,10799000000.000,11042000000.000,8919000000.000,8367000000.000,7996000000.000,8074000000.000,8071000000.000
CurrentIncomeTaxExpenseBenefit,88000000.000,76000000.000,-16000000.000,-24000000.000,20000000.000,11000000.000,-8000000.000
CurrentStateAndLocalTaxExpenseBenefit,-4000000.000,16000000.000,79000000.000,-8000000.000,8000000.000,6000000.000,4000000.000
DebtInstrumentPeriodicPaymentPrincipal,,,,5625000.000,,,
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,,,70000000.000,7000000.000,0.000,0.000
DeferredIncomeTaxExpenseBenefit,115000000.000,-153000000.000,-535000000.000,-474000000.000,3000000.000,-2000000.000,9000000.000
DeferredIncomeTaxesAndTaxCredits,126000000.000,-153000000.000,-467000000.000,-164000000.000,3000000.000,0.000,9000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,23000000.000,-23000000.000,-70000000.000,-46000000.000,-6000000.000,-1000000.000,0.000
