,2011-10-31,2012-01-31,2012-04-30,2013-01-31,2013-04-30,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-06-30
CashAndCashEquivalentsPeriodIncreaseDecrease,614.000,,,,,3300.000,,,,0.000,,,
DepreciationDepletionAndAmortization,,,,,,,,,,,,,1080.000
EarningsPerShareBasic,,,,0.000,,0.010,0.000,-0.000,-0.030,,,,
EarningsPerShareBasicAndDiluted,,,,,,,,,,0.000,0.000,0.000,0.000
GeneralAndAdministrativeExpense,1416.000,110.000,243.000,12059.000,911.000,3175.000,3242.000,762.000,43.000,1655.000,4842.000,4842.000,124758.000
IncomeTaxExpenseBenefit,,,,,,,,,,,0.000,0.000,-27500.000
IncomeTaxesPaid,,,,,,,,,,0.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,-580.000,,,,4655.000,,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,105000.000,,,,5000.000,,,
IncreaseDecreaseInAccountsReceivableAndOtherOperatingAssets,1200.000,,,,,,,,,,,,
InterestPaid,,,,,,,,,,0.000,,,
LaborAndRelatedExpense,,,,,,,,,,,,,153073.000
LineOfCreditFacilityDecreaseForgiveness,,,,0.000,,,,,,,,,
MarketingAndAdvertisingExpense,,,,,,,,,,,,,13569.000
NetCashProvidedByUsedInFinancingActivities,5330.000,,,,,12055.000,,,,0.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,5330.000,,,,,12055.000,,,,0.000,,,
NetCashProvidedByUsedInOperatingActivities,-4716.000,,,,,-8755.000,,,,0.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-4716.000,,,,,-8755.000,,,,0.000,,,
NetIncomeLoss,-5916.000,-4610.000,-4743.000,-15059.000,-3411.000,-135675.000,-37492.000,-34412.000,-52975.000,-9655.000,-20842.000,-20842.000,-42981.000
OperatingCostsAndExpenses,,,,15059.000,3411.000,,,,,,,,
OperatingExpenses,5916.000,4610.000,4743.000,,,135675.000,37492.000,34412.000,52975.000,9655.000,20842.000,20842.000,388786.000
OperatingIncomeLoss,,,,-15059.000,-3411.000,-135675.000,-37492.000,-34412.000,-52975.000,-9655.000,-20842.000,-20842.000,-70481.000
OtherExpenses,,,,0.000,,,,,,,,,
OtherNonoperatingExpense,,,,,,,,,,0.000,,,
ProceedsFromIssuanceOfCommonStock,5330.000,,,,,,,,,,,,
ProceedsFromRelatedPartyDebt,,,,,,12055.000,,,,0.000,,,
ProfessionalFees,4500.000,4500.000,4500.000,3000.000,2500.000,5000.000,1750.000,1150.000,2932.000,8000.000,9500.000,9500.000,77398.000
ProfitLoss,-5916.000,,,,,,,,,,,,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,,,,,,,,0.000,6500.000,6500.000,
RevenueMineralSales,,,,0.000,,,,,,,,,
Revenues,,,,0.000,,,,,,,,,318305.000
RoyaltyRevenue,,,,,,,,,,,,,250456.000
SalesRevenueNet,,,,0.000,,,,,,,,,318305.000
SalesRevenueServicesGross,,,,,,,,,,,,,67849.000
SalesRevenueServicesNet,,,,,,,,,,0.000,0.000,0.000,
ShareBasedCompensation,,,,,,22500.000,2500.000,2500.000,50000.000,0.000,0.000,0.000,
TravelAndEntertainmentExpense,,,,,,,,,,,,,18908.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,221660000.000,221116522.000,220600000.000,19920000.000
WeightedAverageNumberOfSharesOutstandingBasic,11033000.000,11033000.000,11033000.000,11033000.000,11033000.000,11033000.000,11033000.000,11033000.000,-22063671.000,,,,
