,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,641843.000,641843.000,4344604.000,2373405.000,2718098.000
AccountsPayableCurrent,54319.000,58971.000,51492.000,,,,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,34764.000,,,,,
AccountsReceivableNetCurrent,,,,746.000,6240.000,2825418.000,2645364.000,1580686.000
AccruedLiabilitiesCurrent,321367.000,337472.000,353577.000,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-26015.000,-26015.000,-26015.000,,,,,
AdditionalPaidInCapital,26257968.000,26280954.000,26332419.000,6056886.000,10430087.000,22968313.000,24637773.000,27607436.000
AllowanceForDoubtfulAccountsReceivable,,,289800.000,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,248400.000,269100.000,289800.000,,,,,
AssetRetirementObligation,31224.000,31505.000,31786.000,,,,,
Assets,1622938.000,1587601.000,1550805.000,1298443.000,1366681.000,1366681.000,10573479.000,8948077.000
AssetsCurrent,1578715.000,1545930.000,1537459.000,951253.000,966566.000,6664361.000,4030316.000,2459016.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,12829.000,10542.000,10542.000,10542.000,10542.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedContingentLiability,,,,,,,980000.000,980000.000
Cash,,,1537459.000,,,,,
CashAndCashEquivalentsAtCarryingValue,1578715.000,1545930.000,1537459.000,948748.000,902701.000,3696000.000,1292069.000,801224.000
CashEquivalentsAtCarryingValue,,,,,902701.000,,3696000.000,801224.000
ClassOfWarrantOrRightOutstanding,,,,,,,4720390.000,4785390.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,25000000.000,25000000.000,25000000.000,,,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,5188409.000,5188409.000,5423409.000,5423409.000,2771705.000,22104816.000,22381860.000,22498527.000
CommonStockSharesOutstanding,5188409.000,5188409.000,5423409.000,,25000000.000,,,
CommonStockValue,5188.000,5188.000,5423.000,5423.000,5543.000,22105.000,22382.000,22499.000
DebtInstrumentInterestRateStatedPercentage,,,0.100,,,,,
DebtInstrumentUnamortizedDiscount,,,,,818502.000,647980.000,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,356167.000,289386.000
DepositsAssets,,,,10150.000,10250.000,10250.000,117825.000,118250.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,-5439476.000,-9993284.000,,,
DueToAffiliateCurrent,34764.000,34764.000,34764.000,,,,,
IntangibleAssetsNetExcludingGoodwill,,,,204715.000,215070.000,215070.000,277968.000,
IntangibleAssetsNetIncludingGoodwill,,,,,,10250.000,5625807.000,5860436.000
Liabilities,441674.000,462712.000,471619.000,673910.000,922635.000,7346045.000,6437159.000,7314377.000
LiabilitiesAndStockholdersEquity,1622938.000,1587601.000,1550805.000,1298443.000,1366681.000,13049063.000,10573479.000,8948077.000
LiabilitiesCurrent,410450.000,431207.000,439833.000,673910.000,673910.000,4724026.000,3732827.000,4077520.000
LiabilitiesNoncurrent,,,,,249707.000,2622019.000,2704332.000,3236857.000
LiabilitiesOfAssetsHeldForSale,,,,32067.000,32067.000,379422.000,379422.000,379422.000
NotesPayable,,,,,249707.000,2622019.000,2704332.000,3236857.000
OtherAssets,,,,2310.000,434.000,434.000,1726.000,1725.000
OtherNoncurrentLiabilities,,,,,,379422.000,,
PreferredStockAdditionalSeriesParOrStatedValuePerShare,,,,0.001,0.001,0.001,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,,,,,
PreferredStockSharesIssued,0.000,0.000,0.000,,,,,
PrepaidExpenseCurrent,,,,1759.000,57625.000,142943.000,92883.000,77106.000
PropertyPlantAndEquipmentNet,,,,117186.000,163819.000,163819.000,509295.000,498108.000
ProvedOilAndGasPropertySuccessfulEffortMethod,44223.000,41671.000,13346.000,,,,,
RetainedEarningsAccumulatedDeficit,-27240329.000,-27319690.000,-27417093.000,,,-17287400.000,-20523835.000,-25996235.000
SecuredDebt,,,1400000.000,,,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,235000.000,,,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,0.220,,,,,
SharesIssued,5188409.000,5188409.000,5423409.000,,,,,
StockholdersEquity,1181264.000,1124889.000,1079186.000,624533.000,444046.000,5703018.000,4136320.000,1633700.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1181264.000,1124889.000,1079186.000,624533.000,444046.000,5703018.000,4136320.000,1633700.000
WarrantsAndRightsOutstanding,2184452.000,2184452.000,2184452.000,,,,,
