,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedLiabilitiesAndOtherLiabilities,16724000.000,14068000.000,28826000.000,16730000.000,26704000.000,21868000.000,21665000.000,29067000.000,32903000.000,33820000.000,23098000.000,19944000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,8056000.000,,,,9880000.000,,,,11891000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,7472000.000,4269000.000,2577000.000,4361000.000,1199000.000,-1924000.000,-5188000.000,-2779000.000,-932000.000,153000.000,-4069000.000,-2145000.000
AdditionalPaidInCapital,,280926000.000,281035000.000,281094000.000,281164000.000,276730000.000,269078000.000,260041000.000,255781000.000,251341000.000,249317000.000,250976000.000
AdvancesFromFederalHomeLoanBanks,,,35000000.000,,,,55000000.000,,,,105000000.000,
Assets,1823105000.000,1686611000.000,1728148000.000,1757884000.000,1844567000.000,1934438000.000,2114343000.000,2162228000.000,2240761000.000,2313666000.000,2469692000.000,2496610000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,5988000.000,4908000.000,3943000.000,5583000.000,2572000.000,1749000.000,1155000.000,2848000.000,4069000.000,4135000.000,1323000.000,1500000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,2015000.000,2905000.000,804000.000,338000.000,2368000.000,2175000.000,3820000.000,2207000.000,545000.000,358000.000,1966000.000,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,365547000.000,369389000.000,370010000.000,376270000.000,383606000.000,185384000.000,186779000.000,189054000.000,158510000.000,162174000.000,162311000.000,164659000.000
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedGainBeforeTax,6894000.000,4607000.000,2207000.000,2885000.000,2872000.000,317000.000,461000.000,502000.000,137000.000,260000.000,73000.000,186000.000
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedLossBeforeTax,5000.000,7000.000,81000.000,21000.000,27000.000,2250000.000,3497000.000,3140000.000,2810000.000,1550000.000,2517000.000,371000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,41172000.000,41172000.000,41172000.000,45172000.000,45172000.000,48672000.000,50612000.000,50612000.000,45612000.000,45612000.000,45612000.000,9437000.000
AvailableForSaleSecurities,417581000.000,417164000.000,416447000.000,429551000.000,431827000.000,231697000.000,231690000.000,237669000.000,204973000.000,210273000.000,204836000.000,173834000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,12882000.000,9515000.000,6150000.000,8468000.000,5444000.000,2066000.000,1616000.000,3350000.000,4206000.000,4395000.000,1396000.000,1686000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,2020000.000,2912000.000,885000.000,359000.000,2395000.000,4425000.000,7317000.000,5347000.000,3355000.000,1908000.000,4483000.000,1948000.000
AvailableForSaleSecuritiesAmortizedCost,406719000.000,410561000.000,411182000.000,421442000.000,428778000.000,234056000.000,237391000.000,239666000.000,204122000.000,207786000.000,207923000.000,174096000.000
