,2011-04-01,2011-07-01,2011-09-30,2011-12-30,2012-03-30,2012-06-29,2012-09-28,2012-12-28,2013-03-29,2013-06-28,2013-09-27,2013-12-27,2014-03-28,2014-06-27,2014-10-03,2015-01-02,2015-04-03,2015-07-03,2015-10-02,2016-01-01,2016-04-01,2016-07-01,2016-09-30,2016-12-30,2017-03-31,2017-06-30
AccountsPayableCurrent,111949000.000,116648000.000,115290000.000,96030000.000,136677000.000,135597000.000,140583000.000,111362000.000,111500000.000,115200000.000,126500000.000,107300000.000,125800000.000,164000000.000,200600000.000,211000000.000,231000000.000,228200000.000,291100000.000,191800000.000,180700000.000,181700000.000,110400000.000,161500000.000,163800000.000,178700000.000
AccruedIncomeTaxes,,,,,,,,,,,,,,,,,,,,,,,,,,20300000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,20000000.000,,,,26500000.000,,,,32200000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,385888000.000,405956000.000,421873000.000,436513000.000,450728000.000,461251000.000,475205000.000,487539000.000,505200000.000,515400000.000,530700000.000,548400000.000,569400000.000,593000000.000,621200000.000,655100000.000,689600000.000,724600000.000,759000000.000,771400000.000,858000000.000,908300000.000,961500000.000,1018200000.000,1073000000.000,1125900000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,-912000.000,,,,-918000.000,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1297000.000,-1297000.000,-1331000.000,-1331000.000,-1336000.000,-1337000.000,-1593000.000,-1587000.000,-1600000.000,-1600000.000,-900000.000,-900000.000,-900000.000,-900000.000,-4900000.000,-8700000.000,-7900000.000,-7900000.000,-8200000.000,-8200000.000,-8500000.000,-9000000.000,-10900000.000,-9000000.000,-9300000.000,-9200000.000
AdditionalPaidInCapitalCommonStock,1749299000.000,1773264000.000,1795958000.000,1820780000.000,1843083000.000,1876297000.000,1920030000.000,1949000000.000,1975100000.000,2003800000.000,2041400000.000,2092900000.000,2157200000.000,2206700000.000,2248200000.000,2339600000.000,2399000000.000,2445300000.000,2495200000.000,2584700000.000,2622900000.000,2652000000.000,2686000000.000,2748000000.000,2802200000.000,2846100000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1165000.000,1280000.000,785000.000,1089000.000,1272000.000,505000.000,521000.000,545503.000,400000.000,500000.000,500000.000,600000.000,800000.000,800000.000,800000.000,800000.000,400000.000,400000.000,400000.000,500000.000,500000.000,500000.000,500000.000,600000.000,600000.000,400000.000
Assets,1678797000.000,1805599000.000,1890389000.000,1914633000.000,2007326000.000,2089893000.000,2136646000.000,2151107000.000,2216900000.000,2217900000.000,2333100000.000,2435400000.000,2534600000.000,2688900000.000,2973800000.000,3191000000.000,3313200000.000,3518300000.000,3719400000.000,3930500000.000,3958200000.000,3955700000.000,3855400000.000,4065700000.000,4166800000.000,4310200000.000
AssetsCurrent,872444000.000,712133000.000,816334000.000,856342000.000,752332000.000,829490000.000,883363000.000,899553000.000,963700000.000,959600000.000,1073300000.000,1180100000.000,1268900000.000,1387300000.000,1429200000.000,1590400000.000,1678900000.000,1818100000.000,1914700000.000,2114700000.000,2127000000.000,2078100000.000,2002100000.000,2198500000.000,2308100000.000,2412000000.000
