,2011-12-31,2012-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,872.000,
AssetManagementCosts,25947.000,17466.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-1000.000,
EarningsPerShareBasicAndDiluted,,-11.310
ExchangeFees,11076.000,13000.000
FloorBrokerage,6680.000,2397.000
GainLossOnInvestments,469671.000,-787342.000
GeneralInsuranceExpense,14384.000,16644.000
IncreaseDecreaseInAccruedLiabilities,115696.000,-43001.000
IncreaseDecreaseInDueFromRelatedParties,,1647.000
IncreaseDecreaseInDueToRelatedParties,7981.000,-6351.000
IncreaseDecreaseInOtherAccountsPayable,118192.000,-34234.000
IncreaseDecreaseInPrepaidExpense,464.000,1486.000
IncreaseDecreaseInReceivables,44500.000,-44500.000
InterestIncomeOperating,872.000,10.000
InvestmentIncomeNet,-179969.000,-343686.000
LegalFees,12600.000,33641.000
NetCashProvidedByUsedInFinancingActivities,2778373.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2778373.000,
NetCashProvidedByUsedInOperatingActivities,-2779373.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2779373.000,
NetIncomeLoss,289702.000,-1131028.000
NoninterestExpenseTransferAgentAndCustodianFees,3883.000,4511.000
OperatingExpenses,281427.000,343696.000
OtherCostAndExpenseOperating,11320.000,5068.000
PaymentsForProceedsFromInvestments,1038568.000,-394034.000
PaymentsForRepurchaseOfCommonStock,6461418.000,
ProceedsFromIssuanceOfCommonStock,9239791.000,
ProfessionalFees,,22876.000
RealizedInvestmentGainsLosses,543363.000,-777077.000
Revenues,2672.000,10.000
RevenuesExcludingInterestAndDividends,1800.000,
SalesRevenueNet,-542491.000,777087.000
StockIssuedDuringPeriodSharesNewIssues,300000.000,0.000
StockIssuedDuringPeriodValueNewIssues,9239791.000,
StockRedeemedOrCalledDuringPeriodShares,200000.000,0.000
StockRedeemedOrCalledDuringPeriodValue,6461418.000,
SuppliesAndPostageExpense,15955.000,29089.000
TrusteeFees,,5000.000
UnrealizedGainLossOnInvestments,-73692.000,-10265.000
