,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,4301000.000,,,,-4000.000,,,,-4000.000,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,2479000.000,,,,1149000.000,,,,491000.000,,,
AllocatedShareBasedCompensationExpense,10020000.000,3907000.000,2618000.000,1255000.000,1699000.000,660000.000,1149000.000,673000.000,517000.000,478000.000,491000.000,436000.000,491000.000,481000.000
AmortizationOfIntangibleAssets,1800000.000,1800000.000,1800000.000,1800000.000,1800000.000,1800000.000,900000.000,900000.000,800000.000,800000.000,800000.000,1100000.000,1200000.000,1200000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,4326000.000,4342000.000,4531000.000,4413000.000,4927000.000,-9097000.000,4641000.000,4469000.000,4162000.000,-9141000.000,3299000.000,3314000.000,3509000.000,-6720000.000
CapitalizedComputerSoftwareAdditions,1400000.000,1000000.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-6407000.000,,,,-2890000.000,,,,2078000.000,,,
ComprehensiveIncomeNetOfTax,-12725000.000,-8290000.000,-12109000.000,-7274000.000,-7006000.000,-12185000.000,-6583000.000,-4211000.000,-4144000.000,-93000.000,-5098000.000,-4925000.000,-4544000.000,1617000.000
CostOfRevenue,14126000.000,13660000.000,15266000.000,14326000.000,14384000.000,22428000.000,9777000.000,8469000.000,8822000.000,7885000.000,8220000.000,8873000.000,8500000.000,7686000.000
DeferredIncomeTaxExpenseBenefit,,,-53000.000,,,,67000.000,,,,13000.000,,,
DefinedContributionPlanCostRecognized,170000.000,200000.000,200000.000,,,,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,,0.020,,,,0.020,,,,0.020,,,
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,0.330,,,,0.330,,,,0.330,,,
