,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,,,,,,,,,,,,,,,-1152000.000,,,,-1114000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,37000.000,37000.000,90000.000,,,,88000.000,,,,87000.000,,,,48000.000,,,,56000.000,,,,42000.000
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,2630000.000,,,,-1390000.000,,,,-8179000.000,,,,4597000.000,,,,5710000.000,,,,369000.000
AdvertisingExpense,708000.000,763000.000,809000.000,1060000.000,935000.000,1037000.000,730000.000,714000.000,548000.000,835000.000,599000.000,657000.000,629000.000,602000.000,600000.000,733000.000,668000.000,592000.000,729000.000,570000.000,489000.000,727000.000,713000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,,,4203000.000,,,,-2941000.000,,,,7449000.000,,,,3060000.000,,,,8035000.000,,,,1179000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,157000.000,666000.000,,2000.000,1512000.000,0.000,188000.000,6000.000,0.000,376000.000,338000.000,249000.000,0.000,0.000,2000.000,0.000,668000.000,0.000,0.000,0.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,,102000.000,0.000,,0.000,80000.000,0.000,0.000,0.000,0.000,0.000,3000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,,,-1676000.000,,,,1173000.000,,,,-3026000.000,,,,-1222000.000,,,,-3214000.000,,,,-472000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-7462000.000,,,,-99242000.000,,,,150086000.000,,,,78678000.000,,,,42022000.000,,,,-24083000.000
CommonStockDividendsPerShareDeclared,0.066,0.066,0.066,,,,0.066,,,,0.066,,,,0.656,,,,0.066,,,,0.066
ComprehensiveIncomeNetOfTax,0.000,0.000,11455000.000,10598000.000,13047000.000,6485000.000,7441000.000,-6899000.000,11160000.000,12749000.000,15362000.000,18649000.000,9817000.000,9659000.000,12537000.000,7487000.000,15369000.000,6573000.000,15263000.000,12786000.000,10863000.000,2219000.000,11630000.000
DeferredIncomeTaxExpenseBenefit,,,437000.000,,,,558000.000,,,,1663000.000,,,,891000.000,,,,-179000.000,,,,368000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,-66000.000,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanContributionsByEmployer,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000
DepreciationAmortizationAndAccretionNet,,,1246000.000,,,,1282000.000,,,,1231000.000,,,,1173000.000,,,,1061000.000,,,,946000.000
DistributedEarnings,,,,6139000.000,6156000.000,,-6173000.000,-6182000.000,-6191000.000,-6199000.000,-6206000.000,-6213000.000,-6220000.000,-6227000.000,-6228000.000,-6238000.000,6244000.000,31183000.000,,,,,
DividendsCommonStockCash,-5077000.000,-6113000.000,6139000.000,,,,6173000.000,,,,6206000.000,,,,6228000.000,,,,6259000.000,,,,6291000.000
EarningsPerShareBasic,0.100,0.100,0.095,0.097,0.104,0.104,0.097,0.104,0.109,0.112,0.116,0.125,0.113,0.113,0.113,0.113,0.112,0.106,0.109,0.110,0.114,0.113,0.114
EarningsPerShareDiluted,0.100,0.100,0.095,0.097,0.104,0.104,0.097,0.104,0.109,0.112,0.116,0.125,0.113,0.112,0.113,0.113,0.111,0.107,0.109,0.109,0.114,0.113,0.114
EquipmentExpense,1481000.000,1639000.000,1520000.000,1600000.000,1316000.000,1637000.000,1718000.000,1582000.000,1567000.000,1514000.000,1752000.000,1823000.000,1725000.000,1919000.000,1942000.000,1803000.000,1596000.000,1530000.000,1514000.000,1840000.000,1596000.000,1370000.000,1556000.000
FeesAndCommissionsFiduciaryAndTrustActivities,1186000.000,1242000.000,1394000.000,1407000.000,1145000.000,1815000.000,1421000.000,1287000.000,1317000.000,1276000.000,1510000.000,1405000.000,1471000.000,1451000.000,1653000.000,1478000.000,1351000.000,1489000.000,1605000.000,1512000.000,1347000.000,1422000.000,1858000.000
