,2011-03-31
AccountsPayableCurrent,116979000.000
AccruedLiabilitiesCurrent,130287000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,235516000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-56194000.000
AdditionalPaidInCapitalCommonStock,606441000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1785000.000
Assets,2049919000.000
AssetsCurrent,976740000.000
CashAndCashEquivalentsAtCarryingValue,462255000.000
CommonStockParOrStatedValuePerShare,0.010
CommonStockSharesAuthorized,300000000.000
CommonStockSharesIssued,103227020.000
CommonStockValue,1032000.000
Goodwill,532719000.000
IndefiniteLivedTradeNames,169115000.000
InventoryFinishedGoods,126770000.000
InventoryNet,174397000.000
InventoryRawMaterials,41709000.000
InventoryWorkInProcess,5918000.000
Liabilities,527813000.000
LiabilitiesAndStockholdersEquity,2049919000.000
LiabilitiesCurrent,253562000.000
LongTermDebtCurrent,170000.000
LongTermDebtNoncurrent,150168000.000
LongTermInvestments,46436000.000
OtherAssetsCurrent,21274000.000
OtherAssetsNoncurrent,84342000.000
OtherLiabilitiesNoncurrent,46447000.000
PreferredStockParOrStatedValuePerShare,0.010
PreferredStockSharesAuthorized,50000000.000
PreferredStockSharesIssued,0.000
PropertyPlantAndEquipmentNet,240567000.000
ReceivablesNetCurrent,282363000.000
RetainedEarningsAccumulatedDeficit,969840000.000
ShortTermInvestments,6350000.000
StockholdersEquity,1521119000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1522106000.000
TemporaryEquityCarryingAmount,987000.000
