,2011-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,20000.000
Depreciation,1000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,1286000.000
EarningsPerShareBasic,0.020
EarningsPerShareDiluted,0.020
GeneralAndAdministrativeExpense,1889000.000
IncreaseDecreaseInAccountsPayable,413000.000
IncreaseDecreaseInAccruedLiabilities,617000.000
IncreaseDecreaseInPrepaidExpense,6000.000
IncreaseDecreaseInSecurityDeposits,6000.000
InterestIncomeExpenseNet,-263000.000
InterestPaid,3000.000
IssuanceOfStockAndWarrantsForServicesOrClaims,112000.000
NetCashProvidedByUsedInFinancingActivities,877000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,877000.000
NetCashProvidedByUsedInOperatingActivities,-857000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-857000.000
NetIncomeLoss,1334000.000
OperatingExpenses,1922000.000
OperatingIncomeLoss,-1922000.000
ProceedsFromIssuanceOfCommonStock,508000.000
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,266000.000
RepaymentsOfNotesPayable,1000.000
ResearchAndDevelopmentExpense,33000.000
ShareBasedCompensation,173000.000
WeightedAverageNumberOfDilutedSharesOutstanding,80082.000
WeightedAverageNumberOfSharesOutstandingBasic,75859.000
