,2012-01-31,2012-04-30,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-04-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-15.000,,,,-31963.000,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,-154044.000,
CostOfGoodsSold,,,18305.000,,,,,
CostsAndExpenses,11126.000,11060.000,10531.000,7723.000,9786.000,454550.000,219141.000,88809.000
DeferredPolicyAcquisitionCostAmortizationExpense,,,,,,,-98919.000,
DepreciationAndAmortization,457.000,458.000,458.000,458.000,457.000,457.000,457.000,457.000
GeneralAndAdministrativeExpense,7112.000,2098.000,2907.000,2205.000,3526.000,367382.000,176968.000,77889.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.000,0.000,0.000,0.000,0.000,-0.010,0.000,0.000
IncomeTaxesPaid,,,0.000,,,,0.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,10058.000,,,,-17824.000,
IncreaseDecreaseInInterestPayableNet,,,1064.000,,,,1776.000,
InterestExpense,,,1064.000,1391.000,1806.000,5130.000,7854.000,18513.000
InterestExpenseBorrowings,,,1064.000,,,,,
InterestExpenseDebt,,,,,,,1776.000,
InterestPaid,,,0.000,,,,0.000,
NetCashProvidedByUsedInFinancingActivities,,,,,,,221000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,221000.000,
NetCashProvidedByUsedInInvestingActivities,,,,,,,-98919.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,-98919.000,
NetCashProvidedByUsedInOperatingActivities,,,-15.000,,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-15.000,,,,,
NetIncomeLoss,-11126.000,-11060.000,-11595.000,-9114.000,-11592.000,-459680.000,-226995.000,-107322.000
ProceedsFromNotesPayable,,,,,,,220000.000,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,,,1000.000,
ProfessionalFees,3557.000,8504.000,7166.000,5060.000,5803.000,86711.000,41716.000,10463.000
ProfitLoss,,,11595.000,,,,226995.000,
ShareBasedCompensation,,,,,,,88542.000,
