,2014-01-31,2015-01-31,2016-01-31,2017-01-31
CashAndCashEquivalentsPeriodIncreaseDecrease,17130.000,-19834.000,-175.000,
CurrentFederalTaxExpenseBenefit,,,12770.000,23688.000
CurrentIncomeTaxExpenseBenefit,0.000,0.000,,
EarningsPerShareBasicAndDiluted,0.000,0.000,-0.010,-0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.340,0.340
GeneralAndAdministrativeExpense,0.000,0.000,37560.000,69613.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,-23688.000
IncreaseDecreaseInAccountsPayable,,,2271.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,4673.000
NetCashProvidedByUsedInFinancingActivities,26580.000,11320.000,35114.000,64940.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,26580.000,11320.000,35114.000,64940.000
NetCashProvidedByUsedInInvestingActivities,0.000,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,0.000,,
NetCashProvidedByUsedInOperatingActivities,-9450.000,-31154.000,-35289.000,-64940.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-9450.000,-31154.000,-35289.000,-64940.000
NetIncomeLoss,-9450.000,-31154.000,-37560.000,-69613.000
OperatingExpenses,13440.000,31154.000,37560.000,69613.000
OperatingIncomeLoss,-9450.000,-31154.000,,
ProceedsFromContributionsFromAffiliates,0.000,0.000,,
ProceedsFromIssuanceOfCommonStock,21580.000,0.000,,
ProceedsFromNotesPayable,,,,49704.000
ProceedsFromRelatedPartyDebt,,,35114.000,15236.000
ProceedsFromRepaymentsOfDebt,5000.000,11320.000,,
ProfitLoss,-9450.000,-31154.000,,
RepaymentOfNotesReceivableFromRelatedParties,0.000,0.000,,
Revenues,3990.000,0.000,,
SalesRevenueNet,3990.000,0.000,,
SellingGeneralAndAdministrativeExpense,13440.000,31154.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,6079000.000,60790000.000
