,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableCurrent,1372724.000,1891961.000,1574521.000,1790033.000,2537814.000,2422470.000,3166621.000,3711887.000,2662087.000,2757140.000,3073193.000,2880642.000,2785041.000,2755654.000,2681032.000,2651163.000
AccountsReceivableGrossCurrent,,,,,2608875.000,1868090.000,2042978.000,1429623.000,1842712.000,,,,2265534.000,1849844.000,1484892.000,1452006.000
AccountsReceivableNetCurrent,1847358.000,1831636.000,1920933.000,2042219.000,2585875.000,1830090.000,1983978.000,1345623.000,1747712.000,2279491.000,1398844.000,1730711.000,2110534.000,1679844.000,1303869.000,1378237.000
AccruedLiabilities,433902.000,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,414181.000,387465.000,352854.000,367369.000,478278.000,535991.000,1058418.000,1153455.000,1389215.000,1589008.000,1308759.000,1540409.000,1773727.000,1866263.000,2171466.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,840230.000,1023480.000,1147699.000,875550.000,1135986.000,1329283.000,1568986.000,1625804.000,1836493.000,2005438.000,2078146.000,2213460.000,2253686.000,2375221.000,2305326.000,2691759.000
AdditionalPaidInCapital,13072544.000,13715771.000,15115452.000,15651424.000,17523744.000,19142847.000,19539779.000,20094735.000,20328102.000,20561171.000,20802108.000,21869538.000,22081766.000,22183187.000,22284401.000,22390237.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,-23000.000,-38000.000,-59000.000,84000.000,95000.000,,,,155000.000,170000.000,181023.000,73769.000
AmountOfImpairmentToCarryingAmountOfRegulatoryAssets,,,518600.000,,,,,,,,,,,,,
Assets,6080892.000,6966646.000,6912385.000,7105903.000,8715663.000,8273153.000,8407297.000,5524165.000,6010938.000,6339596.000,4798385.000,5044886.000,5782496.000,5264130.000,4497482.000,4083355.000
AssetsCurrent,3601482.000,3995365.000,4172001.000,4274565.000,5155682.000,4532511.000,4471468.000,3113822.000,3398336.000,3872098.000,2577599.000,2942715.000,3862396.000,3317713.000,2919070.000,2657103.000
AssetsHeldForSaleCurrent,,,,,,,,522232.000,216092.000,127228.000,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,160378.000,160378.000,90378.000,
BusinessAcquisitionContingentConsiderationAtFairValue,350000.000,361437.000,31437.000,31437.000,31437.000,31437.000,31437.000,,,,,,,,,
BusinessAcquisitionContingentConsiderationPotentialCashPayment,,,,,,350000.000,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,,75530.000,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityEquityInterestsIssuedAndIssuable,,,,,,280000.000,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,969230.000,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,,1172972.000,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,,969230.000,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,,,,,17179.000,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,,,914700.000,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,,203742.000,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,,176380.000,,,,,,,,,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,31437.000,,,,,,,,
CapitalLeaseObligations,,,,,,513566.000,554505.000,,280522.000,251580.000,189826.000,126304.000,183559.000,165832.000,139973.000,116447.000
CapitalLeaseObligationsCurrent,85324.000,82999.000,113401.000,111401.000,237880.000,236043.000,254669.000,240509.000,230462.000,198837.000,157007.000,102543.000,99240.000,92512.000,84842.000,80065.000
CapitalLeaseObligationsNoncurrent,159068.000,142527.000,191319.000,185307.000,337036.000,277523.000,299836.000,99555.000,50060.000,52743.000,32819.000,23761.000,84319.000,73320.000,55131.000,36382.000
CapitalLeasedAssetsNoncurrentFairValueDisclosure,,,,,,,,,,,,,113595.000,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,236043.000,254669.000,,230462.000,,,,99240.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,2534.000,35436.000,,,,,,269.000,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,43937.000,56920.000,,4730.000,,,,5835.000,2690.000,1883.000,1076.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,231052.000,207480.000,,45330.000,,,,78215.000,70630.000,53248.000,35306.000
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,,,,84842.000,80065.000
Cash,271911.000,264312.000,126456.000,150725.000,345775.000,70214.000,202344.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,271911.000,264312.000,126456.000,150725.000,345775.000,70214.000,202344.000,52290.000,5757.000,134042.000,257.000,110059.000,121880.000,7139.000,112063.000,105882.000
CashFDICInsuredAmount,,,,,,,,,250000.000,,,,250000.000,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,0.160,0.160,0.160,0.160,0.140,0.090
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,150000.000,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,,,,,58092278.000,63092278.000,63092278.000,61220373.000,61220373.000,60887040.000,59020373.000,35207873.000,18431373.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,1200000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000
CommonStockSharesIssued,103058267.000,103939378.000,110000008.000,111362067.000,137580249.000,150830249.000,151580249.000,156230249.000,156230249.000,156230249.000,156630249.000,237630249.000,237830249.000,237830249.000,237830249.000,237830249.000
CommonStockSharesOutstanding,103058267.000,103939378.000,110000008.000,111362067.000,137580249.000,150830249.000,151580249.000,156230249.000,156230249.000,156230249.000,156630249.000,237630249.000,237830249.000,237830249.000,237830249.000,237830249.000
CommonStockValue,103059.000,103940.000,110000.000,111362.000,137580.000,150831.000,151581.000,156230.000,156231.000,156231.000,156631.000,237631.000,237831.000,237831.000,237831.000,242831.000
ConvertibleDebt,,,,,,1130000.000,1130000.000,1130000.000,1142000.000,1142000.000,1142000.000,1142000.000,1142000.000,1007000.000,907000.000,907000.000
ConvertibleDebtCurrent,,,,,,12659.000,,709682.000,-875760.000,,,,,,,
ConvertibleDebtNoncurrent,,,,47895.000,,-100164.000,-312932.000,,,1027884.000,1084152.000,1142000.000,1142000.000,1007000.000,907000.000,
DebtInstrumentFaceAmount,,,,,,,,,22551.000,,,,,51896.000,51896.000,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,0.057,0.050,,,0.050,0.045,0.045,0.050
DebtInstrumentUnamortizedDiscount,,,,,,,,,266240.000,114116.000,57848.000,,,,,
DeferredTaxAssetsGross,,,,,,4242000.000,,,5815000.000,,,,6030000.000,,,
DeferredTaxAssetsNet,,,,,,0.000,,,,,,,0.000,,,
DeferredTaxAssetsNetCurrent,,,,,,1877000.000,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,-4242000.000,,,5815000.000,,,,6030000.000,,,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,1877000.000,,,,,,,,,,
DeferredTaxLiabilitiesDerivatives,,,,,,,688175.000,269440.000,263875.000,,,,,,,
DerivativeLiabilities,,,,,,924243.000,,,,329701.000,272258.000,260676.000,255168.000,258665.000,203858.000,202107.000
