,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsNotesAndLoansReceivableNetCurrent,218436000.000,165317000.000,155072000.000,203452000.000,188726000.000,148079000.000,141659000.000,193683000.000,190197000.000,147851000.000,139512000.000,221343000.000,202820000.000,127614000.000,124550000.000,171925000.000,162203000.000,136321000.000,110837000.000,169413000.000,149537000.000,121277000.000,116054000.000,180265000.000,179403000.000
AccountsPayableCurrent,150648000.000,128853000.000,154249000.000,166954000.000,134261000.000,148734000.000,140536000.000,198914000.000,161503000.000,153425000.000,158360000.000,182088000.000,163655000.000,73349000.000,82366000.000,112974000.000,62853000.000,70086000.000,63172000.000,114349000.000,59140000.000,63056000.000,81898000.000,115545000.000,72354000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,,,,,,,33374000.000,42853000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,134000.000,,,,167000.000,97000.000,-1136000.000,-1532000.000,-1586000.000,-803000.000,0.000,0.000,0.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-5771000.000,,,,6867000.000,6684000.000,6500000.000,6316000.000,4233000.000,4122000.000,4010000.000,3898000.000,7888000.000,7642000.000,7397000.000,7151000.000,-6650000.000,-7879000.000,-7739000.000,-7599000.000,-7568000.000,-7385000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-4522000.000,-4462000.000,-4339000.000,-5637000.000,-5426000.000,-5158000.000,-4897000.000,-6700000.000,-6587000.000,-7636000.000,-7848000.000,-5819000.000,-4925000.000,-4010000.000,-3898000.000,-7888000.000,-7642000.000,-7397000.000,-7151000.000,-6650000.000,-7879000.000,-7739000.000,-7599000.000,-7568000.000,-7385000.000
AdditionalCollateralAggregateFairValue,,38600000.000,48400000.000,61300000.000,64300000.000,51500000.000,32500000.000,25800000.000,11500000.000,20600000.000,18500000.000,12600000.000,2900000.000,3900000.000,5900000.000,16200000.000,6638000.000,6682000.000,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,44165000.000,44054000.000,43750000.000,43958000.000,45198000.000,44582000.000,44354000.000,44155000.000,44652000.000,44341000.000,44103000.000,44309000.000,44598000.000,4626000.000,4331000.000,4888000.000,6481000.000,8094000.000,5121000.000,4530000.000,5121000.000,4507000.000,4266000.000,5026000.000,5966000.000
AmountOfRegulatoryCostsNotYetApproved,,,,265700000.000,,,,311086000.000,,1400000.000,1300000.000,4597000.000,1300000.000,1300000.000,1300000.000,4496000.000,,,,4924000.000,,,,128181000.000,
AssetRetirementObligation,,,,3513000.000,,,,3168000.000,,,,2859000.000,,,,3028000.000,,14791000.000,14902000.000,15997000.000,,,,15515000.000,
Assets,3823785000.000,3842896000.000,3968586000.000,4214531000.000,4254004000.000,4216355000.000,4190256000.000,4313179000.000,4332138000.000,4347796000.000,4402002000.000,4361923000.000,4316078000.000,4202130000.000,4336346000.000,4712331000.000,4689029000.000,4679989000.000,4739206000.000,4906649000.000,4956013000.000,5069021000.000,5215106000.000,5309755000.000,5340359000.000
AssetsCurrent,465159000.000,455348000.000,548253000.000,614556000.000,607201000.000,555365000.000,516316000.000,505794000.000,507014000.000,468693000.000,485844000.000,549679000.000,504386000.000,442267000.000,265204000.000,395347000.000,310496000.000,289330000.000,257980000.000,306046000.000,279224000.000,268719000.000,284375000.000,351341000.000,357292000.000
AssetsFairValueDisclosureRecurring,,93283000.000,119859000.000,128860000.000,183427000.000,143702000.000,131608000.000,,,,,,,,,,,,,,,,,,
AssetsHeldInTrustNoncurrent,,,1600000.000,1600000.000,1600000.000,1600000.000,1600000.000,1600000.000,1600000.000,1600000.000,1600000.000,1600000.000,1600000.000,1600000.000,1600000.000,1600000.000,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,367020000.000,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,254056000.000,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,,,,,,,,112964000.000,,,,,,,,,,,
