,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30
AccountsPayableAndAccruedLiabilitiesCurrent,300437000.000,277597000.000,229034000.000,205529000.000,332786000.000,261329000.000,256491000.000,220558000.000,297104000.000,276907000.000,241193000.000
AccountsPayableCurrent,,,,133792000.000,,,,135650000.000,,,
AccruedRentCurrent,,,,11904000.000,,,,11955000.000,,,
AccruedSalariesCurrent,,,,12734000.000,,,,20379000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,567045000.000,569279000.000,572998000.000,574361000.000,577634000.000,578266000.000,573801000.000,573027000.000,572249000.000,562286000.000,561300000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,55270000.000,54429000.000,58166000.000,54103000.000,54562000.000,54594000.000,52818000.000,47015000.000,41340000.000,28374000.000,31411000.000
AdditionalPaidInCapitalCommonStock,162139000.000,161690000.000,162208000.000,162711000.000,160012000.000,158422000.000,158760000.000,155625000.000,151563000.000,150459000.000,148831000.000
Assets,1315783000.000,1256660000.000,1221330000.000,1171038000.000,1333380000.000,1257296000.000,1244085000.000,1187255000.000,1319824000.000,1280704000.000,1262314000.000
AssetsCurrent,939755000.000,884693000.000,857496000.000,809378000.000,972884000.000,901289000.000,897651000.000,837220000.000,969390000.000,935786000.000,917584000.000
AssetsHeldByInsuranceRegulators,,,,7400000.000,,,,7400000.000,7400000.000,7400000.000,7400000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,,3944000.000,6149000.000,6680000.000,6448000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,,4174000.000,6420000.000,6879000.000,6959000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,,9178000.000,10101000.000,11081000.000,5193000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,,10017000.000,10911000.000,11853000.000,5482000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,,,68000.000,63000.000,59000.000,158000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,,,78000.000,71000.000,67000.000,194000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,,,,16800000.000,19585000.000,21092000.000,17954000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,,3610000.000,3272000.000,3272000.000,6155000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,,3682000.000,3319000.000,3299000.000,6191000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,,,17951000.000,20721000.000,22098000.000,18826000.000
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,,2500000.000,2500000.000,2600000.000,2900000.000,1900000.000,,,
AvailableForSaleSecuritiesNoncurrent,,,,29336000.000,,,,20620000.000,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,3325000.000,,,,3004000.000,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,984000.000,,,,1184000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,373000.000,,,,46000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,984000.000,,,,590000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,984000.000,,,,1184000.000,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,217000.000,,,,154000.000,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,3108000.000,,,,2850000.000,,,
CashAndCashEquivalentsAtCarryingValue,30126000.000,27078000.000,37291000.000,24603000.000,14572000.000,18516000.000,25693000.000,17060000.000,13945000.000,23251000.000,21895000.000
CommonStockParOrStatedValuePerShare,,,,0.010,,,,0.010,,,
CommonStockSharesAuthorized,,,,150000000.000,,,,150000000.000,,,
CommonStockSharesIssued,,,,54732000.000,,,,54732000.000,,,
CommonStockSharesOutstanding,,,,32220000.000,,,,32639000.000,,,
CommonStockValue,488000.000,488000.000,488000.000,488000.000,488000.000,,,,,,
CommonStockValueOutstanding,,,,,,488000.000,488000.000,488000.000,488000.000,488000.000,588000.000
DeferredFinanceCostsNoncurrentNet,,,,14468000.000,,,,11488000.000,,,
DeferredIncomeTaxLiabilities,,,,151000000.000,,,,147105000.000,,,
DeferredRentCredit,,,,27110000.000,,,,23467000.000,,,
DeferredRevenue,,,,208516000.000,199239000.000,202477000.000,198114000.000,191245000.000,183224000.000,186671000.000,183881000.000
DeferredRevenueCurrent,82540000.000,87519000.000,87798000.000,85714000.000,83339000.000,86813000.000,84190000.000,82110000.000,79205000.000,81667000.000,80934000.000
DeferredRevenueNoncurrent,137541000.000,134903000.000,130029000.000,122802000.000,115900000.000,115664000.000,113924000.000,109135000.000,104019000.000,105004000.000,102947000.000
DeferredTaxAssetsDeferredIncome,,,,,,,,14033000.000,,,
DeferredTaxAssetsGross,,,,,,,,236845000.000,,,
DeferredTaxAssetsInventory,,,,,,,,7220000.000,,,
DeferredTaxAssetsInvestmentInSubsidiaries,,,,,,,,3177000.000,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,91202000.000,91189000.000,91146000.000,91201000.000,107110000.000,107110000.000,107110000.000,107110000.000
DeferredTaxAssetsNet,,,,149700000.000,,,,144696000.000,,,
DeferredTaxAssetsNetCurrent,,,,,,,,3495000.000,,,
DeferredTaxAssetsNetNoncurrent,93388000.000,93348000.000,93746000.000,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,120300000.000,,,,100407000.000,,,
DeferredTaxAssetsOther,,,,,,,,2854000.000,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,9355000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,12600000.000,,,,13978000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,7067000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,,78754000.000,,,
DeferredTaxAssetsValuationAllowance,,,,99000000.000,111000000.000,92700000.000,88300000.000,92149000.000,93200000.000,82700000.000,81800000.000
DeferredTaxLiabilities,,,,,,,,2409000.000,,,
DeferredTaxLiabilitiesCurrent,92956000.000,92987000.000,93281000.000,92512000.000,92528000.000,93073000.000,92990000.000,107016000.000,107344000.000,107479000.000,106579000.000
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts,,,,,,,,129273000.000,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,,,,,,,13869000.000,,,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,5998000.000,,,
DeferredTaxLiabilitiesOther,,,,,,,,3963000.000,,,
Goodwill,100992000.000,100520000.000,102041000.000,100544000.000,100731000.000,100756000.000,99975000.000,98372000.000,97135000.000,92376000.000,93621000.000
IncomeTaxesReceivable,,,,9711000.000,,,,8104000.000,,,
InventoryLIFOReserve,,,,58300000.000,,,,63000000.000,,,
InventoryNet,856891000.000,815424000.000,778705000.000,741788000.000,908415000.000,836624000.000,828197000.000,767540000.000,903282000.000,864275000.000,845428000.000
LiabilitiesAndStockholdersEquity,1315783000.000,1256660000.000,1221330000.000,1171038000.000,1333380000.000,1257296000.000,1244085000.000,1187255000.000,1319824000.000,1280704000.000,1262314000.000
LiabilitiesCurrent,475933000.000,458103000.000,410113000.000,383755000.000,508653000.000,441215000.000,433671000.000,409684000.000,483653000.000,466053000.000,428706000.000
LongTermDebtNoncurrent,493954000.000,425454000.000,445505000.000,452908000.000,524167000.000,473975000.000,466480000.000,410050000.000,505575000.000,445267000.000,454002000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,623627000.000,,,,715800000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,164429000.000,,,,173782000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,57617000.000,,,,60340000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,79803000.000,,,,87366000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,105455000.000,,,,112318000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,135116000.000,,,,141188000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,81207000.000,,,,140806000.000,,,
OtherAssetsCurrent,,,,11520000.000,,,,16468000.000,,,
OtherAssetsMiscellaneousNoncurrent,,,,3986000.000,,,,3570000.000,,,
OtherAssetsNoncurrent,47396000.000,46396000.000,40540000.000,47790000.000,47843000.000,47545000.000,43749000.000,35678000.000,41100000.000,41718000.000,37556000.000
OtherInventoryMaterialsSuppliesAndMerchandiseUnderConsignment,,,,118400000.000,,,,149100000.000,,,
