,2014-03-31,2014-09-30,2014-12-31,2015-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,-2000.000,,
CostsAndExpensesRelatedParty,1949.000,,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,1.000,1.000,,
GeneralAndAdministrativeExpense,325.000,,,
GrossProfit,835.000,,,
IncreaseDecreaseInAccountsPayable,,950.000,,
NetCashProvidedByUsedInOperatingActivities,,-2000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-2000.000,,
NetIncomeLoss,-3290.000,-2950.000,-1950.000,-1800.000
OperatingExpenses,4125.000,2950.000,1950.000,1800.000
OtherGeneralExpense,,2500.000,1500.000,1800.000
ProfessionalFees,3800.000,450.000,450.000,
Revenues,2784.000,,,
SalesRevenueNet,2784.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,5000000.000,5215000.000,5215000.000,5215000.000
