,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdvertisingExpense,,,,,,,0.000,,,,26711.000,,,,2658.000,,,,100298.000,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,,229984.000,,,,,,,,
AmortizationOfAcquisitionCosts,,,,,,,,,,,,,,,,,,,101796.000,,,,
AmortizationOfDebtDiscountPremium,,,26854.000,,,,249209.000,,,,359087.000,,,,424387.000,,,,0.000,,,,
AmortizationOfIntangibleAssets,,,,,,,18917.000,,,,18916.000,,,,52709.000,,,,1121812.000,,,,1160872.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,,2186361.000,,,,1861272.000,1798192.000,,,7479410.000
AssetImpairmentCharges,,,,,,,,,,,,,,,,,233748.000,,,,0.000,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,,,,,,,-5357091.000,,-5596072.000,-4462575.000,-4898064.000,-4536841.000,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,,,,,,,,20901292.000,,20977335.000,21461570.000,23094140.000,24469691.000,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,,,,3900000.000,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,,212026.000,,,,,,,,,,,,,,,,,,,,
BusinessCombinationIntegrationRelatedCosts,,,,,,,,,,,,,,,,,,,,450755.000,,,
CapitalLeaseObligationsIncurred,,,,,,,0.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,612518.000,,,,-2806987.000,,,,1722282.000,,,,-1568651.000,,,,-1699661.000,,,,-91428.000
ConversionOfStockAmountConverted1,,,,,,,,,,,,,,,,,,,,,,,480000.000
CostOfGoodsAndServicesSold,,,,2329432.000,2600452.000,,3120686.000,3572674.000,3318327.000,4174032.000,3410705.000,3290512.000,3017734.000,3315363.000,3472477.000,3375288.000,6035673.000,7379290.000,6877267.000,6758071.000,7114041.000,6960635.000,6557602.000
CostOfGoodsSold,1742144.000,1318606.000,1858722.000,,,,,,,,,,,,,,,,,,,,
CostOfPropertyRepairsAndMaintenance,,,,,,,82837.000,,,,70444.000,,,,99523.000,,,,118163.000,,,,
CurrentIncomeTaxExpenseBenefit,,,,0.000,0.000,,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
DebtInstrumentInterestRateDuringPeriod,,,,,,,,,,,,,,,,,,,0.060,,,,
