,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,,,,,,,,,,,,,,1978000.000,,,,
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,,,,,,,,,,,,,,,,700000.000
AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,,,,,,,,,,,,,,48320000.000,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,6799000.000,,,,4000000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,,,,,,,,,1402.000,,,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,,,,,,,,,,,21440000.000,,,,
AllocatedShareBasedCompensationExpense,,,,,,,8000000.000,5400000.000,,5196000.000,7807000.000,12315000.000,6353000.000,6898000.000,13613000.000,4760000.000,4659000.000,3700000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,-7000.000,0.000,0.000,3000.000,84000.000,73000.000,12000.000,0.000,0.000,31000.000,7000.000,0.000,0.000
AmortizationOfDeferredCharges,,,,,,,,,,,,,,,,,,100000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,4856529.000,13048475.000,12846518.000,20892607.000,20136858.000,19345399.000,-37972994.000,22437635.000,22883463.000,21991062.000,-42795962.000,21733844.000,19584438.000,12967519.000,-26657708.000,25868166.000
AssetImpairmentCharges,,,,,,,,,,,,,,,,,,0.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,,,,,400000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,17749000.000,,,-21218000.000,,,,-13164000.000,,,,177500000.000,,,,-38500000.000
ComprehensiveIncomeNetOfTax,,,,,,-54485000.000,-16778000.000,9300000.000,-17961000.000,-30497000.000,-26509000.000,-33399000.000,5424000.000,167463000.000,-41095000.000,37525000.000,12823000.000,-7500000.000
CostOfServices,136530000.000,169898000.000,209033000.000,191374000.000,176971000.000,44932000.000,47949000.000,45370000.000,43893000.000,42196000.000,42762000.000,45326000.000,38693000.000,45130000.000,45112000.000,47376000.000,62079000.000,80900000.000
DeferredIncomeTaxExpenseBenefit,,,-2204000.000,,,,,,,,,,,,,,,
DeferredIncomeTaxesAndTaxCredits,,,,,,-28800000.000,,,,-19804000.000,,,,112772000.000,,,,-500000.000
DeferredTaxExpenseFromStockOptionsExercised,,,,,,,,,,,,,,1547000.000,,,,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,,,,,,,,,,,,,900000.000,0.000,,
DepreciationDepletionAndAmortization,,,2456000.000,,,1405000.000,,,,1717000.000,2101000.000,2738000.000,1906000.000,2271000.000,2361000.000,2673000.000,2893000.000,3200000.000
DividendsCommonStock,,,,,,,,,,,,,,,,,,0.000
DividendsCommonStockCash,,,,,,,,,,,,,,,,,,4300000.000
EarningsPerShareBasic,0.090,0.070,0.020,-0.010,0.030,-0.570,-0.180,0.100,-0.180,-0.320,-0.270,-0.340,0.060,0.850,-0.450,0.180,0.070,-0.120
EarningsPerShareDiluted,0.080,0.070,0.010,-0.010,0.030,-0.570,-0.180,0.100,-0.180,-0.320,-0.270,-0.340,0.060,0.850,-0.450,0.180,0.070,-0.120
EffectOfExchangeRateOnCashAndCashEquivalents,,,-17000.000,,,195000.000,,,,-47000.000,,,,55000.000,,,,700000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.350,,,0.350,,,,0.350,,,,0.350,,,,0.350
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,,,,,,,,,,,,,,,,,300000.000
EmployeeServiceShareBasedCompensationCashFlowEffectCashUsedToSettleAwards,,,,,,,,,,200000.000,200000.000,1900000.000,100000.000,100000.000,100000.000,0.000,-100000.000,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,3200000.000,2400000.000,2300000.000,3700000.000,3100000.000,1900000.000,,2000000.000,2900000.000,4500000.000,,2800000.000,5400000.000,1900000.000,,1400000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,3186000.000,,,176000.000,,,,0.000,,,,0.000,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,3186000.000,,,176000.000,,,,0.000,,,,0.000,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,,,,0.400,,,,
GainLossOnDispositionOfAssets1,,,,,,-223000.000,,,,0.000,,,,,,,,
GrossProfit,47057000.000,48995000.000,44709000.000,45313000.000,46163000.000,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,13235000.000,12233000.000,2345000.000,-1308000.000,6408000.000,-84535000.000,-27140000.000,14844000.000,-31520000.000,-49857000.000,-42188000.000,-54770000.000,11002000.000,278805000.000,-69705000.000,61479000.000,27619000.000,-8400000.000
IncomeTaxExpenseBenefit,4682000.000,4963000.000,852000.000,-730000.000,3653000.000,-29812000.000,-10341000.000,5291000.000,-13869000.000,-19412000.000,-15900000.000,-21800000.000,5555000.000,111402000.000,-28914000.000,24146000.000,14493000.000,-100000.000
IncomeTaxesPaid,,,,,,,,,,,,,,,,,,300000.000
IncreaseDecreaseInAccountsPayable,,,8138000.000,,,1234000.000,,,,-6323000.000,,,,-3237000.000,,,,-4000000.000
IncreaseDecreaseInAccountsReceivable,,,17057000.000,,,-10843000.000,,,,102000.000,,,,-1298000.000,,,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,47000.000,,,,,,,,,,,,,,,
IncreaseDecreaseInCustomerAdvances,,,,,,33740000.000,,,,40579000.000,,,,-293199000.000,,,,7300000.000
IncreaseDecreaseInDeferredRevenue,,,9789000.000,,,,,,,,,,,,,,,
IncreaseDecreaseInDueFromEmployeeCurrent,,,0.000,,,,,,,,,,,,,,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,-12186000.000,,,6875000.000,,,,891000.000,,,,7674000.000,,,,3200000.000
IncreaseDecreaseInNotesReceivables,,,-204000.000,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherAccruedLiabilities,,,1943000.000,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherNoncurrentLiabilities,,,122000.000,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,,,,,,1999000.000,,,,-405000.000,,,,4266000.000,,,,
IncreaseDecreaseInOtherOperatingLiabilities,,,,,,1106000.000,,,,-6355000.000,,,,3111000.000,,,,3500000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,4455000.000,,,,,,,,,,,,,,,15500000.000
IncreaseDecreaseInPrepaidTaxes,,,-2481000.000,,,-104000.000,,,,-212000.000,,,,-514000.000,,,,-3700000.000
IncreaseDecreaseInReceivables,,,,,,,,,,,,,,,,,,24200000.000
InvestmentIncomeNet,6000.000,5000.000,1000.000,0.000,-1000.000,100000.000,52000.000,100000.000,50000.000,5000.000,69000.000,73000.000,84000.000,84000.000,46000.000,57000.000,110000.000,100000.000
LegalFees,,,,,,,,,,,,,,,,,,0.000
ManagementFeesBaseRevenue,,,214750000.000,194670000.000,180760000.000,,,,,,,,,,,,,
ManagementFeesIncentiveRevenue,,,23944000.000,27520000.000,27372000.000,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,7649000.000,,,99000.000,,,,4526000.000,,,,178397000.000,,,,-2100000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,7649000.000,,,99000.000,,,,4526000.000,,,,178397000.000,,,,-2100000.000
NetCashProvidedByUsedInInvestingActivities,,,-4363000.000,,,-1177000.000,,,,-3402000.000,,,,-2075000.000,,,,-9200000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-4363000.000,,,-1177000.000,,,,-3402000.000,,,,-2075000.000,,,,-9200000.000
NetCashProvidedByUsedInOperatingActivities,,,14480000.000,,,-20335000.000,,,,-14241000.000,,,,1123000.000,,,,-27900000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,14480000.000,,,-20335000.000,,,,-14241000.000,,,,1123000.000,,,,-27900000.000
NetIncomeLoss,8553000.000,7270000.000,1493000.000,-578000.000,2755000.000,-54723000.000,-16799000.000,9553000.000,-17651000.000,-30445000.000,-26288000.000,-32970000.000,5447000.000,167403000.000,-40791000.000,37333000.000,13126000.000,-8300000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,,,,,,84034000.000,-44853000.000,18121000.000,8130000.000,-12600000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,,,,,,,,,,,84260000.000,-44853000.000,18222000.000,7803000.000,-12600000.000
OperatingCostsAndExpenses,,,,,,97599000.000,86167000.000,76001000.000,79026000.000,60833000.000,64342000.000,70685000.000,57423000.000,73472000.000,78423000.000,64113000.000,78648000.000,95400000.000
OperatingExpenses,33828000.000,36767000.000,42365000.000,46621000.000,39754000.000,,,,,,,,,,,,,
OperatingIncomeLoss,13229000.000,12228000.000,2344000.000,-1308000.000,6409000.000,-84635000.000,-27192000.000,14744000.000,-31570000.000,-49862000.000,-42257000.000,-54843000.000,10918000.000,278721000.000,-69751000.000,61422000.000,27509000.000,-8500000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,78000.000,-183000.000,165000.000,,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,238000.000,21000.000,-253000.000,-310000.000,-52000.000,-221000.000,-429000.000,-23000.000,60000.000,-304000.000,192000.000,-303000.000,800000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,1571000.000,-761000.000,2920000.000,,,,,,,,,,,,,
OtherNonrecurringExpense,,,,,,35301000.000,18760000.000,13846000.000,18859000.000,,,,,,,,,200000.000
OtherNonrecurringIncomeExpense,,,,,,,,,,-100000.000,-200000.000,1400000.000,2500000.000,10100000.000,3200000.000,0.000,,
OtherRestructuringCosts,,,,,,,,,,,,1600000.000,,,,,,200000.000
PaymentsForRepurchaseOfCommonStock,,,,,,77000.000,,,,474000.000,,,,349000.000,,,,600000.000
PaymentsForRestructuring,,,,,,2011000.000,2584000.000,1562000.000,4375000.000,1922000.000,688000.000,852000.000,659000.000,302000.000,152000.000,4055000.000,494000.000,800000.000
PaymentsForSoftware,,,1664000.000,,,,,,,,,,,,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,,,,,1500000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,2903000.000,,,1177000.000,,,,3402000.000,,,,2075000.000,,,,9200000.000
ProceedsFromIncomeTaxRefunds,,,,,,,,,,,,,,,,,,3400000.000
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,,,4463000.000,,,,,,,,,,,,,,,
ProceedsFromLongTermLinesOfCredit,,,,,,,,,,,,,,0.000,,,,
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,,,,,,,,,,5000000.000,,,,,,,,
ProceedsFromStockOptionsExercised,,,,,,,,,,,,,,77000.000,,,,0.000
ProfessionalFees,,,,,,25000000.000,13700000.000,6800000.000,11800000.000,,,,,,,,,
ProvisionForDoubtfulAccounts,,,742000.000,-3091000.000,-1702000.000,-515000.000,21000.000,39000.000,25000.000,9000.000,-54000.000,-34000.000,33000.000,-17000.000,-10000.000,114000.000,-82000.000,41000.000
RestructuringCharges,,,,,,9889000.000,4450000.000,1953000.000,5826000.000,0.000,0.000,2428000.000,,,,,,0.000
RestructuringReserveSettledWithoutCash1,,,,,,5588000.000,2317000.000,0.000,1370000.000,,0.000,0.000,,,,,,
RestructuringReserveSettledWithoutCash2,,,,,,,,,,,,,,,,,,0.000
RevenueFromRelatedParties,,,,,,,,,,,,,,343400000.000,0.000,22700000.000,95300000.000,75400000.000
Revenues,,,253742000.000,236687000.000,223134000.000,,,,,,,,,,,,,
SalesRevenueNet,,,253742000.000,236687000.000,223134000.000,,,,,,,,,,,,,
SalesRevenueServicesGross,,,15048000.000,14497000.000,15002000.000,,,,,,,,,,,,,
SalesRevenueServicesNet,183587000.000,218893000.000,253742000.000,236687000.000,223134000.000,12964000.000,58975000.000,90745000.000,47456000.000,10971000.000,22085000.000,15842000.000,68341000.000,352193000.000,8672000.000,125535000.000,106157000.000,86900000.000
SellingGeneralAndAdministrativeExpense,12618000.000,15482000.000,17288000.000,20631000.000,17835000.000,17366000.000,19458000.000,16785000.000,16274000.000,17362000.000,20969000.000,21395000.000,15237000.000,17536000.000,24660000.000,16201000.000,15740000.000,14300000.000
SeveranceCosts1,,,,,,,2100000.000,,,,,800000.000,,,2800000.000,,,0.000
ShareBasedCompensation,,,8079000.000,5900000.000,5700000.000,10348000.000,,,,4975000.000,,,,6799000.000,,,,3700000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,,,0.000,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,0.000,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,0.000,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,,0.000,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,,,0.000,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,0.000,,,,0.000,,,,0.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,,0.500,,,,0.500,,,,0.500,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,,,,,,0.022,,,,0.018,,,,0.019,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,,,,,,0.019,,,,0.015,,,,0.014,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,,,,,282380.000,,,,487075.000,,,,64360.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,,,,,,,,,,,,,,,897915.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,115105.000,,,1127180.000,,,,332050.000,,,,712570.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,748679.000,,,578597.000,,,,1067394.000,,,,428549.000,,,,1080814.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardPlanModificationIncrementalCompensationCost,,,,,,5600000.000,,,,,,,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,,0.000,,,,0.000,,,,1.980,,,,2.090
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,,,,,20.010,,,,16.700,,,,11.590,,,,5.870
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,,,,15.090,,,,9.790,,,,6.070,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,9.030,,,,6.150,,,,2.640,,,,2.360
SharesPaidForTaxWithholdingForShareBasedCompensation,,,14804.000,,,8686.000,,,,77275.000,,,,129042.000,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,619975.000,,,0.000,,,,0.000,,,,38940.000,,,,7659.000
StockIssuedDuringPeriodValueShareBasedCompensation,,,,,,,,,,,,,,,,,,0.000
StockIssuedDuringPeriodValueStockOptionsExercised,,,,,,,,,,,,,,77000.000,,,,0.000
StockRepurchaseProgramAuthorizedAmount,,,,,50000000.000,,,,,,,,,,,,,
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount,,,,,36800000.000,,,,,,,,,,,,,
StockRepurchasedDuringPeriodShares,,,,,1127600.000,,,,,,,,,,,,,270074.000
StockRepurchasedDuringPeriodValue,,,,,13200000.000,,,,,,,,,,,,,600000.000
TemporaryEquityDividendsAdjustment,,,,,,,,,,,,,,50298000.000,4062000.000,4120000.000,4204000.000,4300000.000
TemporaryEquityNetIncome,,,,,,,,,,,,,,33071000.000,0.000,15092000.000,792000.000,0.000
TreasuryStockAcquiredAverageCostPerShare,,,,,11.670,,,,,,,,,,,,,
TreasuryStockSharesRetired,,,,,,,,,,,,,,,,,,0.000
TreasuryStockValueAcquiredCostMethod,,,-400000.000,,,100000.000,,,,500000.000,,,,300000.000,,,,
TreasuryStockValueAcquiredParValueMethod,,,,,,,,,,,,,,349000.000,,,,2600000.000
UnrecognizedTaxBenefitsPeriodIncreaseDecrease,,,,,,,,,,-200000.000,,,,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,3658414.000,0.000,1448308.000,0.000,0.000,1474685.000,-1474685.000,0.000,0.000,0.000,0.000,943172.000,0.000,1241719.000,-2184891.000,0.000
WeightedAverageNumberOfDilutedSharesOutstanding,101064774.000,101868888.000,102582322.000,99354189.000,100845362.000,95723185.000,95753302.000,97250282.000,-192966007.000,95889146.000,95941077.000,97230069.000,-192253407.000,99232974.000,99414066.000,102176280.000,-200663114.000,101364424.000
WeightedAverageNumberOfSharesOutstandingBasic,96569081.000,97793262.000,98923908.000,99354189.000,99397054.000,95723185.000,95753302.000,95775597.000,-191491322.000,95889146.000,95941077.000,97230069.000,-192253407.000,98289802.000,99414066.000,100934561.000,-198478223.000,101364424.000
