,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,1608000.000,,,,,,,,1588000.000,
AllocatedShareBasedCompensationExpense,900000.000,200000.000,200000.000,7600000.000,100000.000,100000.000,100000.000,5300000.000,100000.000,0.000,0.000,9800000.000,100000.000,100000.000
AssetImpairmentCharges,,11610000.000,,,2738000.000,,,,8400000.000,,37729000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,40623000.000,,,,16483000.000,,,,-4869000.000,,,,25351000.000,
CommonStockDividendsPerShareCashPaid,,,0.130,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,49382000.000,55012000.000,-80452000.000,-351497000.000,-110854000.000,4780000.000,-186549000.000,-6954000.000,2534000.000,-23970000.000,-32493000.000,-39080000.000,-3300000.000,-8476000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-292000.000,-400000.000,-259000.000,-250000.000,-60000.000,-252000.000,117000.000,745000.000,191000.000,129000.000,123000.000,128000.000,469000.000,72000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,49674000.000,55412000.000,-80193000.000,-351247000.000,-110794000.000,5032000.000,-186432000.000,-6833000.000,2725000.000,-23841000.000,-32370000.000,-38952000.000,-2831000.000,-8404000.000
CostOfGoodsSold,12132000.000,2195000.000,10103000.000,7404000.000,3072000.000,12414000.000,6019000.000,5220000.000,4566000.000,5987000.000,6430000.000,4630000.000,2140000.000,2640000.000
CostOfServices,131378000.000,131110000.000,126998000.000,123601000.000,99839000.000,77010000.000,63732000.000,60307000.000,61377000.000,58599000.000,61534000.000,56527000.000,59532000.000,56844000.000
CostsIncurredDevelopmentCosts,,1896000.000,1028000.000,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,5179000.000,,,,-801000.000,,,,-7592000.000,,,,-3120000.000,
DepreciationDepletionAndAmortization,39599000.000,42413000.000,45758000.000,47200000.000,42446000.000,42541000.000,36172000.000,31831000.000,33555000.000,33168000.000,33721000.000,30858000.000,32829000.000,31554000.000
