,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,206864.000,190048.000,504252.000,841616.000,1098271.000,1291718.000,1480851.000,1550865.000,412976.000,286325.000,440550.000,573801.000,1248413.000,1107370.000,1156922.000,1161000.000,958000.000,1054000.000,725000.000,228000.000,863000.000,2174000.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,85500.000,85500.000,85500.000,86000.000,86000.000,86000.000,,,,
AccruedEmployeeBenefitsCurrent,,,,,,,,,,,,,,,,,,,,,1581000.000,1054000.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,,327847.000,717847.000,623774.000,1608000.000,586000.000,690000.000,3881000.000,2966000.000,4105000.000,3329000.000
AccruedRentCurrent,,,,,,,,,,,,,,,,,,,,,422000.000,512000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1513.000,2704.000,4257.000,7361.000,8915.000,10870.000,12020.000,13814.000,16002.000,32567.000,33730.000,38782.000,104223.000,289672.000,529866.000,794000.000,1103000.000,1372000.000,1643.000,,2081000.000,2302000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,21704.000,38000.000,48000.000,68000.000,78000.000,163000.000,29000.000,2000.000
AdditionalPaidInCapital,,,,,,,,,,,,,121160415.000,193239795.000,200832015.000,204929000.000,207950000.000,209729000.000,311268000.000,320140000.000,323994000.000,327673000.000
AdditionalPaidInCapitalCommonStock,13330974.000,14592408.000,15887542.000,17067685.000,19116154.000,19206918.000,31742948.000,40582801.000,81884897.000,83346665.000,86029444.000,87607055.000,,,,,,,,,,
Assets,3438596.000,568430.000,76847.000,28692.000,29413.000,28333.000,597749.000,168626.000,19873649.000,18082596.000,18535342.000,17416876.000,46506847.000,113537586.000,114739592.000,112224000.000,105653000.000,100768000.000,193542000.000,182325000.000,171886000.000,155389000.000
AssetsCurrent,3298108.000,524081.000,34050.000,5000.000,7275.000,8150.000,578716.000,138682.000,19845893.000,18067968.000,18519571.000,17230812.000,44975281.000,111409326.000,112714536.000,110391000.000,103977000.000,99359000.000,192350000.000,180556000.000,169512000.000,152593000.000
AssetsFairValueDisclosure,,,,,,,,,,,,,,,,,,,,,59753000.000,40098000.000
AvailableForSaleSecurities,,,,,,,,,,,,,,,92302982.000,79374000.000,70113000.000,60251000.000,70602000.000,86387000.000,59753000.000,40098000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,,,,,,,,,,86224000.000,59724000.000,40096000.000
AvailableForSaleSecuritiesCurrent,,,,,,,,,,,,,,,,79374000.000,70113000.000,60251000.000,70602000.000,86387000.000,59753000.000,40098000.000
BankOverdrafts,,,17619.000,,,,,,,,,,,,,,,,,,,
Cash,,,,0.000,,,569581.000,129804.000,19672177.000,17943877.000,18440361.000,17189671.000,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,910608.000,510217.000,0.000,0.000,,0.000,569580.000,129804.000,19672177.000,17943877.000,18440361.000,17189671.000,44909147.000,111280443.000,12556290.000,10210000.000,13642000.000,8943000.000,101222000.000,92895000.000,106717000.000,107099000.000
CashCashEquivalentsAndShortTermInvestments,,,,,,,,,,,,,,,112336127.000,110146000.000,103700000.000,99166000.000,191568000.000,179300000.000,166500000.000,147200000.000
CashEquivalentsAtCarryingValue,,,,,,,,,,,,,,,99779837.000,99936000.000,90058000.000,90223000.000,90346000.000,,,
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,,,,,,,7202216.000,7202216.000,6953716.000,,,
CommitmentsAndContingencies,,,,,,,,,,,,0.000,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,1800000000.000,1800000000.000,1800000000.000,1800000000.000,1800000000.000,18000000.000,18000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,78993591.000,77993591.000,78293095.000,78293095.000,81880595.000,818806.000,13332315.000,15072911.000,20023958.000,22092958.000,27226350.000,27639688.000,33750188.000,44871888.000,47140195.000,47807398.000,48547720.000,48516528.000,58388905.000,61948389.000,62248074.000,62350149.000
CommonStockSharesOutstanding,73638349.000,77993591.000,78293095.000,78293095.000,81880595.000,818806.000,13332315.000,15072911.000,20023958.000,22092958.000,27226350.000,27639688.000,33750188.000,44871888.000,47140195.000,47807398.000,48547720.000,48516528.000,58388905.000,61948389.000,62248074.000,62350149.000
CommonStockSharesSubscribedButUnissued,,,,,,,400000.000,400000.000,,,,,,,,,,,,,,
CommonStockValue,3291.000,3250.000,3262.000,3262.000,3412.000,34.000,556.000,629.000,835.000,921.000,1135.000,1152.000,1407.000,1870.000,1964.000,2000.000,2000.000,2000.000,3000.000,3000.000,3000.000,3000.000
ConvertibleNotesPayableCurrent,2598425.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,,,0.000,,,,,,,,,,,,,
ConvertiblePreferredStockSharesIssuedUponConversion,,,,,,,,,,,,,,,,,,,,3421960.000,,
DeferredTaxAssetsGross,,,,,,,,,,,,,,,,,,,,,41780000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,,,,,,,,,0.000,
DeferredTaxAssetsNet,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,378000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,3679022.000,,,,8428156.000,,,,15300000.000,,,,23912000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,,,,,,,,,,,,,,,8167000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,,,,,,,,,,,,9562000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,,,,,,,,,,,,,,,,139000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,-3679022.000,,,,8428156.000,,,,15300000.000,,,,41402000.000,
DepositsAssetsCurrent,17500.000,9391.000,,,,,,,,,,,,,,,,,,,,
DepositsAssetsNoncurrent,16000.000,16000.000,16000.000,0.000,,,,,,,,,,,,,,,,,,
DerivativeLiabilities,,,,7659929.000,,,,,,,,,,,,,,,,,,
DerivativeLiabilitiesCurrent,6292388.000,7937793.000,10667947.000,7659929.000,,,,,,,,,,,,,,,,,,
DueFromRelatedPartiesCurrent,50000.000,,,,,,,,,,,,,,,,,,,,,
DueToOfficersOrStockholdersCurrentAndNoncurrent,,,,,,,,,,,,,85500.000,,,,,,,,,
DueToRelatedPartiesCurrent,,,,,,,,,,,,208322.000,,,,,,,,,100000.000,100000.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,338731.000,,239356.000,208322.000,,,,,,,,,,
