,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,1409089.000,
AccountsPayableCurrent,824895.000,1148678.000,1028646.000,486683.000,535067.000
AccountsReceivableGross,,,,8530913.000,9170390.000
AccountsReceivableNet,,,,8487628.000,9123971.000
AccountsReceivableNetCurrent,6876540.000,8450524.000,9753673.000,8487628.000,9123971.000
AccruedEmployeeBenefitsCurrent,,,,316832.000,
AccruedRentCurrent,,,,113836.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,287187.000,347950.000,390609.000,433015.000,476159.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1596797.000,1820851.000,2127694.000,1813485.000,1715675.000
AdditionalPaidInCapital,4225545.000,4240545.000,4227345.000,4242522.000,4257522.000
AllowanceForDoubtfulAccountsReceivable,,,,43285.000,46419.000
Assets,32418137.000,35696905.000,39319303.000,41257458.000,43311426.000
AssetsCurrent,30773056.000,33853040.000,37499827.000,39491080.000,41585008.000
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,1.000,1.000
CapitalLeasesFutureMinimumPaymentsDue,,,,8691.000,
CashAndCashEquivalentsAtCarryingValue,11368919.000,11841067.000,15457235.000,14114741.000,16114315.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000
CommonStockSharesIssued,48026958.000,48026958.000,48226958.000,48226958.000,48226958.000
CommonStockSharesOutstanding,48026958.000,48026958.000,48226958.000,48226958.000,48226958.000
CommonStockValue,48027.000,48027.000,48227.000,48227.000,48227.000
ConstructionInProgressGross,215640.000,244454.000,0.000,0.000,
ConvertibleLongTermNotesPayable,1500000.000,1500000.000,1500000.000,0.000,
ConvertibleNotesPayableCurrent,,,,1500000.000,1500000.000
CustomerAdvancesCurrent,372532.000,375329.000,362265.000,349366.000,354342.000
DebtInstrumentConvertibleConversionPrice1,,,,2.000,2.000
DeferredCostsCurrent,9660017.000,0.000,2427625.000,9750038.000,10987878.000
DeferredTaxAssetsGross,,,,1140000.000,1188000.000
DeferredTaxAssetsNet,,,,0.000,0.000
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,2262417.000,2479144.000
IncomeTaxesReceivable,0.000,1295050.000,989948.000,4418.000,2243.000
InventoryFinishedGoods,,,,802929.000,831622.000
InventoryNet,2439803.000,12040134.000,8631822.000,6863831.000,4032286.000
InventoryRawMaterials,,,,6060902.000,3200664.000
Liabilities,6242232.000,6606898.000,6111230.000,5705643.000,5870102.000
LiabilitiesAndStockholdersEquity,32418137.000,35696905.000,39319303.000,41257458.000,43311426.000
LiabilitiesCurrent,4742232.000,5106898.000,4611230.000,5705643.000,5870102.000
OperatingLeasesFutureMinimumPaymentsDue,,,,12053692.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,1450647.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,1033629.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,1308353.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,1308353.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,1450647.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,5502063.000,
OtherDeferredCostsNet,,,,1853057.000,2338318.000
OtherEmployeeRelatedLiabilitiesCurrent,,,,194839.000,
OtherLiabilitiesCurrent,,,,432569.000,
OtherReceivablesNetCurrent,673.000,821.000,808.000,817.000,815.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,
PreferredStockSharesAuthorized,25000000.000,25000000.000,25000000.000,25000000.000,
PreferredStockSharesIssued,176750.000,176750.000,176750.000,0.000,
PreferredStockSharesOutstanding,176750.000,176750.000,176750.000,0.000,
PreferredStockValue,177.000,177.000,177.000,0.000,
PrepaidExpenseCurrent,427104.000,225444.000,238716.000,269607.000,1323500.000
PropertyPlantAndEquipmentNet,1645081.000,1843865.000,1819476.000,1766378.000,1726418.000
PropertyPlantAndEquipmentOther,1716628.000,1947361.000,2210085.000,2199393.000,2202577.000
RetainedEarningsAccumulatedDeficit,14482220.000,12782184.000,16606407.000,19249358.000,21221677.000
ShortTermBankLoansAndNotesPayable,1951250.000,1967973.000,1588739.000,1960505.000,1955528.000
StockholdersEquity,26175905.000,29090007.000,33208073.000,35551815.000,37441324.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,26175905.000,29090007.000,33208073.000,35551815.000,37441324.000
TaxesPayableCurrent,104500.000,,,,
ValuationAllowanceAmount,,,,1140000.000,1188000.000
