,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-06-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,656419.000,672540.000,929496.000,991350.000,1125092.000,1198402.000,1278605.000,1369858.000,1290101.000,1221063.000,1189191.000,1293004.000,1354658.000,1318583.000,1284759.000,1114519.000,993192.000,1309998.000,1137086.000,958588.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,109718.000,190763.000
AccountsReceivableNet,,,,,,,,,,,,,,,,,,,0.000,
AccountsReceivableNetCurrent,21459.000,23849.000,13699.000,12829.000,18049.000,23849.000,21239.000,359.000,,0.000,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,2202839.000,-2301169.000,-2399497.000,-2497694.000,-2595897.000,-2599240.000,-2600780.000,-2602320.000,-2603860.000,2608059.000,2416888.000,2417626.000,1401831.000,1402569.000,28303.000,29042.000
AdditionalPaidInCapitalCommonStock,18739898.000,19052390.000,19174984.000,19690888.000,20064382.000,22740009.000,22735626.000,24899605.000,25771566.000,27052282.000,27758372.000,28620684.000,29540999.000,28530553.000,31685977.000,32138423.000,33207602.000,36196699.000,40672825.000,43298063.000
Assets,1472067.000,1219118.000,1116662.000,969233.000,886762.000,819320.000,1173135.000,759271.000,461896.000,202277.000,305423.000,309665.000,154534.000,103357.000,254264.000,317020.000,77226.000,77274.000,41996.000,25077.000
AssetsCurrent,220936.000,98549.000,112366.000,55286.000,84451.000,82592.000,34084.000,88232.000,29524.000,119519.000,203125.000,203989.000,48479.000,60921.000,213718.000,277212.000,38155.000,38941.000,39879.000,23700.000
AssetsFairValueDisclosureRecurring,,,,,,,,,,0.000,,,,,,,,,0.000,
CapitalLeaseObligations,,,,,,,2808888.000,,,2808888.000,,,,,,,,,,
CapitalLeaseObligationsCurrent,417000.000,425000.000,1031813.000,925033.000,815708.000,366768.000,346270.000,319505.000,175287.000,309145.000,244648.000,177645.000,109421.000,,,,,,,
CapitalLeaseObligationsNoncurrent,821792.000,711556.000,0.000,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,346270.000,,,257913.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,285000.000,,,51232.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,56059.000,,,17775.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1,,,,,,,687329.000,,,326900.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,631270.000,,,309145.000,,,,,,,,,,
Cash,,,,13290.000,13843.000,47381.000,6411.000,67521.000,6986.000,0.000,91641.000,125242.000,525.000,26231.000,179032.000,247937.000,183.000,15.000,27889.000,23700.000
