,2013-02-02,2014-02-01,2015-01-31,2016-01-30,2017-01-28
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,124000.000,35000.000,99000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,9570000.000,3106000.000,3499000.000,3926000.000,2572000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,74000.000,42000.000,,,
AdvertisingExpense,8400000.000,9100000.000,9600000.000,19700000.000,15400000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1263500.000,1766000.000,2364000.000,1273000.000,1917000.000
AssetImpairmentCharges,,1840000.000,1007000.000,2593000.000,2352000.000
CapitalExpendituresIncurredButNotYetPaid,2875000.000,2348000.000,1513000.000,1817000.000,640000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-7777000.000,8098000.000,24377000.000,1231000.000,27974000.000
ComprehensiveIncomeNetOfTax,23910000.000,18132000.000,14084000.000,7542000.000,11454000.000
CostOfGoodsSold,317096000.000,343542000.000,362762000.000,383745000.000,400493000.000
CurrentFederalTaxExpenseBenefit,11311000.000,9591000.000,6433000.000,7614000.000,7939000.000
CurrentIncomeTaxExpenseBenefit,14107000.000,11895000.000,7950000.000,9053000.000,9541000.000
CurrentStateAndLocalTaxExpenseBenefit,2796000.000,2304000.000,1517000.000,1439000.000,1602000.000
DeferredFederalIncomeTaxExpenseBenefit,-4257000.000,-293000.000,1387000.000,1105000.000,-1121000.000
DeferredIncomeTaxExpenseBenefit,-6689000.000,304000.000,-1156000.000,1554000.000,-1203000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-2444000.000,-11000.000,-237000.000,449000.000,-82000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,,700000.000,800000.000
Depreciation,,,21200000.000,22800000.000,23300000.000
DepreciationAndAmortization,16679000.000,19367000.000,21237000.000,22808000.000,23266000.000
DepreciationDepletionAndAmortization,16700000.000,19400000.000,,,
Dividends,84287000.000,,,,
EarningsPerShareBasic,0.930,,,,
EarningsPerShareDiluted,0.920,,,,
EffectiveIncomeTaxRateContinuingOperations,0.237,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.007,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.042,,,,
EffectiveIncomeTaxRateReconciliationTaxExemptIncome,-0.067,,,,
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,,100000.000,700000.000,400000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,95000.000,157000.000,22000.000,95000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,95000.000,157000.000,22000.000,95000.000,
GainLossOnDispositionOfAssets,,-140000.000,-118000.000,-304000.000,-16000.000
GainLossOnInvestments,-28000.000,176000.000,116000.000,100000.000,
GainLossOnSaleOfPropertyPlantEquipment,-111000.000,,,,
GrossProfit,150195000.000,152295000.000,155532000.000,167246000.000,168459000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,2400000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,31299000.000,29728000.000,23175000.000,18148000.000,19748000.000
IncomeTaxCreditsAndAdjustments,,-369000.000,-15000.000,130000.000,-40000.000
IncomeTaxExpenseBenefit,7406000.000,11591000.000,9100000.000,10607000.000,8338000.000
IncomeTaxExpenseBenefitContinuingOperations,7406000.000,,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,10955000.000,10405000.000,8111000.000,6352000.000,6913000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,,,2592000.000,558000.000
IncomeTaxReconciliationOtherAdjustments,208000.000,38000.000,119000.000,435000.000,-81000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,1299000.000,1517000.000,885000.000,1098000.000,988000.000
IncomeTaxReconciliationTaxExemptIncome,2094000.000,,,,
IncomeTaxesPaid,13727000.000,14969000.000,4511000.000,7473000.000,8806000.000
IncreaseDecreaseInAccountsPayable,1431000.000,1554000.000,3720000.000,-6993000.000,1623000.000
IncreaseDecreaseInAccruedLiabilities,-1470000.000,-1796000.000,3662000.000,6179000.000,6562000.000
IncreaseDecreaseInDeferredRevenue,588000.000,761000.000,861000.000,1099000.000,1554000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,-1442000.000,-1119000.000,936000.000,-160000.000,1508000.000
IncreaseDecreaseInInventories,9927000.000,-329000.000,5241000.000,-150000.000,-3589000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,12930000.000,1861000.000,-2051000.000,293000.000,420000.000
IncreaseDecreaseInReceivables,-21000.000,2611000.000,-3863000.000,715000.000,-1395000.000
InterestExpense,91000.000,,,,
InterestPaid,299000.000,253000.000,182000.000,133000.000,82000.000
InventoryWriteDown,32200000.000,35700000.000,37000000.000,41500000.000,49200000.000
NetCashProvidedByUsedInFinancingActivities,22819000.000,1834000.000,-432000.000,2347000.000,1168000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,22819000.000,1834000.000,-432000.000,2347000.000,1168000.000
NetCashProvidedByUsedInInvestingActivities,-72326000.000,-37530000.000,-23479000.000,-37966000.000,-21658000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-72326000.000,-37530000.000,-23479000.000,-37966000.000,-21658000.000
NetCashProvidedByUsedInOperatingActivities,41730000.000,43794000.000,48288000.000,36850000.000,48464000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,41730000.000,43794000.000,48288000.000,36850000.000,48464000.000
NetIncomeLoss,23893000.000,18137000.000,14075000.000,7541000.000,11410000.000
OperatingIncomeLoss,31390000.000,29737000.000,23189000.000,18096000.000,19330000.000
OperatingLeasesRentExpenseContingentRentals,19000.000,38000.000,166000.000,403000.000,1212000.000
OperatingLeasesRentExpenseMinimumRentals,37324000.000,43353000.000,47010000.000,43176000.000,42988000.000
OperatingLeasesRentExpenseNet,37343000.000,43391000.000,47176000.000,43579000.000,44200000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,-5000.000,9000.000,1000.000,44000.000
OtherComprehensiveIncomeLossNetOfTax,17000.000,-5000.000,9000.000,1000.000,44000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,17000.000,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,12000.000,,,,
OtherNonoperatingIncomeExpense,,-9000.000,-14000.000,52000.000,418000.000
PaymentsOfDividends,84287000.000,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,636000.000,,35000.000,99000.000
PaymentsToAcquireMarketableSecurities,75377000.000,44908000.000,59884000.000,74873000.000,99675000.000
PaymentsToAcquirePropertyPlantAndEquipment,33298000.000,42701000.000,23636000.000,23100000.000,17047000.000
ProceedsFromInsuranceSettlementInvestingActivities,822000.000,,,,
ProceedsFromIssuanceInitialPublicOffering,106789000.000,,,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,35510000.000,50000000.000,60000000.000,60000000.000,95021000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,17000.000,79000.000,41000.000,7000.000,43000.000
ProceedsFromStockOptionsExercised,890000.000,3025000.000,304000.000,,
PropertyPlantAndEquipmentAdditions,34000000.000,42200000.000,22800000.000,23400000.000,17000000.000
RepaymentsOfLongTermCapitalLeaseObligations,668000.000,712000.000,758000.000,807000.000,858000.000
RevenueRecognitionGiftCardsBreakage,400000.000,600000.000,800000.000,800000.000,900000.000
Revenues,467291000.000,495837000.000,518294000.000,550991000.000,568952000.000
SalesRevenueNet,467291000.000,495837000.000,518294000.000,550991000.000,568952000.000
SellingGeneralAndAdministrativeExpense,118805000.000,122558000.000,132343000.000,149150000.000,149129000.000
ShareBasedCompensation,9570000.000,3106000.000,3499000.000,,2572000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000,0.000,0.000,0.000,0.000
