,2011-12-31,2012-03-31,2012-09-30
AdvertisingExpense,,,0.000
AmortizationOfDebtDiscountPremium,658172.000,,1534.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-28.000
CostOfRevenue,1428.000,536.000,0.000
EarningsPerShareBasicAndDiluted,-2.730,-0.440,-0.310
GeneralAndAdministrativeExpense,105677.000,102855.000,61486.000
GrossProfit,2845.000,952.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-813974.000,-140615.000,-102708.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000
IncomeTaxesPaid,,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,51146.000
IncreaseDecreaseInAccountsReceivable,,,0.000
IncreaseDecreaseInInventories,,,0.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,0.000
InterestExpense,37157.000,38067.000,41222.000
InterestPaid,,,0.000
NetCashProvidedByUsedInFinancingActivities,,,50000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,50000.000
NetCashProvidedByUsedInInvestingActivities,,,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000
NetCashProvidedByUsedInOperatingActivities,,,-50028.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-50028.000
NetIncomeLoss,-813974.000,-140615.000,-102708.000
NonoperatingIncomeExpense,-695329.000,-38067.000,-102708.000
OperatingExpenses,121490.000,103500.000,61486.000
OperatingIncomeLoss,-118645.000,-102548.000,-61486.000
OtherSignificantNoncashTransactionValueOfConsiderationReceived1,,,32235.000
PaidInKindInterest,,,0.000
ProceedsFromConvertibleDebt,,,50000.000
ProceedsFromOtherDebt,,,0.000
SalesRevenueGoodsNet,4273.000,1488.000,0.000
SellingExpense,15813.000,645.000,0.000
StockIssued1,,,0.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,150982468.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,335527.000
