,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,1000.000,1000.000,3900.000,5400.000,5112.000,12500.000,8500.000,17625.000,5125.000,5000.000,0.000,,,
AccountsPayableCurrent,31546.000,25616.000,20400.000,21644.000,15130.000,5013.000,966.000,1304.000,9965.000,4234.000,8078.000,8468.000,15441.000,20237.000,30478.000,42779.000,36026.000,32532.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,811.000,696.000,686.000,,,,
AccruedLiabilitiesCurrent,,800.000,,,,,,,,3900.000,34616.000,,,,,,,
AccruedPayrollTaxesCurrent,,,,,,,,,,,26000.000,48000.000,70000.000,94000.000,125814.000,111814.000,111814.000,111814.000
AccruedSalariesCurrent,,,,,,,,,,,26000.000,,,,,111814.000,111814.000,111814.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,473.000,,,609.000,807.000,833.000,960.000,1038.000,1116.000,0.000,,,,,,,
AdditionalPaidInCapital,22940.000,23840.000,61693.000,65870.000,66770.000,67671.000,72571.000,74471.000,76371.000,126673.000,42096.000,42096.000,42096.000,42096.000,181654.000,474332.000,474332.000,474332.000
Assets,19828.000,19373.000,31201.000,23092.000,20766.000,18195.000,17758.000,16140.000,15220.000,14893.000,254475.000,253321.000,209654.000,188186.000,6459.000,6049.000,5242.000,3851.000
AssetsCurrent,1881.000,1763.000,13920.000,6132.000,4120.000,2014.000,1914.000,632.000,44.000,44.000,4475.000,3321.000,1321.000,686.000,0.000,398.000,398.000,353.000
CapitalLeaseObligations,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
CapitalizedComputerSoftwareAccumulatedAmortization,,,,,,,,,,,,,-41667.000,-62500.000,,,,
CapitalizedComputerSoftwareGross,,,,,,,,,,,,,250000.000,250000.000,,,,
Cash,1881.000,1763.000,13920.000,2957.000,1475.000,44.000,44.000,44.000,44.000,44.000,100.000,10.000,0.000,0.000,0.000,0.000,0.000,353.000
CashAndCashEquivalentsAtCarryingValue,1881.000,1764.000,13920.000,2957.000,1474.000,44.000,44.000,,44.000,44.000,100.000,,0.000,0.000,,0.000,,353.000
CommitmentsAndContingencies,,,,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,22000000.000,22000000.000,22000000.000,2947500.000,2947500.000,2947500.000,2947500.000,2947500.000,2947500.000,2947500.000,88425000.000,88425000.000,88425000.000,88425000.000,88426.000,15088544.000,15088544.000,15088544.000
CommonStockSharesOutstanding,2000000.000,2000000.000,2947500.000,2947500.000,2947500.000,2947500.000,2947500.000,2947500.000,2947500.000,2947500.000,88425000.000,88425000.000,88425000.000,88425000.000,88426.000,15088544.000,15088544.000,15088544.000
CommonStockValue,2000.000,2000.000,2948.000,2948.000,2948.000,2948.000,2948.000,2948.000,2948.000,2948.000,88425.000,88425.000,88425.000,88425.000,88.000,15088.000,15088.000,15088.000
ConvertibleDebtCurrent,,,,,,,,,,,,,,,,0.000,0.000,0.000
ConvertibleLongTermNotesPayable,,,,,,,,,,,,,,,6403.000,12806.000,19209.000,29881.000
ConvertibleNotesPayable,,,,,,,,,,,,,,,44818.000,38415.000,32012.000,21340.000
ConvertibleNotesPayableCurrent,,,,,,,,,,,,,,,,51221.000,51221.000,51221.000
DebtInstrumentConvertibleConversionPrice1,,,,,,,,,,,,,,,,0.010,0.010,0.010
DebtInstrumentFairValue,,,,,,,,,,,18956.000,33275.000,51221.000,51220.000,14711.000,25751.000,33848.000,53372.000
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,,,-38415.000,-32012.000,-21340.000
DeferredTaxAssetsGross,,,,,29100.000,26419.000,30200.000,32140.000,39200.000,41600.000,35800.000,83400.000,83400.000,130845.000,216100.000,,,
DeferredTaxAssetsNet,,,,,,,,,39200.000,46000.000,65800.000,83400.000,111968.000,130845.000,150300.000,,,
DeferredTaxAssetsValuationAllowance,,,,,-29100.000,-26419.000,-30200.000,-32140.000,-39200.000,-46000.000,-65800.000,-83400.000,-111968.000,-130845.000,-150300.000,,,
DepositsAssetsCurrent,,,,3175.000,2645.000,1970.000,1870.000,588.000,0.000,0.000,4375.000,2500.000,625.000,0.000,0.000,398.000,398.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,39917.000,36161.000,57117.000,67370.000,83256.000,75484.000,86357.000,91830.000,112505.000,131462.000,187875.000,238253.000,319908.000,373842.000,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,1155.000,1436.000,1631.000,1983.000,2250.000,2512.000,2770.000,3024.000,3273.000,0.000,,,,83333.000,84141.000,84948.000,86294.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,,,,,,,808.000,,
FiniteLivedIntangibleAssetsGross,,,,,17991.000,17991.000,13175.000,13174.000,13174.000,13174.000,0.000,,,,,,,
FiniteLivedIntangibleAssetsNet,,,,,16008.000,15741.000,15479.000,15220.000,14967.000,14718.000,250000.000,,,,6459.000,5651.000,4844.000,3498.000
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,,,,,,,,,,,0.000,0.000,,,,
IntangibleAssetsCurrent,,,,,,,,,,,250000.000,250000.000,208333.000,187500.000,6459.000,5651.000,4844.000,3498.000
IntangibleAssetsNetExcludingGoodwill,17121.000,16836.000,,,,,,,,,,,208333.000,187500.000,,,,
InterestPayableCurrent,,,,,,,,,,,116.000,3685.000,7254.000,11050.000,14722.000,18574.000,22496.000,29595.000
InterestPayableCurrentAndNoncurrent,,,,,,,,,,,,,,,,1021.000,1537.000,2386.000
Liabilities,,,23678.000,21644.000,34303.000,23060.000,28596.000,30551.000,48006.000,16734.000,311829.000,361053.000,399041.000,431507.000,442128.000,461724.000,473393.000,507194.000
LiabilitiesAndStockholdersEquity,19828.000,19373.000,31201.000,23092.000,20766.000,18195.000,17758.000,16140.000,15220.000,14893.000,254475.000,253321.000,209654.000,188186.000,6459.000,6049.000,5242.000,3851.000
LiabilitiesCurrent,34805.000,29694.000,23678.000,,,,,,,,186829.000,236053.000,274041.000,306507.000,435725.000,448918.000,454184.000,477313.000
LoansPayableCurrent,3259.000,3278.000,3278.000,0.000,18173.000,17047.000,23730.000,23847.000,32929.000,0.000,179.000,0.000,0.000,0.000,0.000,,,
LongTermNotesPayable,,,,,,,,,,,125000.000,125000.000,125000.000,125000.000,0.000,0.000,0.000,0.000
NotesPayable,,,,,,,,,,,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000
NotesPayableCurrent,,,,,,,,,,,125000.000,125000.000,125000.000,125000.000,250000.000,250000.000,250000.000,250000.000
OperatingLossCarryforwardsValuationAllowance,,,,,83256.000,75484.000,86300.000,91830.000,112100.000,131462.000,187900.000,238253.000,238253.000,373842.000,429536.000,,,
OtherAssetsCurrent,17947.000,17610.000,17281.000,,,,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,,,,,,1970.000,1870.000,588.000,0.000,0.000,4375.000,2500.000,625.000,,,,,
PropertyPlantAndEquipmentGross,,,,,1247.000,1247.000,13175.000,1247.000,1247.000,1247.000,0.000,,,,,,,
PropertyPlantAndEquipmentNet,826.000,774.000,726.000,681.000,638.000,440.000,364.000,287.000,209.000,131.000,0.000,,,,,,,
PropertyPlantAndEquipmentOtherAccumulatedDepreciation,,,,,609.000,807.000,883.000,960.000,1038.000,1116.000,0.000,,,,,,,
RetainedEarningsAccumulatedDeficit,,,,,,,,,,,,,,,-617411.000,-945095.000,-957571.000,-992763.000
StockholdersEquity,-14977.000,-10321.000,7524.000,1448.000,-13537.000,-4865.000,-10838.000,-14412.000,-33185.000,-1841.000,-57354.000,-107732.000,-189387.000,-243321.000,-435669.000,-455675.000,-468151.000,-503343.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,7523.000,1448.000,-13537.000,-4865.000,-10838.000,-14411.000,-32786.000,-1841.000,-57354.000,-107732.000,-189387.000,-243321.000,-435669.000,-455675.000,-468151.000,-503343.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,2000000.000,,,,,,,,,,,,,,,,,
