,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,43681.000,,,,,,,,
CashPeriodIncreaseDecrease,,-155598.000,,-811837.000,,,,-43633.000,,
ComprehensiveIncomeNetOfTax,,-264464.000,-72987.000,-764021.000,-827301.000,-925321.000,-1008208.000,-260877.000,-633100.000,-126430.000
CostOfServicesMaintenanceCosts,,,,,,,,0.000,11.000,
CostsAndExpenses,201764.000,245810.000,164972.000,760130.000,754544.000,912143.000,984683.000,275925.000,427091.000,107358.000
DeferredCompensationArrangementWithIndividualFairValueOfSharesIssued,,,,0.000,0.000,,,,,
DepreciationAndAmortization,6538.000,,,6150.000,7315.000,13919.000,14792.000,6772.000,802.000,721.000
EarningsPerShareBasicAndDiluted,0.000,,,0.000,0.000,-0.020,-0.050,-0.010,-0.010,-0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,-1141.000,,-4684.000,,,,15047.000,,
ExplorationExpense,23055.000,28282.000,7772.000,309803.000,447499.000,567086.000,358379.000,0.000,0.000,
FinancialServicesCosts,,,,142425.000,22112.000,27104.000,8922.000,5814.000,74515.000,5068.000
ForeignCurrencyTransactionGainLossBeforeTax,3702.000,-1563.000,,-521.000,2823.000,3623.000,5705.000,-358.000,1311.000,-43.000
GainLossOnDispositionOfIntangibleAssets,,,,,,0.000,,,,
GainLossOnSaleOfInvestments,,,,,,0.000,,,,
GainOrLossOnSaleOfStockInSubsidiary,-245221.000,,,,,0.000,,,,
GainsLossesOnExtinguishmentOfDebt,,,94860.000,,,0.000,,,,
GeneralAndAdministrativeExpense,54095.000,88673.000,27995.000,441977.000,299982.000,332503.000,615472.000,267236.000,426973.000,106065.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,30159.000,,136578.000,,,,126505.000,,
IncreaseDecreaseInAccountsReceivableAndOtherOperatingAssets,,,,,,,,0.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,128777.000,,,,2317.000,,
InterestExpenseRelatedParty,,,,,,0.000,,,,
InterestIncomeExpenseNet,-1461.000,138.000,-584.000,-1679.000,-2572.000,-2259.000,-1743.000,-1559.000,-627.000,-529.000
InvestmentIncomeInterest,,,,793.000,1347.000,2011.000,1860.000,0.000,0.000,
LaborAndRelatedExpense,95098.000,119259.000,80947.000,,,,,,,
ManagementFeeAmountPaid,,,,9000.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,,17513.000,,,,,,100640.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,17513.000,,,,,,100640.000,,
NetCashProvidedByUsedInInvestingActivities,,,,-61768.000,,,,-14355.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,-61768.000,,,,-14355.000,,
NetCashProvidedByUsedInOperatingActivities,,-171970.000,,-745385.000,,,,-144965.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-171970.000,,-745385.000,,,,-144965.000,,
NetIncomeLoss,-446985.000,-245810.000,-70112.000,-759337.000,-753197.000,-910133.000,-982822.000,-275925.000,-644980.000,-107358.000
NoninterestExpenseDirectorsFees,,,,,9000.000,9000.000,,7500.000,7500.000,7500.000
NonoperatingIncomeExpense,-245221.000,,94860.000,793.000,1347.000,2011.000,1860.000,0.000,217889.000,
OperatingExpenses,178709.000,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,-18654.000,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,-2875.000,-4684.000,-74104.000,-15188.000,-25386.000,15048.000,11880.000,-19072.000
OtherComprehensiveIncomeLossBeforeTax,,,,,,,,,0.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-4684.000,,,,15048.000,11880.000,
OtherCostAndExpenseOperating,,,,,,0.000,,,,
OtherGeneralAndAdministrativeExpense,,,,9642.000,27861.000,25844.000,24975.000,-1635.000,18150.000,5697.000
OtherNonoperatingExpense,,,,,,0.000,,,,
PaymentsToAcquireMachineryAndEquipment,,,,61768.000,,,,14355.000,,
ProceedsFromIssuanceOfCommonStock,,17513.000,,,,,,100640.000,,
ProductionRelatedImpairmentsOrCharges,,,,,,0.000,,,217889.000,
ProfessionalFees,25219.000,8171.000,47674.000,100543.000,98550.000,111089.000,308112.000,161557.000,234648.000,11800.000
SalariesAndWages,,,,94123.000,119000.000,113215.000,229679.000,94000.000,91229.000,76000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,1000000.000,,,0.000,,0.000,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,0.000,,0.000,0.000,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,0.260,,,0.000,,0.000,0.000,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,0.000,,0.000,0.000,
StockIssuedDuringPeriodValueIssuedForCash,,,,,,,,100640.000,72000.000,
