,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayable,206895.000,206674.000,209656.000,214223.000,218584.000,222673.000,32238.000,11044.000,,,,,,,,,,,,,,,,
AccountsPayableCurrentAndNoncurrent,,,,,,,,,14636.000,17202.000,14283.000,31954.000,47898.000,43633.000,34202.000,42924.000,35103.000,36764.000,8266.000,17905.000,18341.000,17865.000,13081.000,14571.000
AccountsPayableInterestBearingInterestRate,,,,,,,,0.100,0.100,0.100,,0.100,0.100,0.100,,0.100,0.100,0.100,,0.100,0.100,0.100,,0.100
AccountsPayableRelatedParties,,451487.000,484058.000,513000.000,542487.000,575487.000,605487.000,630000.000,,,,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,423728.000,,,,,,,,,,,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,660000.000,693228.000,720000.000,750000.000,783243.000,810000.000,843228.000,876778.000,903237.000,936474.000,963237.000,993698.000,1026944.000,1060190.000,1083246.000,1113246.000
AdditionalPaidInCapital,125456.000,125456.000,125456.000,125456.000,125456.000,125456.000,125456.000,125456.000,125456.000,125456.000,125456.000,125456.000,125456.000,125456.000,125456.000,125456.000,125456.000,125456.000,125456.000,125456.000,125456.000,125456.000,125456.000,125456.000
Assets,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AssetsCurrent,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Cash,,,,,,,,,,,,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CashAndCashEquivalentsAtCarryingValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommitmentsAndContingencies,,,,,,,,,,,,,,,,,,,,,,,,0.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,,,,,,,,,,,,,2458590.000,2458590.000,2458590.000,2458590.000,,2458590.000,2458590.000,2458590.000,2458590.000,2458590.000,2458590.000,2458590.000
CommonStockSharesOutstanding,2458590.000,2458590.000,2458590.000,2458590.000,2458590.000,2458590.000,2458590.000,,2458590.000,2458590.000,2458590.000,2458590.000,2458590.000,2458590.000,,2458590.000,,2458590.000,2458590.000,2458590.000,2458590.000,2458590.000,2458590.000,2458590.000
CommonStockValue,246.000,246.000,246.000,246.000,246.000,246.000,246.000,246.000,246.000,246.000,246.000,246.000,246.000,246.000,246.000,246.000,246.000,246.000,246.000,246.000,246.000,246.000,246.000,246.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,100000.000,,,,123000.000,,,,145000.000,,,,155510.000,,,,165600.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,247000.000,,,,306000.000,,,,367500.000,,,,432700.000,,,,501200.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,-512500.000,,,,-587800.000,,,,-666800.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-415344.000,-376705.000,-338696.000,-294532.000,-253950.000,-213940.000,-246106.000,-178459.000,-123299.000,-79112.000,-35438.000,29878.000,,,,,,,,,,,,
InterestPayable,14432.000,16735.000,19191.000,21798.000,24638.000,27559.000,30828.000,37783.000,,,,,,,,,,,,,,,,
InterestPayableCurrentAndNoncurrent,,,,,,,,,45631.000,54024.000,62894.000,71879.000,80908.000,90804.000,101212.000,111769.000,122970.000,134728.000,148364.000,161597.000,175328.000,189750.000,205026.000,220612.000
Liabilities,715654.000,754293.000,792302.000,836466.000,877048.000,917058.000,884892.000,952539.000,1007699.000,1051886.000,1100560.000,1160876.000,1219092.000,1264708.000,1310318.000,1363247.000,1409949.000,1456605.000,1503704.000,1565873.000,1617532.000,1672983.000,1733323.000,1793478.000
LiabilitiesAndStockholdersEquity,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LiabilitiesCurrent,715654.000,754293.000,792302.000,836466.000,877048.000,917058.000,884892.000,952539.000,1007699.000,1051886.000,1100560.000,1160876.000,1219092.000,1264708.000,1310318.000,1363247.000,1409949.000,1456605.000,1503704.000,1565873.000,1617532.000,1672983.000,1733323.000,1793478.000
NotesPayableRelatedPartiesCurrent,70599.000,79397.000,79397.000,87445.000,91339.000,91339.000,216339.000,273712.000,,,,,,,,,,,,,,,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,287432.000,287432.000,303383.000,307043.000,307043.000,320271.000,331676.000,331776.000,348639.000,348639.000,383837.000,392673.000,396919.000,405178.000,431970.000,445049.000
OperatingLossCarryforwards,,,,,,,256514.000,,,,315115.000,,,,371556.000,,,,397790.000,,,,425000.000,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,,,,,,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,,,,,,,,,,,5000.000,,,,0.000,,,,,,,,,
PrepaidExpenseCurrentAndNoncurrent,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-1256700.000,-1256700.000,-1256700.000,-1256700.000,-1256700.000,-1256700.000,-1256700.000,-1256700.000,-1256700.000,-1256700.000,-1256700.000,-1256700.000,-1344794.000,-1390410.000,-1436020.000,-1488949.000,-1535651.000,-1582307.000,-1629406.000,-1691575.000,-1743234.000,-1798685.000,-1859025.000,-1919180.000
StockholdersEquity,-715654.000,-754293.000,-792302.000,-836466.000,-877048.000,-917058.000,-884892.000,-952539.000,-1007699.000,-1051886.000,-1095560.000,-1160876.000,-1219092.000,-1264708.000,-1310318.000,-1363247.000,-1409949.000,-1456605.000,-1503704.000,-1565873.000,-1617532.000,-1672983.000,-1733323.000,-1793478.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-715654.000,-754293.000,-792302.000,-836466.000,-877048.000,-917058.000,-884892.000,-952539.000,-1007699.000,-1051886.000,-1095560.000,-1160876.000,-1219092.000,-1264708.000,-1310318.000,-1363247.000,-1409949.000,-1456605.000,-1503704.000,-1565873.000,-1617532.000,-1672983.000,-1733323.000,-1793478.000
ValuationAllowanceAmount,,,,,,,-347000.000,,,,-429000.000,,,,,,,,,,,,,
