,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AmortizationOfIntangibleAssets,,,,,,2542.000,2542.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,1241.000,,,,124641.000,
CostOfGoodsSold,5158.000,3228.000,,,,,
CostOfServices,,,,,,30000.000,41728.000
CostsAndExpenses,,,,,,18532.000,38000.000
Depreciation,,143.000,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,-41832.000,,-139711.000,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,4000.000,,,
EarningsPerShareBasicAndDiluted,0.000,-0.000,0.000,,,-0.000,0.000
GeneralAndAdministrativeExpense,35698.000,23654.000,20954.000,,,,
GrossProfit,5695.000,673.000,,,,20029.000,13525.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,-120989.000
IncreaseDecreaseInAccountsAndOtherReceivables,,,,,,-30465.000,
IncreaseDecreaseInAccountsPayable,,,,,,4047.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,594.000,,,,,
IncreaseDecreaseInAccountsPayableRelatedParties,,12000.000,,,,30000.000,
IncreaseDecreaseInInventoriesAndOtherOperatingAssets,,,,,,-81119.000,
InterestExpense,518.000,715.000,723.000,,,,
LegalFees,,,,4589.000,,10443.000,3240.000
LitigationSettlementAmount,,,,,,50000.000,
MarketingAndAdvertisingExpense,,,,,,29362.000,6352.000
MarketingExpense,,,,,,36924.000,8166.000
NetCashProvidedByUsedInFinancingActivities,,12200.000,,,,409560.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,12200.000,,,,409560.000,
NetCashProvidedByUsedInOperatingActivities,,-10959.000,,,,-284919.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-10959.000,,,,-284919.000,
NetIncomeLossAvailableToCommonStockholdersBasic,-30521.000,,,,,,
OperatingExpenses,35698.000,23654.000,20954.000,41832.000,53284.000,179953.000,134514.000
OperatingIncomeLoss,-30003.000,-22981.000,-20954.000,,,,-120989.000
OtherExpenses,,,,,,-50000.000,
ProceedsFromContributedCapital,,12200.000,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,,470250.000,
ProceedsFromRelatedPartyDebt,,,,,,3810.000,
ProfessionalFees,,,,20171.000,,25831.000,23292.000
ProfitLoss,,-23696.000,-21677.000,-45832.000,-77556.000,-209924.000,-120989.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,12000.000,,,,,
RepaymentsOfRelatedPartyDebt,,,,,,64500.000,
SalesRevenueGoodsGross,,,,,,38561.000,51525.000
SalesRevenueGoodsNet,10853.000,3901.000,,,,,
StockIssuedDuringPeriodSharesStockSplits,,145500000.000,,,,,
TravelAndEntertainmentExpense,,,,7155.000,,9790.000,6518.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,72750000.000,145500000.000,145500000.000,128821000.000,-290246000.000,99106000.000,99866250.000
