,2016-04-29,2016-07-29,2016-10-28,2017-05-05
AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,59000000.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,14000000.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,201000000.000
AllocatedShareBasedCompensationExpense,,,150000000.000,
AllocatedShareBasedCompensationExpenseNetOfTax,,,103000000.000,
AmortizationOfFinancingCosts,,,,46000000.000
AmortizationOfIntangibleAssets,527000000.000,491000000.000,1164000000.000,1776000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,54000000.000,53000000.000,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,56000000.000
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,27000000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,-931000000.000,
BusinessAcquisitionsProFormaRevenue,,,17826000000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-437000000.000,,,80000000.000
ComprehensiveIncomeNetOfTax,23000000.000,621000000.000,-2260000000.000,-1292000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,620000000.000,-2271000000.000,-1338000000.000
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangeDueToNetIncomeAttributableToParentAndEffectsOfChangesNet,,,,-1422000000.000
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesIssuanceOfEquityBySubsidiaryToNoncontrollingInterests,,,,160000000.000
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesNet,,,,-88000000.000
CostOfGoodsSold,8887000000.000,9495000000.000,10562000000.000,11459000000.000
CostOfRevenue,10116000000.000,10721000000.000,12348000000.000,13514000000.000
CostOfServices,1229000000.000,1226000000.000,1786000000.000,2055000000.000
DeferredIncomeTaxesAndTaxCredits,-586000000.000,,,-839000000.000
DepreciationDepletionAndAmortization,692000000.000,,,2212000000.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,33000000.000
EarningsPerShareBasic,0.140,1.410,,
EarningsPerShareDiluted,0.140,1.410,,
EffectOfExchangeRateOnCashAndCashEquivalents,73000000.000,,,-6000000.000
EffectiveIncomeTaxRateContinuingOperations,-0.164,0.077,0.290,0.333
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,,,0.350
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,47000000.000,
FinancingReceivableSignificantSales,80000000.000,,,55000000.000
ForeignCurrencyTransactionGainLossBeforeTax,-27000000.000,,,
ForeignCurrencyTransactionGainLossRealized,,,,-27000000.000
GoodwillAcquiredDuringPeriod,0.000,,,9000000.000
GoodwillForeignCurrencyTranslationGainLoss,,,,24000000.000
GoodwillImpairmentLoss,0.000,,,0.000
GoodwillOtherIncreaseDecrease,0.000,,,
GoodwillTransfers,,,,0.000
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,,13000000.000
GrossProfit,2418000000.000,2329000000.000,3899000000.000,4302000000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,0.000,,,0.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,0.000
IncomeLossFromContinuingOperations,-426000000.000,-263000000.000,-1626000000.000,-1334000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-366000000.000,-286000000.000,-2306000000.000,-2073000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,-264000000.000,-1637000000.000,-1383000000.000
IncomeLossFromContinuingOperationsPerBasicShare,-1.050,-0.650,,
IncomeLossFromContinuingOperationsPerDilutedShare,-1.050,-0.650,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,481000000.000,836000000.000,-438000000.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,1.190,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,1.190,2.060,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,1.190,2.060,,
IncomeTaxExpenseBenefit,60000000.000,-22000000.000,-669000000.000,-690000000.000
IncomeTaxReconciliationRepatriationOfForeignEarnings,135000000.000,66000000.000,,
IncreaseDecreaseInAccountsPayable,-440000000.000,,,665000000.000
IncreaseDecreaseInAccountsReceivable,-108000000.000,,,-561000000.000
IncreaseDecreaseInAccruedLiabilities,,,,-707000000.000
IncreaseDecreaseInDeferredRevenue,163000000.000,,,-1000000.000
IncreaseDecreaseInFinanceReceivables,-73000000.000,,,136000000.000
IncreaseDecreaseInInventories,20000000.000,,,-15000000.000
IncreaseDecreaseInOtherOperatingAssets,-126000000.000,,,529000000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,0.000,0.000,,
LeaseAndRentalExpense,,,110000000.000,
MinorityInterestDecreaseFromRedemptions,,,,122000000.000
NetCashProvidedByUsedInFinancingActivities,-387000000.000,,,-205000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-387000000.000,,,-205000000.000
NetCashProvidedByUsedInInvestingActivities,-60000000.000,,,51000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-60000000.000,,,51000000.000
NetCashProvidedByUsedInOperatingActivities,-63000000.000,,,240000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-63000000.000,,,240000000.000
NetIncomeLoss,55000000.000,573000000.000,-2064000000.000,-1334000000.000
NetIncomeLossAttributableToNoncontrollingInterest,,-1000000.000,-11000000.000,-49000000.000
NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,55000000.000,,,
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,125000000.000,,,
NonoperatingIncomeExpense,-205000000.000,-349000000.000,-794000000.000,-573000000.000
OperatingExpenses,2579000000.000,2266000000.000,5411000000.000,5802000000.000
OperatingIncomeLoss,-161000000.000,63000000.000,-1512000000.000,-1500000000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,-111000000.000,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,79000000.000,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsNetOfTax,,,-5000000.000,28000000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,-5000000.000,29000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,-111000000.000,85000000.000,65000000.000,-37000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,79000000.000,-37000000.000,-256000000.000,53000000.000
OtherComprehensiveIncomeLossNetOfTax,,48000000.000,-196000000.000,45000000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,,0.000,0.000,3000000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-32000000.000,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,0.000,-1000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,-54000000.000,-27000000.000,17000000.000,21000000.000
OtherComprehensiveIncomeLossTax,,6000000.000,3000000.000,15000000.000
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,-11000000.000,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,-165000000.000,58000000.000,82000000.000,-16000000.000
OtherNoncashIncomeExpense,-46000000.000,,,-107000000.000
PaymentsForRestructuring,,,,189000000.000
PaymentsOfDebtIssuanceCosts,2000000.000,,,5000000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,126000000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,12000000.000
PaymentsToAcquireInvestments,0.000,,,559000000.000
PaymentsToAcquireLoansAndLeasesHeldForInvestment,800000000.000,1000000000.000,1100000000.000,1100000000.000
PaymentsToAcquirePropertyPlantAndEquipment,92000000.000,,,245000000.000
ProceedsFromCollectionOfFinanceReceivables,16000000.000,,,3000000.000
ProceedsFromDivestitureOfBusinessesNetOfCashDivested,0.000,,,-20000000.000
ProceedsFromIssuanceOfLongTermDebt,552000000.000,,,3441000000.000
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,0.000,,,1000000.000
ProceedsFromMinorityShareholders,102000000.000,,,
ProceedsFromPaymentsForOtherFinancingActivities,2000000.000,,,0.000
ProceedsFromSaleMaturityAndCollectionsOfInvestments,12000000.000,,,973000000.000
ProceedsFromSaleOfProductiveAssets,4000000.000,,,0.000
ProfitLoss,,572000000.000,-2075000000.000,-1383000000.000
ProvisionForDoubtfulAccounts,26000000.000,,,34000000.000
RepaymentsOfLongTermDebt,1041000000.000,,,3154000000.000
ResearchAndDevelopmentExpense,333000000.000,246000000.000,855000000.000,1133000000.000
RestructuringCosts,,,,30000000.000
Revenues,12534000000.000,13050000000.000,16247000000.000,17816000000.000
SalesRevenueGoodsNet,10322000000.000,10961000000.000,12366000000.000,12968000000.000
SalesRevenueNet,12534000000.000,13050000000.000,16247000000.000,17816000000.000
SalesRevenueServicesNet,2212000000.000,2089000000.000,3881000000.000,4848000000.000
SellingGeneralAndAdministrativeExpense,2246000000.000,2020000000.000,4556000000.000,4669000000.000
ShareBasedCompensation,14000000.000,,,201000000.000
StandardProductWarrantyAccrualAdditionsFromBusinessAcquisition,,,125000000.000,
StandardProductWarrantyAccrualPayments,213000000.000,178000000.000,248000000.000,237000000.000
StockIssuedDuringPeriodValueNewIssues,,,,-4000000.000
StockholdersEquityOther,,,,9000000.000
TreasuryStockValueAcquiredCostMethod,2000000.000,,,361000000.000
WeightedAverageNumberOfDilutedSharesOutstanding,405000000.000,405000000.000,,
WeightedAverageNumberOfSharesOutstandingBasic,405000000.000,405000000.000,,
