,2011-06-30,2011-09-30,2012-03-31,2012-06-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,,212000.000,
CostOfGoodsSoldSubscription,719000.000,696000.000,702000.000,750000.000
CostOfRevenue,1521000.000,1193000.000,1165000.000,1351000.000
DeferredCompensationArrangementWithIndividualExercisePrice,,,,0.200
DepreciationDepletionAndAmortization,,,114000.000,
EarningsPerShareBasic,-0.080,,,
EarningsPerShareBasicAndDiluted,,-0.040,-0.080,-0.070
FairValueAssumptionsExpectedDividendRate,,,,0.000
FairValueAssumptionsRiskFreeInterestRate,,,,0.004
FairValueAssumptionsWeightedAverageVolatilityRate,,,,0.700
GeneralAndAdministrativeExpense,1029000.000,792000.000,1014000.000,831000.000
GrossProfit,3284000.000,3206000.000,3131000.000,2952000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1284000.000,-691000.000,-1390000.000,-1161000.000
IncomeTaxExpenseBenefit,0.000,6000.000,9000.000,2000.000
IncomeTaxesPaid,,,9000.000,
IncreaseDecreaseInAccountsPayable,,,-355000.000,
IncreaseDecreaseInAccountsReceivable,,,-53000.000,
IncreaseDecreaseInAccruedLiabilities,,,110000.000,
IncreaseDecreaseInAccruedSalaries,,,67000.000,
IncreaseDecreaseInDeferredRevenue,,,419000.000,
IncreaseDecreaseInInventories,,,65000.000,
IncreaseDecreaseInOtherAccruedLiabilities,,,48000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-305000.000,
InterestExpense,61000.000,66000.000,123000.000,156000.000
InterestPaidNet,,,15000.000,
LicenseCosts,,,,0.000
LicensesRevenue,2000.000,,,0.000
LineOfCreditFacilityIncreaseDecreaseForPeriodNet,,,200000.000,
NetCashProvidedByUsedInFinancingActivities,,,1503000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,1503000.000,
NetCashProvidedByUsedInInvestingActivities,,,-99000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-99000.000,
NetCashProvidedByUsedInOperatingActivities,,,-1192000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-1192000.000,
NetIncomeLoss,-1284000.000,-697000.000,-1399000.000,-1163000.000
OperatingExpenses,4573000.000,3790000.000,4413000.000,3968000.000
OperatingIncomeLoss,-1289000.000,-584000.000,-1282000.000,-1016000.000
OtherNoncashExpense,,,85000.000,
OtherNonoperatingExpense,-5000.000,107000.000,108000.000,145000.000
OtherNonoperatingIncomeExpense,66000.000,-41000.000,15000.000,11000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,99000.000,
ProceedsFromConvertibleDebt,,,300000.000,
ProceedsFromLoans,,,1500000.000,
ProceedsFromStockOptionsExercised,,,1000.000,
ProductWarrantyAccrualPeriodIncreaseDecrease,,,-7000.000,
ProvisionForDoubtfulAccounts,,,-9000.000,
RepaymentsOfLongTermCapitalLeaseObligations,,,9000.000,
RepaymentsOfLongTermDebt,,,91000.000,
ResearchAndDevelopmentExpense,1267000.000,1143000.000,1190000.000,1167000.000
Revenues,4805000.000,4399000.000,4296000.000,4303000.000
SalesRevenueNet,4805000.000,4399000.000,4296000.000,4303000.000
SellingAndMarketingExpense,2277000.000,1855000.000,2209000.000,1970000.000
ShareBasedCompensation,,,43000.000,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,2000.000,
StockIssuedDuringPeriodValueEmployeeStockOwnershipPlan,,,1000.000,
StockIssuedDuringPeriodValueShareBasedCompensation,,,43000.000,
SubscriptionRevenue,3644000.000,3589000.000,3501000.000,3516000.000
UnrealizedGainLossOnDerivatives,,,-15000.000,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,16390811.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,17022721.000,17212025.000
WeightedAverageNumberOfSharesOutstandingBasic,,16528419.000,,
