,2013-06-30,2013-12-31,2014-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,4475.000,15000.000,15000.000
AdditionalPaidInCapital,46892.000,80689.000,107369.000
Assets,26.000,40.000,20691.000
CashAndCashEquivalentsAtCarryingValue,26.000,40.000,20691.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,250000000.000,250000000.000
CommonStockSharesIssued,59538395.000,62128395.000,63448395.000
CommonStockSharesOutstanding,59538395.000,62128395.000,63448395.000
CommonStockValue,59538.000,62128.000,63448.000
DeferredTaxAssetsOperatingLossCarryforwards,,60530.000,
DeferredTaxAssetsValuationAllowance,,60530.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,115371.000,172944.000,203293.000
DueToRelatedPartiesCurrent,4492.000,11417.000,16417.000
Liabilities,8967.000,30167.000,53167.000
LiabilitiesAndStockholdersEquity,26.000,40.000,20691.000
LiabilitiesCurrent,8967.000,30167.000,53167.000
LoansPayableCurrent,,3750.000,21750.000
OperatingLossCarryforwards,,172944.000,
StockholdersEquity,-8941.000,-30127.000,-32476.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-8941.000,-30127.000,-32476.000
