,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayable,11306.000,2000.000,1215.000,6443.000,,319.000,,,,,,
AccountsPayableCurrent,,,,,,,750.000,12179.000,17137.000,,,
AccountsPayableCurrentAndNoncurrent,,,,,,,,,,,24.000,24.000
AdditionalPaidInCapital,-25000.000,-25000.000,9675.000,,43400.000,43400.000,43400.000,43400.000,43400.000,-50710.000,-52710.000,-52985.000
Assets,407.000,12291.000,6190.000,66.000,6741.000,1761.000,1653.000,1601.000,3246.000,552.000,,
AssetsCurrent,407.000,12291.000,6190.000,66.000,6741.000,1761.000,1653.000,1601.000,3246.000,552.000,,
Cash,,,,,,,,,,552.000,,
CashAndCashEquivalentsAtCarryingValue,57.000,11709.000,3698.000,66.000,5755.000,1761.000,1299.000,1310.000,1155.000,552.000,,
CommonStockParOrStatedValuePerShare,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001
CommonStockSharesAuthorized,,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,,250000000.000,250000000.000
CommonStockSharesIssued,,50000000.000,51825000.000,,53600000.000,53600000.000,53600000.000,53600000.000,53600000.000,,55810000.000,56085000.000
CommonStockSharesOutstanding,,50000000.000,51825000.000,51875000.000,53600000.000,53600000.000,53600000.000,53600000.000,53600000.000,,55810000.000,56085000.000
CommonStockSharesSubscribedButUnissuedValue,,36500.000,,,,,,,,,,
CommonStockValue,50000.000,50000.000,51825.000,,53600.000,53600.000,53600.000,53600.000,53600.000,53810.000,55810.000,56085.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,,,,,,,-2548.000,-3124.000,-3124.000
Liabilities,17031.000,9705.000,8920.000,14148.000,,319.000,5750.000,23179.000,38637.000,,24.000,24.000
LiabilitiesAndStockholdersEquity,407.000,12291.000,6190.000,66.000,6741.000,1761.000,1653.000,1601.000,3246.000,552.000,,
LiabilitiesCurrent,17031.000,9705.000,8920.000,14148.000,,319.000,5750.000,23179.000,38637.000,,24.000,24.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,11000.000,21500.000,,,
NotesPayableRelatedPartiesCurrent,5725.000,7705.000,7705.000,7705.000,,,,,,,,
NotesPayableRelatedPartiesNoncurrent,,,,,,,5000.000,,,,,
PrepaidExpense,350.000,582.000,2492.000,,986.000,,,,,,,
PrepaidExpenseCurrent,,,,,,,354.000,291.000,2091.000,,,
RetainedEarningsAccumulatedDeficit,-41624.000,-58914.000,-64230.000,-76582.000,-90259.000,-95558.000,-101097.000,-118578.000,-132391.000,,,
SaleOfStockPricePerShare,,,,0.020,,,,,,,,
StockholdersEquity,-16624.000,2586.000,-2730.000,,6741.000,1442.000,-4097.000,-21578.000,-35391.000,552.000,24.000,-24.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-16624.000,2586.000,-2730.000,-14082.000,,1442.000,-4097.000,-21578.000,-35391.000,,,
ValuationAllowanceAmount,,,,,,,,41503.000,,,,
