,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2017-03-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,,-8000.000,,,,,,
AllocatedShareBasedCompensationExpense,,,,454000.000,455000.000,,365000.000,302000.000,348000.000,,289000.000,207000.000,147000.000,,,,,,,,205000.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,,,,,,,130000.000,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,331466.000,,,,533343.000,,,,60171.000,,,,,,
AssetImpairmentCharges,,,,,,,,,,,,,,,0.000,,,,,265000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,10281000.000,,,,1933000.000,,,,6610000.000,,,,774000.000,,,,74000.000,,695000.000
ComprehensiveIncomeNetOfTax,,,-3406000.000,-1313000.000,909000.000,-1231000.000,-3980000.000,-5775000.000,-6048000.000,-15413000.000,-11049000.000,-9891000.000,-13113000.000,-9565000.000,-8342000.000,-8576000.000,-48189000.000,-12713000.000,-7330000.000,-8203000.000,-5052000.000
ContractsRevenue,,,,,,,98000.000,110000.000,882000.000,1610000.000,125000.000,272000.000,156000.000,136000.000,141000.000,144000.000,270000.000,106000.000,97000.000,112000.000,26000.000
CostOfGoodsSold,15828000.000,17516000.000,13615000.000,16992000.000,17497000.000,19179000.000,11682000.000,16972000.000,17433000.000,17347000.000,21762000.000,21743000.000,17496000.000,14371000.000,14019000.000,12261000.000,9237000.000,11444000.000,9706000.000,7586000.000,2850000.000
DeferredIncomeTaxExpenseBenefit,,,-2794000.000,,,,-3048000.000,,,,,,,,29000.000,,,,-159000.000,,
DepreciationAndAmortization,,,2941000.000,,,,3110000.000,,,,3507000.000,,,,3317000.000,,,,1642000.000,,570000.000
EarningsPerShareBasic,0.430,0.360,-0.150,-0.060,0.010,-0.050,-0.150,-0.260,-0.260,-0.680,-0.430,-0.390,-0.530,-0.350,-0.320,-0.330,-1.840,-0.490,-0.280,-0.310,-1.900
EarningsPerShareDiluted,0.410,0.350,-0.150,-0.060,0.010,-0.050,-0.150,-0.260,-0.260,-0.680,-0.430,-0.390,-0.530,-0.350,-0.320,-0.330,-1.840,-0.490,-0.280,-0.310,-1.900
EffectOfExchangeRateOnCashAndCashEquivalents,,,-262000.000,,,,75000.000,,,,-39000.000,,,,326000.000,,,,-758000.000,,-25000.000
EffectiveIncomeTaxRateContinuingOperations,,,,0.613,,,0.474,0.421,0.401,-1.441,,,,,0.004,0.006,0.014,,0.020,0.021,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,0.350,0.350,0.350,-1.390,,,,,0.350,0.350,0.350,-0.710,0.350,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,,,0.062,,,,,,,,0.062,0.062,0.062,-0.142,0.062,,
