,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,1295000.000,,,,1370000.000,1433000.000,1474000.000,1036000.000,1244000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1756520.000,1820661.000,1629873.000,-2955330.000,2844650.000,2968020.000,2875233.000,-5788852.000,3491030.000
AssetRetirementObligationLiabilitiesSettled,,,,,156000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-16709000.000,,,,-3447000.000,,,,-6858000.000
CostOfGoodsSold,18845000.000,24814000.000,26017000.000,27189000.000,25992000.000,20723000.000,22790000.000,23618000.000,20470000.000
CostOfServices,141000.000,173000.000,350000.000,341000.000,302000.000,342000.000,368000.000,292000.000,311000.000
Depreciation,2200000.000,,,,2400000.000,,,,2700000.000
DepreciationDepletionAndAmortization,2184000.000,,,,2410000.000,,,,2676000.000
EarningsPerShareBasic,-0.120,-0.120,-0.110,0.070,-0.080,-0.060,-0.130,,
EarningsPerShareBasicAndDiluted,-0.120,-0.120,-0.110,,-0.080,-0.060,-0.130,-0.250,-0.390
EarningsPerShareDiluted,-0.120,-0.120,-0.110,0.070,-0.080,-0.060,-0.130,,
GeneralAndAdministrativeExpense,3623000.000,3534000.000,3709000.000,4202000.000,3913000.000,3894000.000,4422000.000,5186000.000,6587000.000
GrossProfit,4514000.000,5109000.000,5172000.000,9853000.000,6527000.000,6653000.000,6402000.000,3729000.000,2221000.000
IncomeTaxesPaid,0.000,,,,0.000,,,,
IncreaseDecreaseInAccountsPayable,-471000.000,,,,1508000.000,,,,2238000.000
IncreaseDecreaseInAccountsReceivable,1336000.000,,,,2291000.000,,,,-442000.000
IncreaseDecreaseInAccruedLiabilities,-2263000.000,,,,-2203000.000,,,,125000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,-341000.000,,,,484000.000,,,,-1134000.000
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,,,,,292000.000,,,,
IncreaseDecreaseInDeferredRevenue,1070000.000,,,,-542000.000,,,,-254000.000
IncreaseDecreaseInInventories,1008000.000,,,,-393000.000,,,,2264000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,,,-15000.000,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,339000.000,,,,-966000.000,,,,-497000.000
InterestExpense,45000.000,45000.000,,,,,,,
InterestIncomeExpenseNonoperatingNet,-45000.000,-45000.000,-46000.000,-46000.000,-39000.000,-39000.000,-37000.000,-32000.000,-26000.000
InterestPaid,45000.000,,,,52000.000,,,,40000.000
NetCashProvidedByUsedInFinancingActivities,-19000.000,,,,-105000.000,,,,-293000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-19000.000,,,,-105000.000,,,,-293000.000
NetCashProvidedByUsedInInvestingActivities,-13032000.000,,,,-3128000.000,,,,-2146000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-13032000.000,,,,-3128000.000,,,,-2146000.000
NetCashProvidedByUsedInOperatingActivities,-3658000.000,,,,-214000.000,,,,-4419000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3658000.000,,,,-214000.000,,,,-4419000.000
NetIncomeLoss,-2790000.000,-2743000.000,-2522000.000,1638000.000,-1797000.000,-1387000.000,-3097000.000,-5742000.000,-9078000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-2790000.000,-2743000.000,-2522000.000,1638000.000,-1797000.000,-1387000.000,-3097000.000,,
NonoperatingIncomeExpense,-45000.000,-45000.000,-46000.000,-46000.000,-39000.000,-39000.000,-693000.000,-32000.000,-26000.000
OperatingExpenses,7259000.000,7807000.000,7648000.000,8169000.000,8285000.000,8001000.000,8806000.000,9439000.000,11273000.000
OperatingIncomeLoss,-2745000.000,-2698000.000,-2476000.000,1684000.000,-1758000.000,-1348000.000,-2404000.000,-5710000.000,-9052000.000
OtherNoncashIncomeExpense,,,,,13000.000,,,,1000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,82000.000,,,,286000.000
PaymentsToAcquireMarketableSecurities,2501000.000,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,10531000.000,,,,3128000.000,,,,2146000.000
RepaymentsOfLongTermCapitalLeaseObligations,19000.000,,,,23000.000,,,,7000.000
ResearchAndDevelopmentExpense,1304000.000,1551000.000,1146000.000,1252000.000,1310000.000,1286000.000,1328000.000,1382000.000,1576000.000
Revenues,23500000.000,30096000.000,31539000.000,37383000.000,32821000.000,27718000.000,29560000.000,27639000.000,23002000.000
SalesRevenueGoodsNet,23211000.000,29755000.000,30926000.000,36640000.000,32286000.000,27123000.000,28877000.000,27204000.000,22326000.000
SalesRevenueNet,23500000.000,30096000.000,31539000.000,37383000.000,32821000.000,27718000.000,29560000.000,27639000.000,23002000.000
SalesRevenueServicesNet,289000.000,341000.000,613000.000,743000.000,535000.000,595000.000,683000.000,435000.000,676000.000
SellingAndMarketingExpense,2332000.000,2722000.000,2793000.000,2715000.000,3062000.000,2821000.000,3056000.000,2871000.000,3110000.000
StandardProductWarrantyAccrualPeriodIncreaseDecrease,,,,,,,,,900000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,22992273.000,22999988.000,23060456.000,,23063471.000,23111127.000,23168251.000,-46203042.000,23257541.000
