,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,1454.000,200.000,6959.000,9163.000,18682.000,19622.000,18540.000,488676.000,578167.000
AccountsPayableCurrent,,,,,,,,,25000.000
AccountsReceivableNetCurrent,,,,,,,,125972.000,163151.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,211438.000,241364.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,-59404.000,20646.000
AdditionalPaidInCapitalCommonStock,54060.000,54060.000,54060.000,20250.000,20250.000,20250.000,20250.000,635303.000,4008027.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,106707.000,77115.000
Assets,27856.000,21142.000,55.000,,0.000,0.000,0.000,2605604.000,3521971.000
AssetsCurrent,27856.000,21142.000,55.000,,0.000,0.000,0.000,1177818.000,1809325.000
AssetsNoncurrent,,,,,,,,1427786.000,1712646.000
CashAndCashEquivalentsAtCarryingValue,25606.000,19642.000,55.000,,0.000,0.000,0.000,71225.000,286156.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,2940000.000,2940000.000,2940000.000,36750000.000,36750000.000,36750000.000,36750000.000,23450000.000,25225600.000
CommonStockSharesOutstanding,2940000.000,2940000.000,2940000.000,36750000.000,36750000.000,36750000.000,36750000.000,23450000.000,25225600.000
CommonStockValue,2940.000,2940.000,2940.000,,,,,23450.000,25226.000
CommonStockValueOutstanding,,,,36750.000,36750.000,36750.000,36750.000,,
DeferredCompensationLiabilityClassifiedNoncurrent,,,,,,,,,54025.000
DeferredTaxAssetsNet,,,,,,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,36523.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,36523.000,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-30598.000,36058.000,63904.000,81344.000,96174.000,107420.000,121727.000,,
DueToRelatedPartiesCurrent,,,,15181.000,20492.000,30798.000,46187.000,214625.000,38430.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,1037.000
FiniteLivedIntangibleAssetsGross,,,,,,,,,259329.000
FiniteLivedIntangibleAssetsNet,,,,,,,,7977.000,258292.000
InventoryFinishedGoodsNetOfReserves,,,,,,,,872389.000,1207287.000
InventoryNet,,,,,,,,950312.000,1281762.000
InventoryRawMaterialsAndSuppliesNetOfReserves,,,,,,,,3522.000,8906.000
InventoryWorkInProcessNetOfReserves,,,,,,,,74401.000,65569.000
Liabilities,,200.000,6959.000,24344.000,39174.000,50420.000,64727.000,3565756.000,2227963.000
LiabilitiesAndStockholdersEquity,27856.000,21142.000,55.000,,0.000,0.000,0.000,2605604.000,3521971.000
LiabilitiesCurrent,1454.000,200.000,6959.000,24344.000,39174.000,50420.000,64727.000,1513859.000,1521438.000
LiabilitiesNoncurrent,,,,,,,,2051897.000,706525.000
LongTermDebtCurrent,,,,,,,,490000.000,480000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,250000.000,250000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,480000.000,480000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,480000.000,480000.000
LongTermDebtNoncurrent,,,,,,,,2005000.000,652500.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,193154.000,186779.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,26924.000,13993.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,56971.000,59218.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,55410.000,57595.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,53849.000,55973.000
OperatingLossCarryforwards,,,,,,107420.000,,,
OtherAssetsCurrent,,,,,,,,30309.000,78256.000
OtherAssetsNoncurrent,,,,,,,,8500.000,8835.000
OtherLiabilitiesNoncurrent,,,,,,,,46897.000,54025.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,,0.000,0.000,0.000,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,,0.000,0.000,0.000,,
PreferredStockValue,0.000,0.000,0.000,,,,,,
PreferredStockValueOutstanding,,,,,0.000,0.000,0.000,,
PrepaidExpenseCurrent,2250.000,1500.000,0.000,,0.000,0.000,0.000,,
PropertyPlantAndEquipmentGross,,,,,,,,1622747.000,1686883.000
PropertyPlantAndEquipmentNet,,,,,,,,1411309.000,1445519.000
RetainedEarningsAccumulatedDeficit,,,,,,,,-1559501.000,-2759891.000
StockholdersEquity,26402.000,20942.000,-6904.000,-24344.000,-39174.000,-50420.000,-64727.000,-960152.000,1294008.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,20942.000,-6904.000,,-39174.000,-50420.000,-64727.000,-960152.000,1294008.000
TaxesPayableCurrent,,,,,,,,111497.000,135385.000
