,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AllocatedShareBasedCompensationExpense,,6707000.000,2658000.000,,,,,,,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpenseNetOfTax,,4172000.000,1627000.000,,1194000.000,768000.000,1289000.000,2172000.000,,,,,,,,,,,,,,,,,,
AmortizationOfAcquiredIntangibleAssets,,,,,1300000.000,,,,,,,,,,,,,,,,,,,,,
AmortizationOfFinancingCosts,194000.000,,,,241000.000,,,,224000.000,,,,287000.000,,,,272000.000,,,,166000.000,,,,437000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,0.000,100000.000,,100000.000,500000.000,500000.000,-600000.000,0.000,600000.000,600000.000,-700000.000,500000.000,500000.000,500000.000,-1000000.000,400000.000,300000.000,400000.000,,300000.000,200000.000,300000.000,,200000.000,200000.000
AssetImpairmentCharges,,,,,,,,,,,,,,,,,23610000.000,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,18220000.000,,,,-585000.000,,,,-10397000.000,,,,4638000.000,,,,2819000.000,,,,5447000.000,,,,1306000.000,
CommonStockDividendsPerShareDeclared,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140
ComprehensiveIncomeNetOfTax,,26804000.000,35434000.000,,18874000.000,28470000.000,37983000.000,29144000.000,15783000.000,37411000.000,40232000.000,43621000.000,21734000.000,33847000.000,37826000.000,2888000.000,-8166000.000,31450000.000,35923000.000,-98349000.000,19609000.000,20893000.000,34040000.000,445000.000,-187436000.000,6856000.000
CostOfGoodsAndServicesSold,1055081000.000,1072389000.000,1110278000.000,1027674000.000,1090718000.000,1087451000.000,1084917000.000,1042416000.000,1061960000.000,1072558000.000,1133015000.000,1028182000.000,1067056000.000,1120577000.000,1208919000.000,1120152000.000,1127925000.000,1129737000.000,1166402000.000,1102487000.000,1152214000.000,1158700000.000,1208650000.000,1089597000.000,1083715000.000,1083092000.000
DeferredIncomeTaxExpenseBenefit,-1329000.000,,,,-1944000.000,,,,-2079000.000,,,,-2450000.000,,,,-1858000.000,,,,-1881000.000,,,,4280000.000,
DefinedBenefitPlanAmortizationOfGainsLosses,,,,,,,,,-1577000.000,-1577000.000,-1577000.000,,,,,,,,,,,,,,,
DefinedBenefitPlanAmortizationOfNetGainsLosses,,,,,1548000.000,1549000.000,1549000.000,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,,,44000.000,44000.000,44000.000,,48000.000,47000.000,48000.000,,,,,,,,,,,,,,,
DefinedBenefitPlanContributionsByEmployer,,,,,,,,,,,,,,,,,,,,,10000000.000,,,,,10000000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,,,2501000.000,2501000.000,2501000.000,,2842000.000,2841000.000,2842000.000,,,,,,,,,,,,,,,
DefinedBenefitPlanInterestCost,,,,,2104000.000,2104000.000,2104000.000,,2097000.000,2098000.000,2097000.000,2087000.000,,,,,,,,,,,,,,
DefinedBenefitPlanNetPeriodicBenefitCost,,,,,1436000.000,1436000.000,1436000.000,,1184000.000,1184000.000,1184000.000,,,,,,,,,,,,,,,
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,,,,,,,,,,,,,,,,,,,,,-11744000.000,-419000.000,,,
DefinedBenefitPlanServiceCost,,,,,241000.000,240000.000,240000.000,,304000.000,303000.000,304000.000,568000.000,,,,,,,,,,,,,,
DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,,,,,,,,,,,,,2000000.000,,,,2000000.000,,,,,,,,,
