,2016-12-31,2017-03-31
AccruedLiabilitiesCurrent,6179.000,6675.000
AccruedProfessionalFeesCurrentAndNoncurrent,6179.000,6675.000
AdditionalPaidInCapital,1606.000,1606.000
Assets,64.000,64.000
Cash,64.000,64.000
CashAndCashEquivalentsAtCarryingValue,64.000,64.000
CommonStockDiscountOnShares,2000.000,2000.000
CommonStockParOrStatedValuePerShare,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000
CommonStockSharesIssued,20640000.000,20640000.000
CommonStockSharesOutstanding,20640000.000,20640000.000
CommonStockValue,2064.000,2064.000
DueToRelatedPartiesCurrent,8550.000,16278.000
Liabilities,14729.000,22953.000
LiabilitiesAndStockholdersEquity,64.000,64.000
PreferredStockParOrStatedValuePerShare,0.000,0.000
PreferredStockSharesAuthorized,20000000.000,20000000.000
RetainedEarningsAccumulatedDeficit,-16335.000,-24559.000
StockholdersEquity,-14665.000,-22889.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-14665.000,-22889.000
